Time,Channel A,Channel B
(ms),(V),(V)

-10.00128283,0.21487000,0.01660359
-10.00077083,0.20510320,0.01562691
-10.00025883,0.20998660,0.01465023
-9.99974683,0.19533630,0.01562691
-9.99923483,0.21487000,0.01758027
-9.99872283,0.20021980,0.01660359
-9.99821083,0.20021980,0.01465023
-9.99769883,0.19045290,0.01660359
-9.99718683,0.19045290,0.01660359
-9.99667483,0.19045290,0.01562691
-9.99616283,0.19045290,0.01953363
-9.99565083,0.18556950,0.01660359
-9.99513883,0.21487000,0.01660359
-9.99462683,0.21975340,0.01660359
-9.99411483,0.20510320,0.01074350
-9.99360283,0.22952020,0.01367354
-9.99309083,0.22463680,0.01367354
-9.99257883,0.22463680,0.01367354
-9.99206683,0.21975340,0.01269686
-9.99155483,0.22463680,0.01367354
-9.99104283,0.21487000,0.01660359
-9.99053083,0.22952020,0.01562691
-9.99001883,0.21487000,0.01269686
-9.98950683,0.22952020,0.01562691
-9.98899483,0.21975340,0.01465023
-9.98848283,0.21975340,0.01660359
-9.98797083,0.22952020,0.01562691
-9.98745883,0.21487000,0.01562691
-9.98694683,0.21975340,0.01465023
-9.98643483,0.21975340,0.01172018
-9.98592283,0.22463680,0.01855695
-9.98541083,0.22952020,0.01367354
-9.98489883,0.22952020,0.01172018
-9.98438683,0.20998660,0.01367354
-9.98387483,0.20998660,0.01269686
-9.98336283,0.21487000,0.01465023
-9.98285083,0.20510320,0.01172018
-9.98233883,0.20998660,0.01074350
-9.98182683,0.19533630,0.01269686
-9.98131483,0.21975340,0.01465023
-9.98080283,0.22463680,0.01465023
-9.98029083,0.22952020,0.01269686
-9.97977883,0.21975340,0.01562691
-9.97926683,0.21975340,0.01465023
-9.97875483,0.21487000,0.01562691
-9.97824283,0.21975340,0.01758027
-9.97773083,0.21975340,0.01465023
-9.97721883,0.23928700,0.01562691
-9.97670683,0.20998660,0.01465023
-9.97619483,0.21975340,0.01660359
-9.97568283,0.21975340,0.01855695
-9.97517083,0.20510320,0.01758027
-9.97465883,0.20998660,0.01562691
-9.97414683,0.21487000,0.01758027
-9.97363483,0.20021980,0.01367354
-9.97312283,0.20021980,0.01953363
-9.97261083,0.20021980,0.01855695
-9.97209883,0.20021980,0.01660359
-9.97158683,0.19533630,0.01465023
-9.97107483,0.19045290,0.01465023
-9.97056283,0.20021980,0.01855695
-9.97005083,0.20510320,0.01855695
-9.96953883,0.20510320,0.01660359
-9.96902683,0.19045290,0.01660359
-9.96851483,0.20021980,0.01465023
-9.96800283,0.20510320,0.01660359
-9.96749083,0.18068610,0.01465023
-9.96697883,0.20998660,0.01562691
-9.96646683,0.20510320,0.01367354
-9.96595483,0.20021980,0.01562691
-9.96544283,0.20510320,0.02051032
-9.96493083,0.20021980,0.01758027
-9.96441883,0.20998660,0.01562691
-9.96390683,0.21487000,0.01660359
-9.96339483,0.22463680,0.01465023
-9.96288283,0.22952020,0.01855695
-9.96237083,0.21487000,0.01562691
-9.96185883,0.21975340,0.01562691
-9.96134683,0.21975340,0.01660359
-9.96083483,0.19533630,0.01562691
-9.96032283,0.21487000,0.01562691
-9.95981083,0.20510320,0.01269686
-9.95929883,0.20510320,0.01562691
-9.95878683,0.21975340,0.01465023
-9.95827483,0.20021980,0.01660359
-9.95776283,0.22463680,0.01660359
-9.95725083,0.20998660,0.01465023
-9.95673883,0.19533630,0.01074350
-9.95622683,0.20998660,0.00976682
-9.95571483,0.19045290,0.01367354
-9.95520283,0.20998660,0.01465023
-9.95469083,0.20510320,0.01367354
-9.95417883,0.21975340,0.01562691
-9.95366683,0.22952020,0.01269686
-9.95315483,0.20998660,0.01269686
-9.95264283,0.19533630,0.01953363
-9.95213083,0.22463680,0.01465023
-9.95161883,0.18556950,0.01367354
-9.95110683,0.20510320,0.01562691
-9.95059483,0.20510320,0.01562691
-9.95008283,0.19045290,0.02051032
-9.94957083,0.20021980,0.02051032
-9.94905883,0.21975340,0.01562691
-9.94854683,0.20021980,0.01660359
-9.94803483,0.21975340,0.01660359
-9.94752283,0.20998660,0.01855695
-9.94701083,0.22463680,0.01562691
-9.94649883,0.20021980,0.01953363
-9.94598683,0.20998660,0.01660359
-9.94547483,0.19533630,0.01269686
-9.94496283,0.20021980,0.02148700
-9.94445083,0.18556950,0.01562691
-9.94393883,0.19045290,0.01562691
-9.94342683,0.20021980,0.01367354
-9.94291483,0.21487000,0.01660359
-9.94240283,0.20510320,0.01855695
-9.94189083,0.20021980,0.01465023
-9.94137883,0.20021980,0.01562691
-9.94086683,0.18556950,0.01562691
-9.94035483,0.20021980,0.01660359
