Time,Channel A,Channel B
(ms),(V),(V)

-10.00115171,0.20510320,0.01855695
-10.00063971,0.18556950,0.01758027
-10.00012771,0.22952020,0.01660359
-9.99961571,0.20510320,0.02051032
-9.99910371,0.20510320,0.01660359
-9.99859171,0.20021980,0.02051032
-9.99807971,0.19533630,0.01855695
-9.99756771,0.19045290,0.01953363
-9.99705571,0.19045290,0.02051032
-9.99654371,0.20510320,0.01855695
-9.99603171,0.20998660,0.01758027
-9.99551971,0.19533630,0.01758027
-9.99500771,0.20510320,0.01758027
-9.99449571,0.22952020,0.01953363
-9.99398371,0.20998660,0.01758027
-9.99347171,0.20510320,0.01562691
-9.99295971,0.20021980,0.01465023
-9.99244771,0.20998660,0.01855695
-9.99193571,0.20998660,0.02246368
-9.99142371,0.19533630,0.01758027
-9.99091171,0.19533630,0.01855695
-9.99039971,0.19533630,0.01855695
-9.98988771,0.20021980,0.01758027
-9.98937571,0.20510320,0.01758027
-9.98886371,0.19045290,0.01465023
-9.98835171,0.19045290,0.01465023
-9.98783971,0.19045290,0.01465023
-9.98732771,0.20021980,0.01562691
-9.98681571,0.20998660,0.02051032
-9.98630371,0.17580270,0.01562691
-9.98579171,0.18068610,0.01660359
-9.98527971,0.20021980,0.01367354
-9.98476771,0.19045290,0.01465023
-9.98425571,0.20510320,0.01855695
-9.98374371,0.20021980,0.01562691
-9.98323171,0.18556950,0.01367354
-9.98271971,0.18556950,0.01758027
-9.98220771,0.19533630,0.01465023
-9.98169571,0.19533630,0.01562691
-9.98118371,0.18556950,0.01367354
-9.98067171,0.19533630,0.01660359
-9.98015971,0.19533630,0.01465023
-9.97964771,0.18556950,0.01562691
-9.97913571,0.19533630,0.01758027
-9.97862371,0.19533630,0.01465023
-9.97811171,0.18068610,0.01562691
-9.97759971,0.17580270,0.01367354
-9.97708771,0.20998660,0.01367354
-9.97657571,0.20510320,0.01953363
-9.97606371,0.20510320,0.01074350
-9.97555171,0.20021980,0.01465023
-9.97503971,0.19533630,0.01660359
-9.97452771,0.19533630,0.01367354
-9.97401571,0.20021980,0.01660359
-9.97350371,0.18556950,0.01367354
-9.97299171,0.20021980,0.01758027
-9.97247971,0.20021980,0.01660359
-9.97196771,0.18556950,0.01367354
-9.97145571,0.18556950,0.01562691
-9.97094371,0.19045290,0.01465023
-9.97043171,0.19533630,0.01660359
-9.96991971,0.19045290,0.01758027
-9.96940771,0.20510320,0.01367354
-9.96889571,0.23440360,0.01855695
-9.96838371,0.20998660,0.01660359
-9.96787171,0.20998660,0.01758027
-9.96735971,0.22463680,0.01758027
-9.96684771,0.22952020,0.01660359
-9.96633571,0.22463680,0.01855695
-9.96582371,0.21487000,0.01660359
-9.96531171,0.20998660,0.01660359
-9.96479971,0.21487000,0.01855695
-9.96428771,0.20998660,0.01660359
-9.96377571,0.20998660,0.01758027
-9.96326371,0.20998660,0.01660359
-9.96275171,0.21975340,0.01855695
-9.96223971,0.20998660,0.01855695
-9.96172771,0.20510320,0.01660359
-9.96121571,0.20998660,0.02246368
-9.96070371,0.23440360,0.01660359
-9.96019171,0.20998660,0.01758027
-9.95967971,0.22463680,0.01269686
-9.95916771,0.21975340,0.01367354
-9.95865571,0.22463680,0.01758027
-9.95814371,0.22952020,0.01562691
-9.95763171,0.23440360,0.01562691
-9.95711971,0.22463680,0.01269686
-9.95660771,0.22463680,0.01465023
-9.95609571,0.23928700,0.01758027
-9.95558371,0.22952020,0.01465023
-9.95507171,0.20998660,0.01465023
-9.95455971,0.21975340,0.01660359
-9.95404771,0.22463680,0.01660359
-9.95353571,0.23928700,0.01758027
-9.95302371,0.21487000,0.01367354
-9.95251171,0.22463680,0.01465023
-9.95199971,0.21975340,0.01465023
-9.95148771,0.21975340,0.01367354
-9.95097571,0.22463680,0.01855695
-9.95046371,0.20510320,0.01562691
-9.94995171,0.20021980,0.01660359
-9.94943971,0.21487000,0.01367354
-9.94892771,0.20998660,0.01367354
-9.94841571,0.21975340,0.01855695
-9.94790371,0.20998660,0.01465023
-9.94739171,0.20510320,0.01465023
-9.94687971,0.20021980,0.01562691
-9.94636771,0.19045290,0.01562691
-9.94585571,0.21487000,0.01855695
-9.94534371,0.19045290,0.01758027
-9.94483171,0.19045290,0.01660359
-9.94431971,0.18556950,0.01562691
-9.94380771,0.21487000,0.01562691
-9.94329571,0.18556950,0.01758027
-9.94278371,0.18556950,0.01855695
-9.94227171,0.18556950,0.01953363
-9.94175971,0.20510320,0.01562691
-9.94124771,0.19533630,0.01660359
-9.94073571,0.18556950,0.01758027
-9.94022371,0.17580270,0.01758027
