Time,Channel A,Channel B
(ms),(V),(V)

-10.00118484,0.19533630,0.01758027
-10.00067284,0.19045290,0.02051032
-10.00016084,0.20510320,0.02051032
-9.99964884,0.19533630,0.01660359
-9.99913684,0.20998660,0.01562691
-9.99862484,0.20998660,0.01758027
-9.99811284,0.20998660,0.01758027
-9.99760084,0.21487000,0.02051032
-9.99708884,0.20021980,0.01855695
-9.99657684,0.20510320,0.01855695
-9.99606484,0.20510320,0.01660359
-9.99555284,0.20998660,0.01758027
-9.99504084,0.19533630,0.01758027
-9.99452884,0.20510320,0.01367354
-9.99401684,0.20510320,0.01465023
-9.99350484,0.19533630,0.01367354
-9.99299284,0.21487000,0.01660359
-9.99248084,0.20510320,0.01758027
-9.99196884,0.18556950,0.01465023
-9.99145684,0.19045290,0.01367354
-9.99094484,0.18068610,0.01367354
-9.99043284,0.19045290,0.01367354
-9.98992084,0.18068610,0.01465023
-9.98940884,0.18556950,0.01758027
-9.98889684,0.18556950,0.01465023
-9.98838484,0.18556950,0.01465023
-9.98787284,0.18556950,0.01367354
-9.98736084,0.19045290,0.01758027
-9.98684884,0.19533630,0.00976682
-9.98633684,0.20021980,0.01269686
-9.98582484,0.20510320,0.01172018
-9.98531284,0.20021980,0.01465023
-9.98480084,0.20021980,0.01562691
-9.98428884,0.20998660,0.01367354
-9.98377684,0.19533630,0.01269686
-9.98326484,0.19045290,0.01660359
-9.98275284,0.19533630,0.01562691
-9.98224084,0.19045290,0.01855695
-9.98172884,0.17580270,0.01465023
-9.98121684,0.18556950,0.01465023
-9.98070484,0.17091930,0.01465023
-9.98019284,0.20998660,0.01758027
-9.97968084,0.20510320,0.01758027
-9.97916884,0.21487000,0.01758027
-9.97865684,0.20510320,0.01855695
-9.97814484,0.20021980,0.01758027
-9.97763284,0.20510320,0.01660359
-9.97712084,0.19533630,0.01953363
-9.97660884,0.21487000,0.01660359
-9.97609684,0.20510320,0.01562691
-9.97558484,0.19533630,0.01367354
-9.97507284,0.20021980,0.01562691
-9.97456084,0.20510320,0.01953363
-9.97404884,0.20510320,0.01465023
-9.97353684,0.18068610,0.01465023
-9.97302484,0.19533630,0.01660359
-9.97251284,0.20998660,0.01367354
-9.97200084,0.19045290,0.01953363
-9.97148884,0.19045290,0.01758027
-9.97097684,0.19533630,0.01562691
-9.97046484,0.18556950,0.01855695
-9.96995284,0.20021980,0.01758027
-9.96944084,0.19533630,0.01660359
-9.96892884,0.18068610,0.01367354
-9.96841684,0.20021980,0.01660359
-9.96790484,0.18556950,0.01758027
-9.96739284,0.18556950,0.01660359
-9.96688084,0.18556950,0.01855695
-9.96636884,0.20021980,0.01465023
-9.96585684,0.19045290,0.01660359
-9.96534484,0.19533630,0.01562691
-9.96483284,0.19533630,0.01465023
-9.96432084,0.20510320,0.01855695
-9.96380884,0.19533630,0.01269686
-9.96329684,0.18068610,0.01660359
-9.96278484,0.19045290,0.01562691
-9.96227284,0.18556950,0.01758027
-9.96176084,0.19533630,0.01758027
-9.96124884,0.18556950,0.01367354
-9.96073684,0.18556950,0.01660359
-9.96022484,0.19045290,0.01465023
-9.95971284,0.19533630,0.01562691
-9.95920084,0.20510320,0.01953363
-9.95868884,0.17091930,0.01562691
-9.95817684,0.19533630,0.01367354
-9.95766484,0.20021980,0.01562691
-9.95715284,0.20998660,0.01758027
-9.95664084,0.20021980,0.01855695
-9.95612884,0.20510320,0.01660359
-9.95561684,0.20510320,0.01562691
-9.95510484,0.20510320,0.01660359
-9.95459284,0.20998660,0.01855695
-9.95408084,0.20510320,0.01953363
-9.95356884,0.20998660,0.01562691
-9.95305684,0.20998660,0.01562691
-9.95254484,0.19533630,0.01758027
-9.95203284,0.20998660,0.01855695
-9.95152084,0.20021980,0.01855695
-9.95100884,0.20021980,0.01758027
-9.95049684,0.18556950,0.01660359
-9.94998484,0.20021980,0.01465023
-9.94947284,0.20021980,0.01172018
-9.94896084,0.19533630,0.01855695
-9.94844884,0.20021980,0.01562691
-9.94793684,0.21487000,0.01562691
-9.94742484,0.18068610,0.01367354
-9.94691284,0.20510320,0.01465023
-9.94640084,0.20510320,0.01855695
-9.94588884,0.18068610,0.01855695
-9.94537684,0.20998660,0.01855695
-9.94486484,0.20021980,0.01562691
-9.94435284,0.19533630,0.01562691
-9.94384084,0.18556950,0.01855695
-9.94332884,0.20021980,0.01562691
-9.94281684,0.20510320,0.01562691
-9.94230484,0.21487000,0.01758027
-9.94179284,0.21975340,0.01855695
-9.94128084,0.21975340,0.01953363
-9.94076884,0.22463680,0.01953363
-9.94025684,0.20510320,0.01953363
