Time,Channel A,Channel B
(ms),(V),(V)

-9.66970375,0.20998660,0.01758027
-9.66413575,0.20510320,0.01660359
-9.65856775,0.20998660,0.01660359
-9.65299975,0.21975340,0.02051032
-9.64743175,0.22463680,0.01953363
-9.64186375,0.20998660,0.02344036
-9.63629575,0.20510320,0.01855695
-9.63072775,0.20998660,0.02246368
-9.62515975,0.20021980,0.01660359
-9.61959175,0.20510320,0.02051032
-9.61402375,0.20510320,0.02344036
-9.60845575,0.21975340,0.01953363
-9.60288775,0.20510320,0.02051032
-9.59731975,0.20510320,0.01758027
-9.59175175,0.19045290,0.02051032
-9.58618375,0.19045290,0.02148700
-9.58061575,0.20021980,0.01562691
-9.57504775,0.19533630,0.01660359
-9.56947975,0.19045290,0.01758027
-9.56391175,0.18556950,0.01855695
-9.55834375,0.19045290,0.01953363
-9.55277575,0.19533630,0.01953363
-9.54720775,0.20998660,0.01855695
-9.54163975,0.20021980,0.01855695
-9.53607175,0.20510320,0.01367354
-9.53050375,0.21487000,0.01465023
-9.52493575,0.20998660,0.01172018
-9.51936775,0.20021980,0.01660359
-9.51379975,0.20021980,0.01465023
-9.50823175,0.21487000,0.01855695
-9.50266375,0.20510320,0.02246368
-9.49709575,0.21487000,0.01562691
-9.49152775,0.21975340,0.01660359
-9.48595976,0.22463680,0.01953363
-9.48039176,0.22463680,0.01660359
-9.47482376,0.22952020,0.02441704
-9.46925576,0.20998660,0.01855695
-9.46368776,0.20998660,0.01758027
-9.45811976,0.21487000,0.01855695
-9.45255176,0.21975340,0.01953363
-9.44698376,0.20998660,0.02441704
-9.44141576,0.20510320,0.02344036
-9.43584776,0.21487000,0.02148700
-9.43027976,0.19533630,0.02148700
-9.42471176,0.20998660,0.02441704
-9.41914376,0.20021980,0.01855695
-9.41357576,0.20998660,0.01855695
-9.40800776,0.19533630,0.01367354
-9.40243976,0.18068610,0.01855695
-9.39687176,0.19533630,0.01953363
-9.39130376,0.20510320,0.02051032
-9.38573576,0.21487000,0.01562691
-9.38016776,0.20998660,0.01953363
-9.37459976,0.21975340,0.01953363
-9.36903176,0.21487000,0.02051032
-9.36346376,0.19533630,0.02148700
-9.35789576,0.21975340,0.02051032
-9.35232776,0.21487000,0.02148700
-9.34675976,0.20998660,0.02246368
-9.34119176,0.20510320,0.01855695
-9.33562376,0.19045290,0.01855695
-9.33005576,0.20021980,0.01758027
-9.32448776,0.22463680,0.01953363
-9.31891976,0.22463680,0.01855695
-9.31335176,0.22952020,0.01953363
-9.30778376,0.23440360,0.02148700
-9.30221576,0.19045290,0.01758027
-9.29664776,0.18556950,0.01855695
-9.29107976,0.20998660,0.02051032
-9.28551176,0.20998660,0.02246368
-9.27994376,0.21487000,0.01953363
-9.27437576,0.19533630,0.02344036
-9.26880776,0.21975340,0.02344036
-9.26323976,0.20998660,0.01855695
-9.25767176,0.21975340,0.02051032
-9.25210376,0.21487000,0.02344036
-9.24653576,0.21487000,0.02246368
-9.24096776,0.21487000,0.01953363
-9.23539977,0.22952020,0.02246368
-9.22983177,0.22463680,0.02148700
-9.22426377,0.23440360,0.02637041
-9.21869577,0.20998660,0.02051032
-9.21312777,0.23928700,0.01953363
-9.20755977,0.20510320,0.02441704
-9.20199177,0.21975340,0.02441704
-9.19642377,0.22952020,0.02148700
-9.19085577,0.21975340,0.02148700
-9.18528777,0.22952020,0.01758027
-9.17971977,0.24417040,0.01562691
-9.17415177,0.22952020,0.01660359
-9.16858377,0.22952020,0.02051032
-9.16301577,0.25393720,0.01367354
-9.15744777,0.23440360,0.01660359
-9.15187977,0.22463680,0.01562691
-9.14631177,0.21487000,0.02246368
-9.14074377,0.21975340,0.02637041
-9.13517577,0.22463680,0.01855695
-9.12960777,0.20998660,0.01562691
-9.12403977,0.22463680,0.01758027
-9.11847177,0.20021980,0.01660359
-9.11290377,0.21487000,0.02148700
-9.10733577,0.22463680,0.02344036
-9.10176777,0.21487000,0.01855695
-9.09619977,0.20998660,0.01758027
-9.09063177,0.21487000,0.01953363
-9.08506377,0.21487000,0.02148700
-9.07949577,0.19533630,0.01660359
-9.07392777,0.21487000,0.01855695
-9.06835977,0.20510320,0.01855695
-9.06279177,0.20510320,0.01562691
-9.05722377,0.22952020,0.02051032
-9.05165577,0.22952020,0.01855695
-9.04608777,0.21487000,0.01953363
-9.04051977,0.23440360,0.01758027
-9.03495177,0.21975340,0.01758027
-9.02938377,0.19533630,0.02246368
-9.02381577,0.21975340,0.01855695
-9.01824777,0.21487000,0.01660359
-9.01267977,0.20510320,0.01562691
-9.00711177,0.22463680,0.01953363
