Time,Channel A,Channel B
(ms),(V),(V)

-9.66688276,0.20021980,0.01269686
-9.66131476,0.19533630,0.01269686
-9.65574676,0.24905380,0.01855695
-9.65017876,0.22952020,0.01855695
-9.64461076,0.20998660,0.01758027
-9.63904276,0.18556950,0.02051032
-9.63347476,0.20510320,0.02051032
-9.62790676,0.20998660,0.01758027
-9.62233876,0.20021980,0.02246368
-9.61677076,0.21487000,0.01953363
-9.61120276,0.19045290,0.01465023
-9.60563476,0.20021980,0.01660359
-9.60006676,0.16603590,0.01953363
-9.59449876,0.21487000,0.02539372
-9.58893076,0.20998660,0.01855695
-9.58336276,0.20021980,0.01758027
-9.57779476,0.23440360,0.02148700
-9.57222676,0.21487000,0.02051032
-9.56665876,0.19533630,0.01953363
-9.56109076,0.20510320,0.01758027
-9.55552276,0.21487000,0.01953363
-9.54995476,0.19533630,0.01953363
-9.54438676,0.19533630,0.01953363
-9.53881877,0.21975340,0.02246368
-9.53325077,0.21487000,0.01758027
-9.52768277,0.21975340,0.01367354
-9.52211477,0.21487000,0.01660359
-9.51654677,0.23440360,0.01758027
-9.51097877,0.23440360,0.01953363
-9.50541077,0.21487000,0.02246368
-9.49984277,0.22463680,0.01855695
-9.49427477,0.20021980,0.01855695
-9.48870677,0.20998660,0.02051032
-9.48313877,0.23440360,0.02148700
-9.47757077,0.23440360,0.01953363
-9.47200277,0.21975340,0.02051032
-9.46643477,0.20510320,0.02051032
-9.46086677,0.18556950,0.01758027
-9.45529877,0.20021980,0.02051032
-9.44973077,0.21975340,0.01758027
-9.44416277,0.23440360,0.01758027
-9.43859477,0.24905380,0.01953363
-9.43302677,0.24905380,0.02148700
-9.42745877,0.24417040,0.02637041
-9.42189077,0.22463680,0.02441704
-9.41632277,0.21487000,0.02051032
-9.41075477,0.20998660,0.02051032
-9.40518677,0.19045290,0.01758027
-9.39961877,0.21975340,0.01855695
-9.39405077,0.20510320,0.01660359
-9.38848277,0.20021980,0.01855695
-9.38291477,0.25882070,0.01855695
-9.37734677,0.22952020,0.02246368
-9.37177877,0.19533630,0.02051032
-9.36621077,0.20021980,0.01855695
-9.36064277,0.22463680,0.01562691
-9.35507477,0.20998660,0.01660359
-9.34950677,0.20021980,0.01758027
-9.34393877,0.19045290,0.01562691
-9.33837077,0.20021980,0.01758027
-9.33280277,0.20510320,0.01758027
-9.32723477,0.22952020,0.02246368
-9.32166677,0.21487000,0.01758027
-9.31609877,0.21975340,0.02148700
-9.31053077,0.21975340,0.02051032
-9.30496277,0.19045290,0.01660359
-9.29939477,0.21975340,0.01953363
-9.29382677,0.20021980,0.01855695
-9.28825878,0.20998660,0.01855695
-9.28269078,0.18556950,0.01758027
-9.27712278,0.21975340,0.01953363
-9.27155478,0.19533630,0.01660359
-9.26598678,0.20021980,0.01660359
-9.26041878,0.22463680,0.01758027
-9.25485078,0.21487000,0.01660359
-9.24928278,0.19533630,0.01758027
-9.24371478,0.22463680,0.01953363
-9.23814678,0.21487000,0.01855695
-9.23257878,0.22463680,0.02148700
-9.22701078,0.21487000,0.02051032
-9.22144278,0.24417040,0.01855695
-9.21587478,0.24905380,0.02051032
-9.21030678,0.22463680,0.01855695
-9.20473878,0.22463680,0.01855695
-9.19917078,0.22463680,0.01855695
-9.19360278,0.19533630,0.01758027
-9.18803478,0.19533630,0.01758027
-9.18246678,0.20021980,0.02051032
-9.17689878,0.19045290,0.02637041
-9.17133078,0.20510320,0.01953363
-9.16576278,0.20510320,0.01953363
-9.16019478,0.20021980,0.02148700
-9.15462678,0.21487000,0.02148700
-9.14905878,0.20021980,0.02344036
-9.14349078,0.20510320,0.02051032
-9.13792278,0.20998660,0.01953363
-9.13235478,0.19533630,0.01855695
-9.12678678,0.21487000,0.01953363
-9.12121878,0.20021980,0.01953363
-9.11565078,0.21487000,0.02051032
-9.11008278,0.21975340,0.01953363
-9.10451478,0.20510320,0.01855695
-9.09894678,0.20510320,0.02246368
-9.09337878,0.20021980,0.02441704
-9.08781078,0.20998660,0.02148700
-9.08224278,0.18556950,0.02344036
-9.07667478,0.20021980,0.02441704
-9.07110678,0.20998660,0.01855695
-9.06553878,0.21975340,0.02051032
-9.05997078,0.21487000,0.02344036
-9.05440278,0.23440360,0.01855695
-9.04883478,0.21975340,0.02344036
-9.04326678,0.21487000,0.02148700
-9.03769879,0.20510320,0.02344036
-9.03213079,0.20021980,0.01953363
-9.02656279,0.21975340,0.01660359
-9.02099479,0.23928700,0.01855695
-9.01542679,0.21975340,0.01562691
-9.00985879,0.21487000,0.01758027
-9.00429079,0.18556950,0.01465023
