Time,Channel A,Channel B
(ms),(V),(V)

-9.66894630,0.21975340,0.01855695
-9.66337830,0.20998660,0.02051032
-9.65781030,0.20021980,0.01855695
-9.65224230,0.20021980,0.01953363
-9.64667430,0.19533630,0.02344036
-9.64110630,0.19533630,0.02148700
-9.63553830,0.20510320,0.02051032
-9.62997030,0.21975340,0.01660359
-9.62440230,0.21975340,0.02246368
-9.61883430,0.22463680,0.01758027
-9.61326630,0.21487000,0.02246368
-9.60769830,0.23440360,0.02051032
-9.60213030,0.21975340,0.01758027
-9.59656230,0.21975340,0.02051032
-9.59099430,0.21487000,0.01562691
-9.58542630,0.20998660,0.01758027
-9.57985830,0.20998660,0.02148700
-9.57429030,0.21975340,0.01953363
-9.56872230,0.22952020,0.01855695
-9.56315430,0.22463680,0.02148700
-9.55758630,0.21487000,0.02344036
-9.55201830,0.20998660,0.02539372
-9.54645031,0.25393720,0.02539372
-9.54088231,0.22463680,0.02148700
-9.53531431,0.21975340,0.02637041
-9.52974631,0.21487000,0.02246368
-9.52417831,0.22952020,0.02441704
-9.51861031,0.24417040,0.02246368
-9.51304231,0.21975340,0.02148700
-9.50747431,0.22463680,0.02246368
-9.50190631,0.20998660,0.02246368
-9.49633831,0.20510320,0.02148700
-9.49077031,0.20510320,0.01855695
-9.48520231,0.23440360,0.01855695
-9.47963431,0.21975340,0.01855695
-9.47406631,0.21487000,0.02148700
-9.46849831,0.20021980,0.02246368
-9.46293031,0.20510320,0.02148700
-9.45736231,0.21975340,0.02148700
-9.45179431,0.21487000,0.01953363
-9.44622631,0.22463680,0.01758027
-9.44065831,0.20021980,0.02441704
-9.43509031,0.18068610,0.02051032
-9.42952231,0.20021980,0.01953363
-9.42395431,0.17580270,0.01953363
-9.41838631,0.20998660,0.02344036
-9.41281831,0.20998660,0.02734709
-9.40725031,0.21975340,0.02246368
-9.40168231,0.20510320,0.01758027
-9.39611431,0.22463680,0.01953363
-9.39054631,0.22952020,0.01953363
-9.38497831,0.22463680,0.01953363
-9.37941031,0.20998660,0.01855695
-9.37384231,0.22463680,0.02051032
-9.36827431,0.22952020,0.01855695
-9.36270631,0.20021980,0.01562691
-9.35713831,0.21975340,0.02051032
-9.35157031,0.20510320,0.01758027
-9.34600231,0.22952020,0.01562691
-9.34043431,0.20510320,0.01660359
-9.33486631,0.20998660,0.01758027
-9.32929831,0.22952020,0.02246368
-9.32373031,0.22463680,0.01855695
-9.31816231,0.21487000,0.01562691
-9.31259431,0.21975340,0.01855695
-9.30702631,0.19045290,0.01660359
-9.30145831,0.22463680,0.02246368
-9.29589032,0.20998660,0.01855695
-9.29032232,0.19533630,0.01758027
-9.28475432,0.19045290,0.02148700
-9.27918632,0.21487000,0.02246368
-9.27361832,0.21487000,0.02148700
-9.26805032,0.20510320,0.02051032
-9.26248232,0.19533630,0.01953363
-9.25691432,0.19045290,0.02051032
-9.25134632,0.21975340,0.01953363
-9.24577832,0.20998660,0.02344036
-9.24021032,0.19045290,0.01758027
-9.23464232,0.20998660,0.02344036
-9.22907432,0.20998660,0.02344036
-9.22350632,0.19533630,0.01953363
-9.21793832,0.20510320,0.02539372
-9.21237032,0.20998660,0.02051032
-9.20680232,0.23928700,0.01953363
-9.20123432,0.21975340,0.01953363
-9.19566632,0.19045290,0.01953363
-9.19009832,0.21487000,0.02148700
-9.18453032,0.20998660,0.02344036
-9.17896232,0.20021980,0.01855695
-9.17339432,0.20998660,0.02246368
-9.16782632,0.20021980,0.01660359
-9.16225832,0.20021980,0.01855695
-9.15669032,0.20021980,0.02051032
-9.15112232,0.21487000,0.02344036
-9.14555432,0.22952020,0.02051032
-9.13998632,0.23440360,0.01953363
-9.13441832,0.21975340,0.02051032
-9.12885032,0.20021980,0.01953363
-9.12328232,0.18556950,0.01660359
-9.11771432,0.17091930,0.01855695
-9.11214632,0.22952020,0.01855695
-9.10657832,0.20510320,0.01953363
-9.10101032,0.20510320,0.01855695
-9.09544232,0.21487000,0.01758027
-9.08987432,0.20998660,0.01953363
-9.08430632,0.20021980,0.01758027
-9.07873832,0.19533630,0.02344036
-9.07317032,0.21487000,0.01758027
-9.06760232,0.20021980,0.02246368
-9.06203432,0.20998660,0.02246368
-9.05646632,0.21487000,0.01758027
-9.05089832,0.19045290,0.02148700
-9.04533033,0.19533630,0.01660359
-9.03976233,0.22463680,0.01562691
-9.03419433,0.21487000,0.01855695
-9.02862633,0.19045290,0.01855695
-9.02305833,0.20510320,0.02246368
-9.01749033,0.20998660,0.01855695
-9.01192233,0.23440360,0.01758027
-9.00635433,0.20998660,0.01855695
