Time,Channel A,Channel B
(ms),(V),(V)

-9.66870755,0.20021980,0.02051032
-9.66313955,0.21975340,0.02148700
-9.65757155,0.22952020,0.01953363
-9.65200355,0.22463680,0.01758027
-9.64643555,0.22463680,0.01660359
-9.64086755,0.22952020,0.01953363
-9.63529955,0.21975340,0.02051032
-9.62973155,0.19533630,0.01855695
-9.62416355,0.22463680,0.02148700
-9.61859555,0.21975340,0.01855695
-9.61302755,0.24905380,0.01953363
-9.60745955,0.22463680,0.01660359
-9.60189155,0.20998660,0.01758027
-9.59632355,0.22463680,0.02246368
-9.59075555,0.20021980,0.02246368
-9.58518755,0.20998660,0.02344036
-9.57961955,0.21487000,0.02051032
-9.57405155,0.19533630,0.02441704
-9.56848355,0.22952020,0.02637041
-9.56291555,0.20021980,0.02344036
-9.55734755,0.20510320,0.02246368
-9.55177955,0.21975340,0.02148700
-9.54621155,0.22463680,0.01758027
-9.54064355,0.22463680,0.01367354
-9.53507555,0.20510320,0.02148700
-9.52950755,0.22463680,0.02148700
-9.52393955,0.20510320,0.02051032
-9.51837155,0.22952020,0.01758027
-9.51280355,0.20998660,0.02051032
-9.50723555,0.19045290,0.02148700
-9.50166755,0.21975340,0.02441704
-9.49609955,0.22463680,0.02148700
-9.49053155,0.22463680,0.01855695
-9.48496355,0.24417040,0.01758027
-9.47939555,0.24905380,0.01562691
-9.47382755,0.22952020,0.02148700
-9.46825955,0.22463680,0.01953363
-9.46269155,0.21487000,0.01855695
-9.45712355,0.23928700,0.01953363
-9.45155555,0.20021980,0.01855695
-9.44598755,0.20510320,0.02051032
-9.44041955,0.21487000,0.01855695
-9.43485156,0.20021980,0.01855695
-9.42928356,0.21487000,0.02246368
-9.42371556,0.21975340,0.01562691
-9.41814756,0.21487000,0.02148700
-9.41257956,0.21975340,0.01562691
-9.40701156,0.18556950,0.01465023
-9.40144356,0.20021980,0.01562691
-9.39587556,0.19045290,0.01465023
-9.39030756,0.19045290,0.01953363
-9.38473956,0.19533630,0.02246368
-9.37917156,0.19533630,0.02246368
-9.37360356,0.18556950,0.02344036
-9.36803556,0.19045290,0.02246368
-9.36246756,0.19533630,0.02148700
-9.35689956,0.20998660,0.01953363
-9.35133156,0.19045290,0.01953363
-9.34576356,0.17580270,0.01855695
-9.34019556,0.20021980,0.01758027
-9.33462756,0.20021980,0.01953363
-9.32905956,0.21975340,0.01855695
-9.32349156,0.19045290,0.01855695
-9.31792356,0.20510320,0.01953363
-9.31235556,0.19045290,0.01855695
-9.30678756,0.19533630,0.02441704
-9.30121956,0.19045290,0.02246368
-9.29565156,0.19045290,0.01855695
-9.29008356,0.18068610,0.01855695
-9.28451556,0.19045290,0.01660359
-9.27894756,0.20998660,0.01953363
-9.27337956,0.21487000,0.02051032
-9.26781156,0.20021980,0.02051032
-9.26224356,0.20510320,0.01465023
-9.25667556,0.18556950,0.01855695
-9.25110756,0.21975340,0.02246368
-9.24553956,0.22463680,0.01562691
-9.23997156,0.20510320,0.01660359
-9.23440356,0.20998660,0.01953363
-9.22883556,0.21487000,0.01953363
-9.22326756,0.22463680,0.01953363
-9.21769956,0.19533630,0.01855695
-9.21213156,0.21487000,0.02051032
-9.20656356,0.19045290,0.01758027
-9.20099556,0.20998660,0.01660359
-9.19542756,0.19533630,0.02246368
-9.18985956,0.21487000,0.01758027
-9.18429157,0.21975340,0.01660359
-9.17872357,0.21487000,0.01855695
-9.17315557,0.19045290,0.01562691
-9.16758757,0.23928700,0.01562691
-9.16201957,0.20510320,0.01465023
-9.15645157,0.20998660,0.01758027
-9.15088357,0.19533630,0.01953363
-9.14531557,0.19045290,0.01953363
-9.13974757,0.19533630,0.01660359
-9.13417957,0.20998660,0.01855695
-9.12861157,0.20021980,0.01855695
-9.12304357,0.21487000,0.02148700
-9.11747557,0.20021980,0.02051032
-9.11190757,0.21975340,0.02148700
-9.10633957,0.20998660,0.02148700
-9.10077157,0.19045290,0.01953363
-9.09520357,0.20510320,0.01953363
-9.08963557,0.19045290,0.01758027
-9.08406757,0.20998660,0.01562691
-9.07849957,0.20998660,0.01562691
-9.07293157,0.20021980,0.01660359
-9.06736357,0.22952020,0.02539372
-9.06179557,0.20510320,0.01855695
-9.05622757,0.23440360,0.02148700
-9.05065957,0.22463680,0.01465023
-9.04509157,0.26370410,0.01660359
-9.03952357,0.21975340,0.01367354
-9.03395557,0.21487000,0.01465023
-9.02838757,0.20510320,0.02441704
-9.02281957,0.20998660,0.02051032
-9.01725157,0.20998660,0.02344036
-9.01168357,0.20510320,0.02148700
-9.00611557,0.20510320,0.02246368
