Time,Channel A,Channel B
(ms),(V),(V)

-9.66710897,0.20510320,0.01953363
-9.66154097,0.21487000,0.02148700
-9.65597297,0.22463680,0.02051032
-9.65040497,0.24905380,0.01855695
-9.64483697,0.20510320,0.02051032
-9.63926897,0.20021980,0.01660359
-9.63370097,0.23440360,0.02051032
-9.62813297,0.21487000,0.02051032
-9.62256497,0.21975340,0.02051032
-9.61699697,0.20998660,0.01855695
-9.61142897,0.22952020,0.01660359
-9.60586097,0.23440360,0.02148700
-9.60029297,0.23440360,0.01855695
-9.59472497,0.21975340,0.01855695
-9.58915697,0.22463680,0.01855695
-9.58358897,0.23440360,0.02148700
-9.57802097,0.20510320,0.01660359
-9.57245297,0.22952020,0.01953363
-9.56688497,0.23440360,0.02051032
-9.56131697,0.22463680,0.01953363
-9.55574897,0.21975340,0.01953363
-9.55018097,0.21487000,0.01758027
-9.54461297,0.22463680,0.01660359
-9.53904497,0.22463680,0.01855695
-9.53347697,0.25882070,0.02148700
-9.52790897,0.22463680,0.01953363
-9.52234097,0.21975340,0.01758027
-9.51677297,0.21487000,0.01855695
-9.51120497,0.22952020,0.01562691
-9.50563697,0.24905380,0.01758027
-9.50006897,0.22952020,0.01269686
-9.49450097,0.24417040,0.01855695
-9.48893297,0.21487000,0.01758027
-9.48336497,0.21487000,0.01855695
-9.47779697,0.21975340,0.02246368
-9.47222897,0.20998660,0.02051032
-9.46666097,0.21975340,0.02344036
-9.46109297,0.22463680,0.02539372
-9.45552497,0.21487000,0.02344036
-9.44995697,0.20998660,0.02051032
-9.44438897,0.24905380,0.02344036
-9.43882098,0.23928700,0.01758027
-9.43325298,0.25393720,0.02344036
-9.42768498,0.25393720,0.01855695
-9.42211698,0.25393720,0.02637041
-9.41654898,0.24417040,0.02051032
-9.41098098,0.24417040,0.01855695
-9.40541298,0.20998660,0.02344036
-9.39984498,0.20998660,0.02051032
-9.39427698,0.21975340,0.02148700
-9.38870898,0.22952020,0.01855695
-9.38314098,0.21487000,0.02246368
-9.37757298,0.20510320,0.01953363
-9.37200498,0.19533630,0.01465023
-9.36643698,0.21487000,0.02246368
-9.36086898,0.20510320,0.01758027
-9.35530098,0.20998660,0.01855695
-9.34973298,0.21975340,0.01660359
-9.34416498,0.19533630,0.01758027
-9.33859698,0.22463680,0.02051032
-9.33302898,0.23440360,0.01758027
-9.32746098,0.21487000,0.01465023
-9.32189298,0.22463680,0.01758027
-9.31632498,0.21487000,0.01660359
-9.31075698,0.21487000,0.02051032
-9.30518898,0.19533630,0.02051032
-9.29962098,0.21975340,0.01855695
-9.29405298,0.22952020,0.01953363
-9.28848498,0.21487000,0.01562691
-9.28291698,0.20021980,0.02148700
-9.27734898,0.20998660,0.01660359
-9.27178098,0.20021980,0.02148700
-9.26621298,0.22952020,0.01953363
-9.26064498,0.24417040,0.01758027
-9.25507698,0.22952020,0.02051032
-9.24950898,0.25393720,0.01855695
-9.24394098,0.22952020,0.01660359
-9.23837298,0.21975340,0.01855695
-9.23280498,0.21487000,0.01562691
-9.22723698,0.21487000,0.02148700
-9.22166898,0.21487000,0.01562691
-9.21610098,0.20510320,0.01172018
-9.21053298,0.23440360,0.01855695
-9.20496498,0.20998660,0.01758027
-9.19939698,0.22463680,0.02246368
-9.19382898,0.20021980,0.02051032
-9.18826098,0.19045290,0.01855695
-9.18269299,0.21975340,0.02148700
-9.17712499,0.22463680,0.01562691
-9.17155699,0.20021980,0.01855695
-9.16598899,0.20998660,0.01758027
-9.16042099,0.20998660,0.01758027
-9.15485299,0.20510320,0.01855695
-9.14928499,0.19533630,0.02148700
-9.14371699,0.20510320,0.02344036
-9.13814899,0.20510320,0.01855695
-9.13258099,0.21487000,0.02148700
-9.12701299,0.22952020,0.02930045
-9.12144499,0.20998660,0.02051032
-9.11587699,0.21487000,0.02441704
-9.11030899,0.20998660,0.01855695
-9.10474099,0.21975340,0.01855695
-9.09917299,0.21975340,0.02441704
-9.09360499,0.20021980,0.02051032
-9.08803699,0.21487000,0.02148700
-9.08246899,0.21487000,0.01758027
-9.07690099,0.22952020,0.01855695
-9.07133299,0.23928700,0.02051032
-9.06576499,0.25393720,0.01660359
-9.06019699,0.24417040,0.02637041
-9.05462899,0.22463680,0.02051032
-9.04906099,0.21487000,0.02051032
-9.04349299,0.23928700,0.02637041
-9.03792499,0.22952020,0.02246368
-9.03235699,0.21487000,0.02734709
-9.02678899,0.21487000,0.02441704
-9.02122099,0.21975340,0.02539372
-9.01565299,0.21487000,0.02344036
-9.01008499,0.21975340,0.01953363
-9.00451699,0.21975340,0.02344036
