Time,Channel A,Channel B
(ms),(V),(V)

-19.98779597,0.17580270,0.00537175
-19.98728397,0.18556950,0.00244170
-19.98677197,0.17580270,0.00293005
-19.98625997,0.20510320,0.00195336
-19.98574797,0.18556950,0.00195336
-19.98523597,0.15626910,0.00293005
-19.98472397,0.14650230,0.00048834
-19.98421197,0.17580270,0.00195336
-19.98369997,0.16603590,0.00390673
-19.98318797,0.17580270,0.00195336
-19.98267597,0.19533630,0.00537175
-19.98216397,0.18556950,0.00341839
-19.98165197,0.18556950,0.00146502
-19.98113997,0.18556950,0.00244170
-19.98062797,0.18556950,0.00293005
-19.98011597,0.18556950,0.00390673
-19.97960397,0.18556950,0.00341839
-19.97909197,0.16603590,0.00341839
-19.97857997,0.19533630,0.00048834
-19.97806797,0.17580270,0.00195336
-19.97755597,0.19533630,0.00390673
-19.97704397,0.19533630,0.00244170
-19.97653197,0.17580270,0.00586009
-19.97601997,0.18556950,0.00488341
-19.97550797,0.17580270,0.00439507
-19.97499597,0.19533630,0.00537175
-19.97448397,0.14650230,0.00244170
-19.97397197,0.18556950,0.00586009
-19.97345997,0.18556950,0.00390673
-19.97294797,0.17580270,0.00293005
-19.97243597,0.14650230,0.00439507
-19.97192397,0.15626910,0.00586009
-19.97141197,0.17580270,0.00341839
-19.97089997,0.14650230,0.00195336
-19.97038797,0.13673540,0.00293005
-19.96987597,0.16603590,0.00488341
-19.96936397,0.14650230,0.00488341
-19.96885197,0.16603590,0.00390673
-19.96833997,0.15626910,0.00439507
-19.96782797,0.15626910,0.00390673
-19.96731597,0.19533630,0.00244170
-19.96680397,0.15626910,0.00439507
-19.96629197,0.14650230,0.00341839
-19.96577997,0.17580270,0.00390673
-19.96526797,0.15626910,0.00488341
-19.96475597,0.15626910,0.00488341
-19.96424397,0.14650230,0.00390673
-19.96373197,0.15626910,0.00439507
-19.96321997,0.14650230,0.00244170
-19.96270797,0.16603590,0.00244170
-19.96219597,0.12696860,0.00488341
-19.96168397,0.16603590,0.00244170
-19.96117197,0.16603590,0.00341839
-19.96065997,0.17580270,0.00390673
-19.96014797,0.16603590,0.00244170
-19.95963597,0.15626910,0.00341839
-19.95912397,0.15626910,0.00586009
-19.95861197,0.15626910,0.00293005
-19.95809997,0.20510320,0.00293005
-19.95758797,0.18556950,0.00244170
-19.95707597,0.16603590,0.00732511
-19.95656397,0.15626910,0.00146502
-19.95605197,0.17580270,0.00293005
-19.95553997,0.14650230,0.00439507
-19.95502797,0.17580270,0.00488341
-19.95451597,0.18556950,0.00390673
-19.95400397,0.17580270,0.00293005
-19.95349197,0.17580270,0.00439507
-19.95297997,0.17580270,0.00293005
-19.95246797,0.18556950,0.00439507
-19.95195597,0.15626910,0.00537175
-19.95144397,0.19533630,0.00341839
-19.95093197,0.18556950,0.00341839
-19.95041997,0.17580270,0.00390673
-19.94990797,0.18556950,0.00488341
-19.94939597,0.20510320,0.00537175
-19.94888397,0.20510320,0.00390673
-19.94837197,0.17580270,0.00244170
-19.94785997,0.15626910,0.00537175
-19.94734797,0.15626910,0.00293005
-19.94683597,0.16603590,0.00683677
-19.94632397,0.16603590,0.00488341
-19.94581197,0.17580270,0.00439507
-19.94529997,0.14650230,0.00439507
-19.94478797,0.18556950,0.00439507
-19.94427597,0.17580270,0.00537175
-19.94376397,0.15626910,0.00341839
-19.94325197,0.19533630,0.00293005
-19.94273997,0.16603590,0.00293005
-19.94222797,0.14650230,0.00293005
-19.94171597,0.16603590,0.00439507
-19.94120397,0.17580270,0.00439507
-19.94069197,0.18556950,0.00439507
-19.94017997,0.17580270,0.00341839
-19.93966797,0.16603590,0.00341839
-19.93915597,0.19533630,0.00439507
-19.93864397,0.17580270,0.00244170
-19.93813197,0.17580270,0.00439507
-19.93761997,0.15626910,0.00195336
-19.93710797,0.18556950,0.00146502
-19.93659597,0.15626910,0.00390673
-19.93608397,0.16603590,0.00244170
-19.93557197,0.18556950,0.00244170
-19.93505997,0.15626910,0.00097668
-19.93454797,0.18556950,0.00146502
-19.93403597,0.15626910,0.00244170
-19.93352397,0.17580270,0.00048834
-19.93301197,0.18556950,0.00244170
-19.93249997,0.16603590,0.00195336
-19.93198797,0.19533630,0.00293005
-19.93147597,0.19533630,0.00195336
-19.93096397,0.16603590,0.00244170
-19.93045197,0.17580270,0.00341839
-19.92993997,0.17580270,0.00146502
-19.92942797,0.15626910,0.00293005
-19.92891597,0.20510320,0.00439507
-19.92840397,0.17580270,0.00293005
-19.92789197,0.19533630,0.00244170
-19.92737997,0.15626910,0.00195336
-19.92686797,0.16603590,0.00244170
