Time,Channel A,Channel B
(ms),(V),(V)

-62.61647142,0.20510320,0.01953363
-62.61503142,0.21975340,0.02051032
-62.61359142,0.20998660,0.01660359
-62.61215142,0.19045290,0.02148700
-62.61071142,0.20021980,0.01758027
-62.60927142,0.17091930,0.01758027
-62.60783142,0.20021980,0.01953363
-62.60639142,0.19045290,0.01758027
-62.60495142,0.20998660,0.01953363
-62.60351142,0.20510320,0.01953363
-62.60207142,0.20021980,0.01758027
-62.60063142,0.21975340,0.02051032
-62.59919142,0.21487000,0.02344036
-62.59775142,0.20021980,0.02246368
-62.59631142,0.19533630,0.02148700
-62.59487142,0.19533630,0.02246368
-62.59343142,0.21487000,0.02441704
-62.59199142,0.23440360,0.02148700
-62.59055142,0.22952020,0.02051032
-62.58911142,0.20510320,0.01758027
-62.58767142,0.19045290,0.02246368
-62.58623142,0.21487000,0.02051032
-62.58479142,0.21975340,0.01953363
-62.58335142,0.21975340,0.01855695
-62.58191142,0.21487000,0.01953363
-62.58047142,0.23440360,0.01758027
-62.57903142,0.22463680,0.02051032
-62.57759142,0.20998660,0.01855695
-62.57615142,0.22463680,0.01855695
-62.57471142,0.20998660,0.01855695
-62.57327142,0.19533630,0.01660359
-62.57183142,0.20998660,0.01367354
-62.57039142,0.20510320,0.01660359
-62.56895142,0.21487000,0.01660359
-62.56751142,0.20510320,0.01562691
-62.56607142,0.20510320,0.01660359
-62.56463142,0.21487000,0.01269686
-62.56319142,0.19045290,0.01660359
-62.56175142,0.19533630,0.01953363
-62.56031142,0.21487000,0.01758027
-62.55887142,0.20021980,0.01855695
-62.55743142,0.20510320,0.01855695
-62.55599142,0.20998660,0.01855695
-62.55455142,0.19533630,0.01855695
-62.55311142,0.21487000,0.01562691
-62.55167142,0.20021980,0.02051032
-62.55023142,0.19533630,0.02148700
-62.54879142,0.20998660,0.01660359
-62.54735142,0.21487000,0.01660359
-62.54591142,0.21487000,0.01758027
-62.54447142,0.21975340,0.01367354
-62.54303142,0.21975340,0.01562691
-62.54159142,0.21487000,0.01660359
-62.54015142,0.20998660,0.01855695
-62.53871142,0.20021980,0.01953363
-62.53727142,0.19533630,0.01953363
-62.53583142,0.20998660,0.01758027
-62.53439142,0.21487000,0.01855695
-62.53295142,0.21487000,0.01660359
-62.53151142,0.22463680,0.01953363
-62.53007142,0.20998660,0.01855695
-62.52863142,0.23928700,0.02344036
-62.52719142,0.21975340,0.01855695
-62.52575142,0.23928700,0.01855695
-62.52431142,0.22463680,0.01953363
-62.52287142,0.22463680,0.01855695
-62.52143142,0.20510320,0.02051032
-62.51999142,0.20998660,0.02246368
-62.51855142,0.21975340,0.02246368
-62.51711142,0.21487000,0.02051032
-62.51567142,0.20998660,0.02051032
-62.51423142,0.21487000,0.01855695
-62.51279142,0.20998660,0.02148700
-62.51135142,0.21975340,0.01855695
-62.50991142,0.21975340,0.01758027
-62.50847142,0.20021980,0.01660359
-62.50703142,0.21975340,0.01758027
-62.50559142,0.21487000,0.01465023
-62.50415142,0.21975340,0.01562691
-62.50271142,0.22952020,0.01465023
-62.50127142,0.21487000,0.01269686
-62.49983142,0.20998660,0.01855695
-62.49839142,0.20021980,0.01855695
-62.49695142,0.18556950,0.01855695
-62.49551142,0.19533630,0.01855695
-62.49407142,0.20510320,0.01855695
-62.49263142,0.20510320,0.01758027
-62.49119142,0.20998660,0.01855695
-62.48975142,0.21487000,0.01953363
-62.48831142,0.21487000,0.01855695
-62.48687142,0.20510320,0.02051032
-62.48543142,0.21487000,0.01855695
-62.48399142,0.20998660,0.01562691
-62.48255142,0.21487000,0.01953363
-62.48111142,0.20510320,0.01953363
-62.47967142,0.21487000,0.01953363
-62.47823142,0.20021980,0.01269686
-62.47679142,0.20998660,0.01953363
-62.47535142,0.20998660,0.01855695
-62.47391142,0.21975340,0.01855695
-62.47247142,0.21975340,0.01660359
-62.47103142,0.20998660,0.01660359
-62.46959142,0.21487000,0.01855695
-62.46815142,0.21975340,0.02051032
-62.46671142,0.21487000,0.02051032
-62.46527142,0.22463680,0.01758027
-62.46383142,0.21975340,0.01660359
-62.46239142,0.20998660,0.02051032
-62.46095142,0.19533630,0.01660359
-62.45951142,0.19045290,0.01367354
-62.45807142,0.18556950,0.01660359
-62.45663142,0.20998660,0.01660359
-62.45519142,0.20510320,0.01758027
-62.45375142,0.20021980,0.01855695
-62.45231142,0.19533630,0.01953363
-62.45087142,0.20510320,0.01758027
-62.44943142,0.20998660,0.01855695
-62.44799142,0.20998660,0.01758027
-62.44655142,0.19533630,0.01855695
-62.44511142,0.20510320,0.01855695
