Time,Channel A,Channel B
(ms),(V),(V)

-9.67049322,0.19045290,0.01855695
-9.66492523,0.20998660,0.01660359
-9.65935723,0.21975340,0.01855695
-9.65378923,0.20021980,0.02051032
-9.64822123,0.19533630,0.02441704
-9.64265323,0.21487000,0.02344036
-9.63708523,0.20510320,0.02148700
-9.63151723,0.18556950,0.01953363
-9.62594923,0.19045290,0.02051032
-9.62038123,0.20021980,0.01855695
-9.61481323,0.20510320,0.02246368
-9.60924523,0.20998660,0.01953363
-9.60367723,0.22952020,0.01953363
-9.59810923,0.20998660,0.01953363
-9.59254123,0.19533630,0.01758027
-9.58697323,0.22463680,0.01855695
-9.58140523,0.19533630,0.01758027
-9.57583723,0.21487000,0.01855695
-9.57026923,0.21975340,0.02051032
-9.56470123,0.21487000,0.01855695
-9.55913323,0.22463680,0.02441704
-9.55356523,0.22463680,0.02246368
-9.54799723,0.19045290,0.01953363
-9.54242923,0.20510320,0.02539372
-9.53686123,0.20021980,0.01758027
-9.53129323,0.20510320,0.01660359
-9.52572523,0.19533630,0.01855695
-9.52015723,0.20998660,0.02246368
-9.51458923,0.20998660,0.02051032
-9.50902123,0.20510320,0.01660359
-9.50345323,0.20998660,0.01562691
-9.49788523,0.19533630,0.01855695
-9.49231723,0.20510320,0.02148700
-9.48674923,0.20021980,0.02148700
-9.48118123,0.20998660,0.02051032
-9.47561323,0.18068610,0.01562691
-9.47004523,0.19045290,0.01660359
-9.46447723,0.19533630,0.01855695
-9.45890923,0.20510320,0.01660359
-9.45334123,0.19533630,0.01758027
-9.44777323,0.19045290,0.01855695
-9.44220523,0.19045290,0.01855695
-9.43663723,0.19533630,0.01758027
-9.43106923,0.19045290,0.01855695
-9.42550123,0.18556950,0.01562691
-9.41993323,0.20021980,0.01758027
-9.41436524,0.18556950,0.01953363
-9.40879724,0.19533630,0.01953363
-9.40322924,0.19045290,0.02344036
-9.39766124,0.17091930,0.02344036
-9.39209324,0.20021980,0.01855695
-9.38652524,0.19533630,0.02051032
-9.38095724,0.19533630,0.02051032
-9.37538924,0.22463680,0.02441704
-9.36982124,0.21975340,0.02051032
-9.36425324,0.21975340,0.02051032
-9.35868524,0.22952020,0.02246368
-9.35311724,0.21487000,0.01953363
-9.34754924,0.20021980,0.01855695
-9.34198124,0.18556950,0.01758027
-9.33641324,0.20998660,0.01660359
-9.33084524,0.21487000,0.01855695
-9.32527724,0.18068610,0.02148700
-9.31970924,0.18068610,0.02246368
-9.31414124,0.19045290,0.01953363
-9.30857324,0.20998660,0.01562691
-9.30300524,0.19045290,0.02148700
-9.29743724,0.22952020,0.02051032
-9.29186924,0.21487000,0.01953363
-9.28630124,0.22463680,0.01855695
-9.28073324,0.22952020,0.01758027
-9.27516524,0.21487000,0.01660359
-9.26959724,0.20021980,0.01855695
-9.26402924,0.20998660,0.02246368
-9.25846124,0.20021980,0.01660359
-9.25289324,0.20021980,0.01855695
-9.24732524,0.20998660,0.02246368
-9.24175724,0.18556950,0.02246368
-9.23618924,0.19045290,0.01855695
-9.23062124,0.21975340,0.01855695
-9.22505324,0.21487000,0.01562691
-9.21948524,0.23928700,0.01855695
-9.21391724,0.21487000,0.01465023
-9.20834924,0.22952020,0.01855695
-9.20278124,0.20998660,0.01465023
-9.19721324,0.20021980,0.01465023
-9.19164524,0.19045290,0.01465023
-9.18607724,0.19533630,0.01953363
-9.18050924,0.19045290,0.01953363
-9.17494124,0.21487000,0.02051032
-9.16937324,0.20510320,0.01953363
-9.16380525,0.19533630,0.02148700
-9.15823725,0.21975340,0.02344036
-9.15266925,0.22463680,0.02441704
-9.14710125,0.20998660,0.02148700
-9.14153325,0.20998660,0.02148700
-9.13596525,0.21487000,0.01953363
-9.13039725,0.20998660,0.02148700
-9.12482925,0.23928700,0.02441704
-9.11926125,0.19533630,0.01855695
-9.11369325,0.21975340,0.01953363
-9.10812525,0.20998660,0.01562691
-9.10255725,0.19045290,0.01855695
-9.09698925,0.21487000,0.02441704
-9.09142125,0.20021980,0.01953363
-9.08585325,0.18556950,0.02051032
-9.08028525,0.19533630,0.02441704
-9.07471725,0.20021980,0.02246368
-9.06914925,0.19045290,0.02344036
-9.06358125,0.22463680,0.01758027
-9.05801325,0.20510320,0.02148700
-9.05244525,0.21487000,0.02344036
-9.04687725,0.21487000,0.01953363
-9.04130925,0.19045290,0.02148700
-9.03574125,0.19045290,0.01855695
-9.03017325,0.19533630,0.01758027
-9.02460525,0.20510320,0.01855695
-9.01903725,0.20510320,0.01758027
-9.01346925,0.22952020,0.02051032
-9.00790125,0.20998660,0.01855695
