Frequency,Channel A,Channel B
(MHz),(dBu),(dBu)

1.72662735,-76.09308000,-114.71950000
1.72710419,-75.98840000,-122.69460000
1.72758102,-79.24488000,-119.98400000
1.72805786,-77.73780000,-118.43550000
1.72853470,-75.85338000,-111.81940000
1.72901154,-80.78130000,-114.04580000
1.72948837,-83.94494000,-113.49370000
1.72996521,-77.16138000,-124.04920000
1.73044205,-82.85819000,-110.46390000
1.73091888,-88.17672000,-108.75490000
1.73139572,-84.99277000,-111.46320000
1.73187256,-93.43666000,-126.36280000
1.73234940,-97.14613000,-123.73750000
1.73282623,-82.42530000,-128.40080000
1.73330307,-77.29156000,-113.61510000
1.73377991,-79.12901000,-108.48110000
1.73425674,-86.14908000,-113.37580000
1.73473358,-82.78703000,-118.70870000
1.73521042,-76.94270000,-107.66700000
1.73568726,-72.69196000,-111.82610000
1.73616409,-70.21038000,-116.33520000
1.73664093,-72.17889000,-116.91290000
1.73711777,-80.29563000,-108.91150000
1.73759460,-88.90747000,-116.26560000
1.73807144,-94.96695000,-118.86870000
1.73854828,-87.03339000,-117.25000000
1.73902512,-90.97825000,-112.74720000
1.73950195,-84.63954000,-108.92800000
1.73997879,-75.30843000,-111.08380000
1.74045563,-75.87192000,-115.91600000
1.74093246,-80.22163000,-122.01730000
1.74140930,-75.82581000,-111.76350000
1.74188614,-73.49805000,-121.89780000
1.74236298,-76.20734000,-110.33510000
1.74283981,-80.37781000,-120.85370000
1.74331665,-77.08014000,-115.71990000
1.74379349,-81.83319000,-114.89940000
1.74427032,-83.99795000,-107.90320000
1.74474716,-79.30974000,-111.39600000
1.74522400,-79.31792000,-130.45880000
1.74570084,-78.82979000,-121.41910000
1.74617767,-75.66846000,-117.29480000
1.74665451,-76.81714000,-117.47450000
1.74713135,-82.79291000,-108.94780000
1.74760818,-84.30093000,-110.94220000
1.74808502,-80.10622000,-116.67790000
1.74856186,-82.17854000,-111.52970000
1.74903870,-83.08814000,-107.57140000
1.74951553,-89.46674000,-111.74900000
1.74999237,-84.09270000,-124.09870000
1.75046921,-81.40607000,-116.90090000
1.75094604,-82.40066000,-128.04940000
1.75142288,-81.00178000,-112.15580000
1.75189972,-79.78015000,-116.57020000
1.75237656,-81.37650000,-115.34500000
1.75285339,-82.35014000,-115.51680000
1.75333023,-82.75326000,-111.95580000
1.75380707,-77.05126000,-108.57500000
1.75428391,-75.99315000,-105.65230000
1.75476074,-79.37212000,-105.75000000
1.75523758,-92.32670000,-112.75190000
1.75571442,-82.62111000,-116.20380000
1.75619125,-73.05328000,-110.60980000
1.75666809,-70.83940000,-108.49740000
1.75714493,-77.17186000,-112.42460000
1.75762177,-82.60071000,-116.33880000
1.75809860,-77.60298000,-127.77120000
1.75857544,-82.40131000,-110.43850000
1.75905228,-81.36527000,-107.79710000
1.75952911,-82.06982000,-115.58260000
1.76000595,-81.07491000,-114.57630000
1.76048279,-90.58173000,-108.41850000
1.76095963,-80.10873000,-112.45320000
1.76143646,-74.07851000,-110.02220000
1.76191330,-72.73439000,-109.35660000
1.76239014,-78.47243000,-114.21670000
1.76286697,-83.96179000,-114.41330000
1.76334381,-94.59375000,-108.42690000
1.76382065,-78.63841000,-110.46310000
1.76429749,-75.76606000,-109.31160000
1.76477432,-77.42989000,-111.33550000
1.76525116,-75.95592000,-115.77380000
1.76572800,-75.76649000,-128.44830000
1.76620483,-80.99574000,-124.06280000
1.76668167,-90.30812000,-110.14170000
1.76715851,-79.46367000,-112.90420000
1.76763535,-76.59750000,-112.79130000
1.76811218,-77.19756000,-111.32900000
1.76858902,-87.39829000,-125.62390000
1.76906586,-86.78452000,-120.74670000
1.76954269,-81.77674000,-111.90100000
1.77001953,-81.71828000,-106.72040000
1.77049637,-86.30984000,-111.33810000
1.77097321,-88.84535000,-115.81000000
1.77145004,-78.81299000,-110.92170000
1.77192688,-80.18230000,-115.27060000
1.77240372,-82.71452000,-116.52320000
1.77288055,-88.69361000,-115.44660000
1.77335739,-80.49133000,-112.24080000
1.77383423,-77.28047000,-116.35820000
1.77431107,-77.02095000,-119.18840000
1.77478790,-78.82209000,-118.75140000
1.77526474,-75.89525000,-118.63490000
1.77574158,-77.62029000,-108.76880000
1.77621841,-83.24583000,-106.33250000
1.77669525,-84.54468000,-113.76470000
1.77717209,-84.80758000,-124.74310000
1.77764893,-80.48804000,-119.82980000
1.77812576,-80.02211000,-111.30580000
1.77860260,-80.91245000,-114.55940000
1.77907944,-80.51460000,-119.51770000
1.77955627,-85.61248000,-116.40740000
1.78003311,-80.69397000,-130.61010000
1.78050995,-80.36813000,-113.62660000
1.78098679,-88.00671000,-122.90130000
1.78146362,-76.92236000,-109.75260000
1.78194046,-77.76543000,-110.27010000
1.78241730,-79.39313000,-119.88030000
1.78289413,-76.50651000,-110.89990000
1.78337097,-73.27353000,-112.58610000
1.78384781,-74.98472000,-109.98920000
1.78432465,-85.95585000,-109.92680000
1.78480148,-83.65889000,-119.35780000
1.78527832,-77.49132000,-112.91480000
1.78575516,-78.22178000,-111.51830000
1.78623199,-84.98528000,-108.47020000
1.78670883,-76.07995000,-113.73830000
1.78718567,-73.39285000,-121.17300000
1.78766251,-75.27344000,-110.42880000
1.78813934,-82.45444000,-107.74910000
1.78861618,-78.38790000,-119.46720000
1.78909302,-77.10207000,-124.98230000
1.78956985,-79.45599000,-115.56940000
1.79004669,-76.98930000,-115.85360000
1.79052353,-79.35139000,-112.35470000
1.79100037,-80.21371000,-107.13250000
1.79147720,-78.39284000,-113.27330000
1.79195404,-80.32073000,-112.66670000
1.79243088,-86.66991000,-108.13790000
1.79290771,-109.63120000,-114.94900000
1.79338455,-87.88661000,-111.50880000
1.79386139,-86.54741000,-111.30900000
1.79433823,-80.22128000,-120.07030000
1.79481506,-81.88786000,-114.52760000
1.79529190,-82.12012000,-116.45210000
1.79576874,-80.03635000,-119.31320000
1.79624557,-79.49432000,-128.44610000
1.79672241,-76.13101000,-108.22740000
1.79719925,-75.42105000,-106.24940000
1.79767609,-76.36282000,-110.00750000
1.79815292,-81.43653000,-109.50210000
1.79862976,-82.76326000,-110.13990000
1.79910660,-79.44905000,-120.06130000
1.79958344,-78.51352000,-110.48310000
1.80006027,-80.08218000,-110.72610000
1.80053711,-95.35636000,-111.37940000
1.80101395,-83.18062000,-112.05980000
1.80149078,-82.92706000,-137.00190000
1.80196762,-90.99796000,-112.78520000
1.80244446,-83.15736000,-117.75290000
1.80292130,-80.55679000,-114.28060000
1.80339813,-80.00444000,-109.57430000
1.80387497,-79.59048000,-114.65910000
1.80435181,-84.25118000,-116.33180000
1.80482864,-81.85527000,-114.02390000
1.80530548,-77.13263000,-108.80860000
1.80578232,-84.47800000,-112.30130000
1.80625916,-88.56559000,-117.05230000
1.80673599,-85.50169000,-113.78000000
1.80721283,-84.67513000,-114.16620000
1.80768967,-83.20456000,-118.64470000
1.80816650,-85.28615000,-110.89020000
1.80864334,-89.43778000,-107.50440000
1.80912018,-89.33377000,-112.09950000
1.80959702,-78.81336000,-124.07900000
1.81007385,-79.20781000,-115.88750000
1.81055069,-82.50762000,-118.53720000
1.81102753,-79.09613000,-115.35730000
1.81150436,-77.07977000,-118.99230000
1.81198120,-75.69055000,-109.64440000
1.81245804,-77.86556000,-110.51620000
1.81293488,-82.98493000,-115.83260000
1.81341171,-85.20867000,-118.23520000
1.81388855,-86.07970000,-116.54280000
1.81436539,-80.97139000,-114.89710000
1.81484222,-78.47850000,-127.59590000
1.81531906,-78.21883000,-127.35980000
1.81579590,-78.60889000,-114.56420000
1.81627274,-82.93410000,-112.18460000
1.81674957,-81.39836000,-125.39720000
1.81722641,-82.48923000,-115.31070000
1.81770325,-79.50903000,-135.30210000
1.81818008,-82.54097000,-112.17710000
1.81865692,-89.24129000,-109.53210000
1.81913376,-92.67065000,-106.69230000
1.81961060,-86.06515000,-109.65560000
1.82008743,-82.73647000,-120.72310000
1.82056427,-94.96925000,-110.13620000
1.82104111,-86.21909000,-107.25540000
1.82151794,-79.24075000,-110.96740000
1.82199478,-79.28333000,-113.74340000
1.82247162,-76.70422000,-112.84380000
1.82294846,-81.25511000,-111.32380000
1.82342529,-87.49898000,-108.40830000
1.82390213,-82.30385000,-108.94980000
1.82437897,-88.97617000,-121.24430000
1.82485580,-92.42686000,-108.77190000
1.82533264,-92.68025000,-123.88100000
1.82580948,-89.66005000,-109.85020000
1.82628632,-80.39092000,-115.12770000
1.82676315,-77.90084000,-115.38380000
1.82723999,-76.01627000,-112.27390000
1.82771683,-77.83513000,-110.13260000
1.82819366,-79.84766000,-112.74280000
1.82867050,-83.02458000,-109.22630000
1.82914734,-79.44720000,-117.63310000
1.82962418,-72.05064000,-119.16030000
1.83010101,-72.30630000,-115.84610000
1.83057785,-75.89654000,-114.62880000
1.83105469,-75.49323000,-112.62140000
1.83153152,-74.99976000,-108.05060000
1.83200836,-83.03970000,-107.45780000
1.83248520,-79.82275000,-106.63480000
1.83296204,-79.13833000,-110.67760000
1.83343887,-80.81658000,-118.08150000
1.83391571,-83.30891000,-114.34260000
1.83439255,-80.15318000,-111.92360000
1.83486938,-78.37244000,-111.61080000
1.83534622,-81.85756000,-129.51190000
1.83582306,-84.36218000,-120.86890000
1.83629990,-80.55329000,-114.40630000
1.83677673,-89.19672000,-110.98610000
1.83725357,-82.72272000,-118.25940000
1.83773041,-80.90180000,-119.89320000
1.83820724,-83.69867000,-117.14930000
1.83868408,-87.85354000,-125.09240000
1.83916092,-80.70579000,-113.75350000
1.83963776,-75.34388000,-112.50840000
1.84011459,-91.40751000,-120.21610000
1.84059143,-77.81796000,-108.86310000
1.84106827,-77.77560000,-117.30940000
1.84154510,-83.27597000,-111.83340000
1.84202194,-85.92220000,-118.81930000
1.84249878,-80.31048000,-113.78580000
1.84297562,-82.78018000,-113.94460000
1.84345245,-81.70317000,-117.63130000
1.84392929,-79.15434000,-110.06540000
1.84440613,-79.29047000,-115.62320000
1.84488297,-86.00426000,-117.94310000
1.84535980,-87.83852000,-119.08180000
1.84583664,-87.68993000,-119.35980000
1.84631348,-82.39674000,-111.91830000
1.84679031,-77.42677000,-114.13450000
1.84726715,-77.25087000,-116.29140000
1.84774399,-77.10411000,-114.02350000
1.84822083,-79.50278000,-113.56190000
1.84869766,-77.06219000,-113.15290000
1.84917450,-74.45657000,-109.22460000
1.84965134,-76.81972000,-117.20790000
1.85012817,-88.84503000,-113.21010000
1.85060501,-83.51605000,-109.61300000
1.85108185,-81.28953000,-119.25650000
1.85155869,-89.55923000,-112.46410000
1.85203552,-80.51361000,-111.11190000
1.85251236,-81.08104000,-119.15160000
1.85298920,-88.61482000,-112.03960000
1.85346603,-88.58075000,-115.33540000
1.85394287,-79.23196000,-117.69570000
1.85441971,-75.05353000,-120.82970000
1.85489655,-75.48232000,-110.81860000
1.85537338,-82.18985000,-111.39910000
1.85585022,-81.95110000,-113.05190000
1.85632706,-76.29190000,-107.23570000
1.85680389,-76.24256000,-109.34490000
1.85728073,-80.26662000,-110.73490000
1.85775757,-87.29156000,-126.91380000
1.85823441,-85.86079000,-115.21500000
1.85871124,-77.91786000,-121.64480000
1.85918808,-77.65010000,-117.93670000
1.85966492,-83.62792000,-119.05880000
1.86014175,-84.84361000,-117.88520000
1.86061859,-77.53096000,-115.25310000
1.86109543,-74.98736000,-113.02130000
1.86157227,-77.31822000,-112.65650000
1.86204910,-78.94067000,-109.87900000
1.86252594,-77.03399000,-110.12580000
1.86300278,-78.82275000,-116.35670000
1.86347961,-88.48466000,-111.21620000
1.86395645,-86.32328000,-124.04750000
1.86443329,-82.90414000,-115.57870000
1.86491013,-76.74468000,-126.61780000
1.86538696,-77.60043000,-112.05350000
1.86586380,-93.89726000,-110.45860000
1.86634064,-84.09312000,-113.83880000
1.86681747,-81.93007000,-129.51560000
1.86729431,-82.52316000,-117.48200000
1.86777115,-81.47378000,-119.01580000
1.86824799,-73.43494000,-119.98700000
1.86872482,-71.68933000,-113.66260000
1.86920166,-75.83915000,-120.36910000
1.86967850,-78.14648000,-121.82650000
1.87015533,-75.12195000,-114.61490000
1.87063217,-75.11433000,-126.36180000
1.87110901,-75.01817000,-116.09250000
1.87158585,-77.02508000,-120.78440000
1.87206268,-87.12703000,-112.99630000
1.87253952,-81.60984000,-116.81230000
1.87301636,-86.07140000,-105.56390000
1.87349319,-82.63015000,-106.23890000
1.87397003,-80.13452000,-106.00060000
1.87444687,-83.11192000,-108.85330000
1.87492371,-77.74417000,-120.01700000
1.87540054,-80.31648000,-111.81930000
1.87587738,-83.49628000,-118.89380000
1.87635422,-91.84457000,-134.82510000
1.87683105,-84.80901000,-114.09720000
1.87730789,-78.44516000,-115.72930000
1.87778473,-77.87161000,-107.04540000
1.87826157,-83.92597000,-105.74390000
1.87873840,-85.53994000,-117.71990000
1.87921524,-83.92421000,-130.19590000
1.87969208,-86.07871000,-113.11540000
1.88016891,-81.04999000,-118.32330000
1.88064575,-88.94398000,-118.49160000
1.88112259,-85.00705000,-129.25860000
1.88159943,-84.50504000,-112.80440000
1.88207626,-76.98256000,-109.93090000
1.88255310,-71.31379000,-114.40420000
1.88302994,-71.98006000,-116.12670000
1.88350677,-76.15942000,-122.71220000
1.88398361,-81.31459000,-112.92850000
1.88446045,-90.16582000,-115.45140000
1.88493729,-83.80959000,-113.90650000
1.88541412,-74.53201000,-109.35120000
1.88589096,-73.41928000,-115.07690000
1.88636780,-80.61992000,-116.45340000
1.88684464,-91.72826000,-114.01920000
1.88732147,-82.43877000,-120.64520000
1.88779831,-81.32923000,-114.51100000
1.88827515,-80.90054000,-109.25800000
1.88875198,-75.60251000,-108.94340000
1.88922882,-75.81526000,-113.82910000
1.88970566,-79.36469000,-113.88480000
1.89018250,-86.92450000,-117.09010000
1.89065933,-75.17950000,-116.49220000
1.89113617,-76.71233000,-108.89820000
1.89161301,-86.41888000,-107.58060000
1.89208984,-79.74979000,-110.13040000
1.89256668,-90.96675000,-108.21560000
1.89304352,-79.03189000,-111.57490000
1.89352036,-77.46804000,-111.41040000
1.89399719,-81.40735000,-117.31140000
1.89447403,-93.54666000,-117.59610000
1.89495087,-81.88809000,-114.14960000
1.89542770,-78.43456000,-113.82790000
1.89590454,-79.23637000,-107.66100000
1.89638138,-82.41454000,-106.55880000
1.89685822,-74.95866000,-113.48360000
1.89733505,-76.69478000,-118.45340000
1.89781189,-81.93542000,-117.60280000
1.89828873,-78.52699000,-110.91090000
1.89876556,-82.72820000,-115.57650000
1.89924240,-87.52499000,-111.86540000
1.89971924,-77.62311000,-108.60740000
1.90019608,-74.79822000,-109.40180000
1.90067291,-76.59512000,-117.05280000
1.90114975,-80.68997000,-119.73080000
1.90162659,-87.26207000,-118.39230000
1.90210342,-77.88074000,-116.01980000
1.90258026,-75.77654000,-115.88940000
1.90305710,-75.64594000,-114.70160000
1.90353394,-77.37257000,-117.25750000
1.90401077,-77.33098000,-112.28600000
1.90448761,-79.66339000,-110.02320000
1.90496445,-79.13242000,-117.64710000
1.90544128,-81.93987000,-128.10790000
1.90591812,-89.22623000,-111.64540000
1.90639496,-82.77619000,-109.26270000
1.90687180,-87.47214000,-113.16720000
1.90734863,-83.43291000,-120.69310000
1.90782547,-81.98147000,-115.80120000
1.90830231,-84.85580000,-113.93840000
1.90877914,-91.62756000,-119.11770000
1.90925598,-82.92612000,-117.18190000
1.90973282,-76.63741000,-122.84090000
1.91020966,-78.33512000,-114.67980000
1.91068649,-86.52404000,-115.64510000
1.91116333,-84.67775000,-110.41770000
1.91164017,-80.85455000,-112.07860000
1.91211700,-78.56680000,-123.98070000
1.91259384,-76.04453000,-112.16490000
1.91307068,-78.36952000,-109.79200000
1.91354752,-79.33250000,-123.22440000
1.91402435,-76.91821000,-122.92320000
1.91450119,-76.14188000,-111.57510000
1.91497803,-75.44456000,-106.29780000
1.91545486,-85.33522000,-111.17400000
1.91593170,-77.47343000,-116.70430000
1.91640854,-74.07285000,-110.73870000
1.91688538,-78.91393000,-109.70450000
1.91736221,-80.14859000,-110.19050000
1.91783905,-80.88111000,-108.63500000
1.91831589,-91.41326000,-106.43570000
1.91879272,-78.32813000,-107.83180000
1.91926956,-75.17716000,-109.04280000
1.91974640,-75.72221000,-107.07820000
1.92022324,-74.47577000,-114.22220000
1.92070007,-75.55638000,-117.67450000
1.92117691,-77.92182000,-111.01910000
1.92165375,-88.37099000,-115.95750000
1.92213058,-83.08530000,-113.87640000
1.92260742,-77.35404000,-113.88110000
1.92308426,-80.83987000,-125.47820000
1.92356110,-87.11543000,-112.80240000
1.92403793,-74.66417000,-114.16550000
1.92451477,-72.85033000,-110.80180000
1.92499161,-77.09293000,-106.58410000
1.92546844,-77.96523000,-107.61580000
1.92594528,-79.83825000,-112.92510000
1.92642212,-89.33005000,-114.89540000
1.92689896,-82.74899000,-114.27190000
1.92737579,-77.92472000,-109.98350000
1.92785263,-73.72713000,-115.12340000
1.92832947,-81.62789000,-115.58470000
1.92880630,-77.30155000,-114.07170000
1.92928314,-83.92392000,-113.88620000
1.92975998,-94.35105000,-110.50130000
1.93023682,-85.65517000,-116.45220000
1.93071365,-80.71313000,-115.37900000
1.93119049,-77.29078000,-110.04030000
1.93166733,-75.51783000,-111.73400000
1.93214417,-76.19572000,-112.78260000
1.93262100,-80.77498000,-108.68270000
1.93309784,-85.67862000,-107.62860000
1.93357468,-76.68194000,-118.08320000
1.93405151,-75.18316000,-111.70410000
1.93452835,-77.18387000,-118.08120000
1.93500519,-85.05212000,-115.44470000
1.93548203,-87.88123000,-116.36620000
1.93595886,-86.65359000,-122.74010000
1.93643570,-79.93378000,-110.32660000
1.93691254,-80.80369000,-108.98400000
1.93738937,-74.14729000,-113.55610000
1.93786621,-76.68261000,-114.31980000
1.93834305,-78.30884000,-118.74150000
1.93881989,-74.51133000,-126.13880000
1.93929672,-75.54901000,-112.58170000
1.93977356,-77.59675000,-113.62340000
1.94025040,-78.06194000,-112.90380000
1.94072723,-79.20886000,-116.64620000
1.94120407,-84.13899000,-112.84720000
1.94168091,-83.02819000,-113.40160000
1.94215775,-77.48804000,-109.35800000
1.94263458,-86.23974000,-112.93010000
1.94311142,-79.57500000,-123.21370000
1.94358826,-78.46365000,-118.88130000
1.94406509,-80.94376000,-120.40750000
1.94454193,-85.98827000,-109.28970000
1.94501877,-93.44508000,-107.28660000
1.94549561,-85.49557000,-116.76080000
1.94597244,-82.08080000,-114.25000000
1.94644928,-81.28746000,-111.87040000
1.94692612,-83.78099000,-116.69390000
1.94740295,-79.66087000,-116.34200000
1.94787979,-73.45536000,-111.83430000
1.94835663,-75.26082000,-113.22810000
1.94883347,-82.79803000,-124.90970000
1.94931030,-77.24328000,-117.80990000
1.94978714,-76.03880000,-117.09990000
1.95026398,-78.14825000,-114.04110000
1.95074081,-92.60959000,-115.33390000
1.95121765,-85.55374000,-124.94050000
1.95169449,-78.25358000,-123.42320000
1.95217133,-87.64096000,-118.33070000
1.95264816,-77.09863000,-114.66380000
1.95312500,-75.77712000,-114.43590000
1.95360184,-77.59240000,-115.09600000
1.95407867,-88.94760000,-109.10470000
1.95455551,-72.08569000,-111.01910000
1.95503235,-72.54727000,-109.72850000
1.95550919,-82.17395000,-109.37960000
1.95598602,-87.67839000,-119.65340000
1.95646286,-76.30930000,-112.42450000
1.95693970,-72.37809000,-110.05790000
1.95741653,-74.19625000,-109.28370000
1.95789337,-81.06217000,-111.24190000
1.95837021,-74.21611000,-110.05040000
1.95884705,-78.19096000,-108.90550000
1.95932388,-78.68282000,-124.43820000
1.95980072,-82.01489000,-116.35570000
1.96027756,-93.99409000,-130.55540000
1.96075439,-84.55219000,-115.17450000
1.96123123,-90.38898000,-110.41690000
1.96170807,-80.96101000,-114.95650000
1.96218491,-76.82311000,-111.07890000
1.96266174,-76.07356000,-107.54440000
1.96313858,-76.71165000,-108.88440000
1.96361542,-78.07835000,-117.57630000
1.96409225,-75.49627000,-123.42280000
1.96456909,-74.36359000,-117.14250000
1.96504593,-79.77218000,-112.71970000
1.96552277,-76.70324000,-127.36150000
1.96599960,-75.35612000,-117.95680000
1.96647644,-78.26954000,-122.09950000
1.96695328,-78.02382000,-118.36900000
1.96743011,-78.11981000,-121.01080000
1.96790695,-74.72872000,-120.98860000
1.96838379,-72.55231000,-122.85310000
1.96886063,-74.38517000,-118.50940000
1.96933746,-79.86820000,-122.78620000
1.96981430,-85.42578000,-115.63500000
1.97029114,-81.12238000,-111.27190000
1.97076797,-75.89532000,-110.58620000
1.97124481,-74.87280000,-111.18660000
1.97172165,-79.57530000,-108.31950000
1.97219849,-77.44651000,-110.85710000
1.97267532,-78.17989000,-111.85000000
1.97315216,-86.43655000,-112.05950000
1.97362900,-79.22954000,-116.93450000
1.97410583,-95.11768000,-111.24300000
1.97458267,-82.23916000,-113.84450000
1.97505951,-81.69003000,-111.45590000
1.97553635,-83.04831000,-119.77280000
1.97601318,-82.93527000,-112.42830000
1.97649002,-77.41029000,-114.85230000
1.97696686,-74.16358000,-113.99800000
1.97744370,-76.89403000,-111.81330000
1.97792053,-78.78019000,-120.72060000
1.97839737,-76.62583000,-128.24840000
1.97887421,-79.04271000,-110.20010000
1.97935104,-87.19081000,-106.30420000
1.97982788,-88.28833000,-112.25720000
1.98030472,-83.44170000,-114.19460000
1.98078156,-75.27408000,-127.37260000
1.98125839,-75.80936000,-111.64250000
1.98173523,-86.44630000,-111.25360000
1.98221207,-75.63799000,-114.48110000
1.98268890,-74.01260000,-125.84450000
1.98316574,-81.95068000,-113.95240000
1.98364258,-82.00524000,-119.55310000
1.98411942,-83.44082000,-123.05100000
1.98459625,-91.51251000,-132.01910000
1.98507309,-88.89786000,-121.41710000
1.98554993,-80.97670000,-127.29110000
1.98602676,-78.30659000,-113.65720000
1.98650360,-76.02493000,-107.47740000
1.98698044,-74.65276000,-107.55920000
1.98745728,-77.94254000,-110.14700000
1.98793411,-89.94735000,-116.25820000
1.98841095,-86.72535000,-113.05450000
1.98888779,-78.78917000,-114.19710000
1.98936462,-78.77826000,-118.71880000
1.98984146,-80.85164000,-116.72600000
1.99031830,-84.87440000,-113.46450000
1.99079514,-74.83810000,-113.73790000
1.99127197,-74.91053000,-123.99440000
1.99174881,-83.69199000,-115.51380000
1.99222565,-80.04403000,-109.35790000
1.99270248,-76.24706000,-112.84200000
1.99317932,-76.62690000,-117.03770000
1.99365616,-77.98730000,-108.50370000
1.99413300,-83.10283000,-107.76010000
1.99460983,-87.82181000,-111.97270000
1.99508667,-85.76913000,-125.94690000
1.99556351,-76.51813000,-114.13820000
1.99604034,-76.91236000,-118.36200000
1.99651718,-77.44839000,-111.04860000
1.99699402,-73.93202000,-112.19690000
1.99747086,-76.92197000,-116.12380000
1.99794769,-79.54824000,-117.10680000
1.99842453,-77.33224000,-113.47400000
1.99890137,-80.90079000,-119.18900000
1.99937820,-80.21922000,-118.83480000
1.99985504,-77.56757000,-116.54430000
2.00033188,-78.19884000,-115.67870000
2.00080872,-76.75103000,-113.91430000
2.00128555,-76.02213000,-107.95310000
2.00176239,-77.94132000,-116.59560000
2.00223923,-82.09131000,-124.35700000
2.00271606,-81.33354000,-122.40170000
2.00319290,-76.64082000,-117.65080000
2.00366974,-75.23141000,-111.83710000
2.00414658,-79.22845000,-109.42440000
2.00462341,-78.48413000,-110.53360000
2.00510025,-73.22359000,-113.85570000
2.00557709,-72.77608000,-113.52560000
2.00605392,-76.08408000,-110.03330000
2.00653076,-79.38182000,-119.03970000
2.00700760,-79.34684000,-117.26430000
2.00748444,-76.20082000,-110.70610000
2.00796127,-73.07117000,-112.72780000
2.00843811,-73.30334000,-116.80260000
2.00891495,-77.87157000,-120.35240000
2.00939178,-94.34956000,-114.44530000
2.00986862,-83.01170000,-110.39640000
2.01034546,-76.68707000,-116.35460000
2.01082230,-75.24633000,-109.27700000
2.01129913,-79.00459000,-110.92850000
2.01177597,-84.24236000,-113.59420000
2.01225281,-78.50468000,-114.62400000
2.01272964,-80.01622000,-108.84650000
2.01320648,-80.10262000,-109.99680000
2.01368332,-77.00305000,-108.87120000
2.01416016,-76.79098000,-110.24260000
2.01463699,-77.74720000,-117.39230000
2.01511383,-76.75811000,-121.54630000
2.01559067,-80.87277000,-131.62140000
2.01606750,-91.61339000,-115.81780000
2.01654434,-78.57192000,-108.06570000
2.01702118,-83.02077000,-112.70100000
2.01749802,-84.67021000,-115.68680000
2.01797485,-84.22542000,-118.25150000
2.01845169,-94.84704000,-119.69550000
2.01892853,-93.80172000,-110.94700000
2.01940536,-91.22232000,-110.29370000
2.01988220,-80.84464000,-116.75630000
2.02035904,-85.38527000,-116.26850000
2.02083588,-84.69971000,-120.45720000
2.02131271,-83.26357000,-125.60270000
2.02178955,-93.05268000,-119.07270000
2.02226639,-81.62308000,-108.97330000
2.02274323,-83.09325000,-106.01170000
2.02322006,-84.55390000,-108.22160000
2.02369690,-81.62002000,-119.00790000
2.02417374,-81.08170000,-129.76430000
2.02465057,-86.61502000,-116.04160000
2.02512741,-78.31405000,-114.62730000
2.02560425,-79.55315000,-116.19170000
2.02608109,-88.95636000,-108.41970000
2.02655792,-92.94384000,-113.23170000
2.02703476,-81.64275000,-116.21160000
2.02751160,-83.98277000,-113.80350000
2.02798843,-83.96872000,-112.86970000
2.02846527,-82.69910000,-114.02120000
2.02894211,-89.92870000,-113.67070000
2.02941895,-91.46274000,-115.07200000
2.02989578,-84.97050000,-112.27550000
2.03037262,-84.20033000,-124.48910000
2.03084946,-83.05913000,-111.36400000
2.03132629,-80.03391000,-112.74210000
2.03180313,-77.35091000,-120.68550000
2.03227997,-75.37543000,-126.45650000
2.03275681,-78.68378000,-119.09540000
2.03323364,-77.72386000,-123.22920000
2.03371048,-71.44842000,-111.76100000
2.03418732,-70.68501000,-113.55230000
2.03466415,-81.09143000,-124.00900000
2.03514099,-78.30896000,-135.84100000
2.03561783,-74.89701000,-125.04720000
2.03609467,-75.06048000,-113.47960000
2.03657150,-76.45097000,-109.84840000
2.03704834,-78.16221000,-112.58600000
2.03752518,-79.96287000,-113.28730000
2.03800201,-77.36221000,-116.57370000
2.03847885,-82.63448000,-124.11720000
2.03895569,-80.28785000,-112.98440000
2.03943253,-75.94180000,-112.10560000
2.03990936,-80.26859000,-110.40460000
2.04038620,-79.10939000,-109.87800000
2.04086304,-75.86127000,-119.68730000
2.04133987,-75.14748000,-114.14760000
2.04181671,-77.90455000,-112.05940000
2.04229355,-84.76311000,-116.34840000
2.04277039,-85.12276000,-116.18680000
2.04324722,-75.87286000,-126.60770000
2.04372406,-74.64200000,-132.01380000
2.04420090,-78.32536000,-117.39190000
2.04467773,-82.97446000,-133.06770000
2.04515457,-80.72971000,-113.32830000
2.04563141,-87.08276000,-110.86550000
2.04610825,-92.90450000,-113.93840000
2.04658508,-83.35064000,-122.76280000
2.04706192,-79.94327000,-119.68060000
2.04753876,-82.06268000,-113.21650000
2.04801559,-80.15785000,-111.19090000
2.04849243,-77.80322000,-112.97040000
2.04896927,-82.86626000,-110.07720000
2.04944611,-79.05275000,-111.88800000
2.04992294,-85.46204000,-117.46070000
2.05039978,-78.07154000,-119.93700000
2.05087662,-78.32074000,-116.86080000
2.05135345,-79.98750000,-109.90390000
2.05183029,-80.77113000,-107.33660000
2.05230713,-84.19011000,-108.92430000
2.05278397,-82.22173000,-115.67470000
2.05326080,-79.72980000,-114.71970000
2.05373764,-85.02548000,-121.21010000
2.05421448,-88.25049000,-112.82150000
2.05469131,-82.17412000,-123.02310000
2.05516815,-78.43336000,-118.09560000
2.05564499,-83.06451000,-113.82040000
2.05612183,-84.84031000,-114.93690000
2.05659866,-78.56540000,-114.39850000
2.05707550,-85.84375000,-110.78690000
2.05755234,-81.10394000,-111.50890000
2.05802917,-76.65211000,-108.10790000
2.05850601,-79.82684000,-109.79570000
2.05898285,-77.24644000,-121.21990000
