Time,Channel A,Channel B
(ms),(V),(mV)

-19.98783462,0.22463680,2.19753400
-19.98709862,0.20998660,1.22085200
-19.98636262,0.21975340,2.68587400
-19.98562662,0.20998660,3.41838600
-19.98489062,0.21975340,0.73251120
-19.98415462,0.21975340,1.70919300
-19.98341862,0.20998660,2.19753400
-19.98268262,0.21975340,2.44170400
-19.98194662,0.21487000,1.70919300
-19.98121062,0.20510320,2.44170400
-19.98047462,0.21975340,2.44170400
-19.97973862,0.20998660,2.19753400
-19.97900262,0.21975340,3.17421500
-19.97826662,0.22952020,4.39506700
-19.97753062,0.21487000,4.39506700
-19.97679462,0.23928700,3.17421500
-19.97605862,0.23440360,2.44170400
-19.97532262,0.23928700,2.19753400
-19.97458662,0.23440360,3.41838600
-19.97385062,0.23440360,1.95336300
-19.97311462,0.23440360,2.68587400
-19.97237862,0.23440360,3.17421500
-19.97164262,0.25393720,2.93004500
-19.97090662,0.24905380,4.63923800
-19.97017062,0.25393720,2.68587400
-19.96943462,0.24905380,1.95336300
-19.96869862,0.26370410,2.44170400
-19.96796262,0.25882070,2.68587400
-19.96722662,0.25393720,4.15089700
-19.96649062,0.25882070,2.44170400
-19.96575462,0.26370410,2.44170400
-19.96501862,0.25393720,0.73251120
-19.96428262,0.23928700,2.68587400
-19.96354662,0.24417040,3.17421500
-19.96281062,0.22952020,1.95336300
-19.96207462,0.26370410,2.68587400
-19.96133862,0.23928700,2.19753400
-19.96060262,0.25393720,2.19753400
-19.95986662,0.24905380,1.46502200
-19.95913062,0.25882070,2.44170400
-19.95839462,0.24905380,1.46502200
-19.95765862,0.23928700,2.19753400
-19.95692262,0.24417040,2.19753400
-19.95618662,0.23928700,3.41838600
-19.95545062,0.21975340,1.70919300
-19.95471462,0.22463680,0.73251120
-19.95397862,0.21487000,1.70919300
-19.95324262,0.22952020,0.00000000
-19.95250662,0.23928700,1.70919300
-19.95177062,0.23440360,0.48834080
-19.95103462,0.22952020,2.44170400
-19.95029862,0.23440360,0.73251120
-19.94956262,0.21975340,1.22085200
-19.94882662,0.22463680,1.70919300
-19.94809062,0.22952020,0.24417040
-19.94735462,0.21487000,1.95336300
-19.94661862,0.21975340,0.97668160
-19.94588262,0.24417040,1.95336300
-19.94514662,0.22952020,2.68587400
-19.94441062,0.22952020,1.95336300
-19.94367462,0.22463680,1.46502200
-19.94293862,0.21975340,0.48834080
-19.94220262,0.23440360,1.46502200
-19.94146662,0.24417040,1.95336300
-19.94073062,0.23928700,0.73251120
-19.93999462,0.23440360,0.73251120
-19.93925862,0.24417040,1.70919300
-19.93852262,0.25393720,1.46502200
-19.93778662,0.24417040,3.17421500
-19.93705062,0.26370410,2.19753400
-19.93631462,0.23440360,1.46502200
-19.93557862,0.25393720,2.19753400
-19.93484262,0.23928700,1.95336300
-19.93410662,0.25393720,1.95336300
-19.93337062,0.21975340,2.19753400
-19.93263462,0.23928700,2.19753400
-19.93189862,0.22952020,2.19753400
-19.93116262,0.22463680,2.44170400
-19.93042662,0.23928700,3.17421500
-19.92969062,0.21975340,0.48834080
-19.92895462,0.21487000,0.97668160
-19.92821862,0.21975340,2.44170400
-19.92748262,0.20510320,3.17421500
-19.92674662,0.22952020,2.93004500
-19.92601062,0.22952020,3.90672700
-19.92527462,0.21487000,2.68587400
-19.92453862,0.22463680,2.68587400
-19.92380262,0.22463680,2.19753400
-19.92306662,0.22952020,3.41838600
-19.92233062,0.23440360,2.19753400
-19.92159462,0.22463680,2.68587400
-19.92085862,0.21487000,2.68587400
-19.92012262,0.22463680,3.17421500
-19.91938662,0.22463680,2.93004500
-19.91865062,0.22463680,3.66255600
-19.91791462,0.23440360,3.41838600
-19.91717862,0.22952020,2.93004500
-19.91644262,0.22463680,2.68587400
-19.91570662,0.23440360,3.17421500
-19.91497062,0.23928700,1.46502200
-19.91423462,0.23928700,2.19753400
-19.91349862,0.21975340,1.22085200
-19.91276262,0.23928700,0.48834080
-19.91202662,0.23440360,2.68587400
-19.91129062,0.21487000,2.93004500
-19.91055462,0.20998660,3.66255600
-19.90981862,0.21487000,1.70919300
-19.90908262,0.20021980,1.70919300
-19.90834662,0.20510320,2.93004500
-19.90761062,0.22463680,2.19753400
-19.90687462,0.21487000,3.17421500
-19.90613862,0.21975340,1.95336300
-19.90540262,0.22952020,2.93004500
-19.90466662,0.21975340,2.19753400
-19.90393062,0.21487000,1.22085200
-19.90319462,0.21975340,2.93004500
-19.90245862,0.21487000,1.95336300
-19.90172262,0.20510320,3.17421500
-19.90098662,0.19533630,2.44170400
-19.90025062,0.20510320,1.22085200
-19.89951462,0.19045290,1.46502200
-19.89877862,0.20998660,2.19753400
-19.89804262,0.21975340,1.70919300
-19.89730662,0.21975340,1.46502200
-19.89657062,0.22463680,2.19753400
-19.89583462,0.21975340,0.00000000
-19.89509862,0.21975340,2.44170400
-19.89436262,0.22952020,1.46502200
-19.89362662,0.21487000,3.66255600
-19.89289062,0.23440360,1.95336300
-19.89215462,0.21487000,2.93004500
-19.89141862,0.21487000,1.95336300
-19.89068262,0.20998660,1.22085200
-19.88994662,0.20998660,3.17421500
-19.88921062,0.20510320,1.70919300
-19.88847462,0.21487000,0.73251120
-19.88773862,0.20510320,2.19753400
-19.88700262,0.20998660,1.22085200
-19.88626662,0.22952020,2.68587400
-19.88553062,0.24417040,0.24417040
-19.88479462,0.21487000,0.73251120
-19.88405862,0.20998660,1.70919300
-19.88332262,0.22952020,1.70919300
-19.88258662,0.21487000,1.95336300
-19.88185062,0.22952020,2.19753400
-19.88111462,0.21487000,1.70919300
-19.88037862,0.20998660,2.19753400
-19.87964262,0.21487000,2.19753400
-19.87890662,0.20998660,1.70919300
-19.87817062,0.20998660,-0.24417040
-19.87743462,0.20510320,1.22085200
-19.87669862,0.21975340,2.44170400
-19.87596262,0.21487000,1.46502200
-19.87522662,0.20510320,2.93004500
-19.87449062,0.21975340,2.19753400
-19.87375462,0.22463680,1.70919300
-19.87301862,0.20998660,1.95336300
-19.87228262,0.20510320,2.19753400
-19.87154662,0.20998660,2.93004500
-19.87081062,0.20021980,0.73251120
-19.87007462,0.20998660,1.95336300
-19.86933862,0.21487000,1.46502200
-19.86860262,0.21975340,2.93004500
-19.86786662,0.20998660,3.41838600
-19.86713062,0.22463680,1.70919300
-19.86639462,0.22463680,2.93004500
-19.86565862,0.20510320,2.68587400
-19.86492262,0.22463680,2.68587400
-19.86418662,0.21975340,3.17421500
-19.86345062,0.22463680,2.68587400
-19.86271462,0.22463680,2.19753400
-19.86197862,0.23440360,2.93004500
-19.86124262,0.22952020,2.44170400
-19.86050662,0.24905380,1.70919300
-19.85977062,0.22463680,1.70919300
-19.85903462,0.21975340,1.22085200
-19.85829862,0.23928700,2.19753400
-19.85756262,0.23928700,3.90672700
-19.85682662,0.23928700,2.44170400
-19.85609062,0.23440360,1.22085200
-19.85535462,0.22463680,1.70919300
-19.85461862,0.23440360,1.70919300
-19.85388262,0.23928700,2.93004500
-19.85314662,0.22463680,3.17421500
-19.85241062,0.22463680,1.70919300
-19.85167462,0.21975340,2.68587400
-19.85093862,0.23440360,1.70919300
-19.85020262,0.23928700,2.19753400
-19.84946662,0.23440360,1.46502200
-19.84873062,0.23440360,1.95336300
-19.84799462,0.22952020,0.00000000
-19.84725862,0.22463680,1.22085200
-19.84652262,0.21487000,1.22085200
-19.84578662,0.21975340,2.68587400
-19.84505062,0.22463680,0.97668160
-19.84431462,0.21487000,2.19753400
-19.84357862,0.21975340,1.70919300
-19.84284262,0.20510320,2.68587400
-19.84210662,0.20021980,2.19753400
-19.84137062,0.20021980,1.95336300
-19.84063462,0.20998660,1.46502200
