Time,Channel A,Channel B
(ms),(V),(mV)

-19.98760737,0.21975340,2.68587400
-19.98687137,0.20998660,2.68587400
-19.98613537,0.24417040,2.68587400
-19.98539937,0.23440360,2.44170400
-19.98466337,0.23928700,1.22085200
-19.98392737,0.21487000,4.39506700
-19.98319137,0.22952020,2.19753400
-19.98245537,0.24417040,2.44170400
-19.98171937,0.23440360,3.41838600
-19.98098337,0.24417040,3.41838600
-19.98024737,0.24417040,3.90672700
-19.97951137,0.22463680,2.68587400
-19.97877537,0.22463680,1.95336300
-19.97803937,0.24905380,0.97668160
-19.97730337,0.25393720,2.19753400
-19.97656737,0.23928700,2.68587400
-19.97583137,0.23440360,2.68587400
-19.97509537,0.23928700,1.70919300
-19.97435937,0.23928700,1.22085200
-19.97362337,0.23928700,2.19753400
-19.97288737,0.24417040,2.44170400
-19.97215137,0.26370410,0.97668160
-19.97141537,0.25393720,2.19753400
-19.97067937,0.22952020,2.68587400
-19.96994337,0.23928700,1.70919300
-19.96920737,0.24905380,3.17421500
-19.96847137,0.24417040,1.70919300
-19.96773537,0.23440360,1.95336300
-19.96699937,0.23928700,1.46502200
-19.96626337,0.24905380,2.19753400
-19.96552737,0.26858750,3.66255600
-19.96479137,0.24905380,2.68587400
-19.96405537,0.23440360,3.66255600
-19.96331937,0.21487000,1.70919300
-19.96258337,0.22952020,1.46502200
-19.96184737,0.23928700,2.19753400
-19.96111137,0.22463680,2.68587400
-19.96037537,0.21975340,1.46502200
-19.95963937,0.22952020,2.44170400
-19.95890337,0.22463680,3.41838600
-19.95816737,0.23440360,2.68587400
-19.95743137,0.21975340,1.46502200
-19.95669537,0.22463680,2.93004500
-19.95595937,0.21975340,1.70919300
-19.95522337,0.24905380,3.90672700
-19.95448737,0.24417040,4.15089700
-19.95375137,0.22463680,4.15089700
-19.95301537,0.20510320,2.44170400
-19.95227937,0.22952020,2.19753400
-19.95154337,0.22952020,2.68587400
-19.95080737,0.22952020,1.22085200
-19.95007137,0.25882070,1.22085200
-19.94933537,0.25393720,2.44170400
-19.94859937,0.26370410,3.17421500
-19.94786337,0.27835430,0.73251120
-19.94712737,0.27835430,2.93004500
-19.94639137,0.27347090,3.41838600
-19.94565537,0.26858750,1.46502200
-19.94491937,0.25882070,4.15089700
-19.94418337,0.25393720,1.46502200
-19.94344737,0.25393720,2.19753400
-19.94271137,0.26370410,2.93004500
-19.94197537,0.24417040,2.44170400
-19.94123937,0.21975340,1.95336300
-19.94050337,0.24417040,2.93004500
-19.93976737,0.24417040,3.17421500
-19.93903137,0.25393720,3.17421500
-19.93829537,0.24417040,2.19753400
-19.93755937,0.22952020,1.46502200
-19.93682337,0.22952020,1.95336300
-19.93608737,0.23928700,2.44170400
-19.93535137,0.22463680,3.17421500
-19.93461537,0.21975340,1.22085200
-19.93387937,0.23928700,1.95336300
-19.93314337,0.21487000,4.39506700
-19.93240737,0.21975340,3.41838600
-19.93167137,0.20998660,2.19753400
-19.93093537,0.21487000,2.19753400
-19.93019937,0.22952020,2.19753400
-19.92946337,0.22463680,2.19753400
-19.92872737,0.23928700,2.68587400
-19.92799137,0.23440360,2.68587400
-19.92725537,0.22952020,0.97668160
-19.92651937,0.21487000,1.95336300
-19.92578337,0.21975340,3.90672700
-19.92504737,0.24417040,1.95336300
-19.92431137,0.21975340,1.95336300
-19.92357537,0.20998660,0.00000000
-19.92283937,0.20510320,3.66255600
-19.92210337,0.21487000,1.95336300
-19.92136737,0.20510320,3.41838600
-19.92063137,0.21487000,0.24417040
-19.91989537,0.21487000,0.97668160
-19.91915937,0.23928700,1.22085200
-19.91842337,0.26370410,4.39506700
-19.91768737,0.25393720,2.44170400
-19.91695137,0.22463680,2.19753400
-19.91621537,0.25882070,1.22085200
-19.91547937,0.25393720,0.73251120
-19.91474337,0.23440360,0.73251120
-19.91400737,0.25882070,2.68587400
-19.91327137,0.24417040,1.70919300
-19.91253537,0.24905380,2.68587400
-19.91179937,0.23440360,1.95336300
-19.91106337,0.22952020,3.17421500
-19.91032737,0.25393720,1.95336300
-19.90959137,0.24417040,1.22085200
-19.90885537,0.24905380,2.93004500
-19.90811937,0.23928700,2.19753400
-19.90738337,0.22952020,3.17421500
-19.90664737,0.22952020,2.68587400
-19.90591137,0.23440360,2.44170400
-19.90517537,0.22463680,1.46502200
-19.90443937,0.22952020,2.44170400
-19.90370337,0.22952020,0.97668160
-19.90296737,0.22952020,1.70919300
-19.90223137,0.21975340,0.97668160
-19.90149537,0.20998660,3.41838600
-19.90075937,0.22952020,3.66255600
-19.90002337,0.20998660,2.44170400
-19.89928737,0.21975340,2.93004500
-19.89855137,0.20998660,2.68587400
-19.89781537,0.21975340,2.44170400
-19.89707937,0.21487000,2.68587400
-19.89634337,0.22463680,3.66255600
-19.89560737,0.22463680,2.68587400
-19.89487137,0.20510320,2.93004500
-19.89413537,0.20510320,1.70919300
-19.89339937,0.22952020,2.44170400
-19.89266337,0.21487000,1.95336300
-19.89192737,0.21487000,0.73251120
-19.89119137,0.23440360,2.19753400
-19.89045537,0.22463680,2.44170400
-19.88971937,0.18556950,3.17421500
-19.88898337,0.22463680,4.15089700
-19.88824737,0.22463680,3.90672700
-19.88751137,0.23440360,3.41838600
-19.88677537,0.23440360,2.68587400
-19.88603937,0.22463680,2.44170400
-19.88530337,0.22952020,3.41838600
-19.88456737,0.23440360,3.90672700
-19.88383137,0.23440360,3.41838600
-19.88309537,0.22463680,3.17421500
-19.88235937,0.25393720,2.93004500
-19.88162337,0.26858750,2.68587400
-19.88088737,0.25393720,4.63923800
-19.88015137,0.26858750,3.66255600
-19.87941537,0.28323770,3.41838600
-19.87867937,0.28323770,2.44170400
-19.87794337,0.26370410,4.39506700
-19.87720737,0.27347090,3.90672700
-19.87647137,0.27347090,1.95336300
-19.87573537,0.28323770,2.19753400
-19.87499937,0.26370410,3.17421500
-19.87426337,0.27347090,3.17421500
-19.87352737,0.25882070,4.15089700
-19.87279137,0.24905380,3.90672700
-19.87205537,0.25393720,2.44170400
-19.87131937,0.24417040,3.90672700
-19.87058337,0.25882070,2.93004500
-19.86984737,0.24417040,3.66255600
-19.86911137,0.25393720,3.17421500
-19.86837537,0.25393720,3.90672700
-19.86763937,0.25393720,4.39506700
-19.86690337,0.22463680,5.12757900
-19.86616737,0.22952020,5.12757900
-19.86543137,0.24905380,4.39506700
-19.86469537,0.26370410,4.15089700
-19.86395937,0.23440360,4.39506700
-19.86322337,0.23928700,3.66255600
-19.86248737,0.23928700,4.39506700
-19.86175137,0.21975340,4.63923800
-19.86101537,0.22952020,3.66255600
-19.86027937,0.23440360,3.90672700
-19.85954337,0.23928700,3.90672700
-19.85880737,0.22952020,4.15089700
-19.85807137,0.24417040,2.93004500
-19.85733537,0.23440360,4.15089700
-19.85659937,0.23440360,2.68587400
-19.85586337,0.23928700,3.41838600
-19.85512737,0.22463680,4.15089700
-19.85439137,0.23928700,3.17421500
-19.85365537,0.23928700,2.19753400
-19.85291937,0.22952020,3.90672700
-19.85218337,0.24417040,3.66255600
-19.85144737,0.23440360,2.44170400
-19.85071137,0.22952020,3.41838600
-19.84997537,0.22463680,1.95336300
-19.84923937,0.23928700,3.41838600
-19.84850337,0.23440360,3.17421500
-19.84776737,0.25882070,4.39506700
-19.84703137,0.24417040,1.95336300
-19.84629537,0.22463680,2.93004500
-19.84555937,0.21487000,4.63923800
-19.84482337,0.23928700,2.68587400
-19.84408737,0.22952020,3.17421500
-19.84335137,0.22463680,3.41838600
-19.84261537,0.23928700,2.68587400
-19.84187937,0.21487000,3.66255600
-19.84114337,0.23440360,2.19753400
-19.84040737,0.22952020,2.44170400
