Time,Channel A,Channel B
(ms),(V),(V)

-9.97422522,0.17580270,0.00341839
-9.97371322,0.17580270,0.00341839
-9.97320122,0.19533630,0.00195336
-9.97268922,0.16603590,0.00097668
-9.97217722,0.14650230,0.00097668
-9.97166522,0.15626910,0.00341839
-9.97115322,0.16603590,0.00244170
-9.97064122,0.17580270,0.00293005
-9.97012922,0.15626910,0.00244170
-9.96961722,0.15626910,0.00195336
-9.96910522,0.18556950,0.00341839
-9.96859322,0.17580270,0.00195336
-9.96808122,0.15626910,0.00341839
-9.96756922,0.15626910,0.00146502
-9.96705722,0.16603590,0.00293005
-9.96654522,0.17580270,0.00439507
-9.96603322,0.15626910,0.00195336
-9.96552122,0.14650230,0.00146502
-9.96500922,0.16603590,0.00195336
-9.96449722,0.13673540,0.00244170
-9.96398522,0.15626910,0.00390673
-9.96347322,0.14650230,0.00048834
-9.96296122,0.20510320,0.00097668
-9.96244922,0.17580270,0.00097668
-9.96193722,0.19533630,0.00244170
-9.96142522,0.18556950,0.00293005
-9.96091322,0.16603590,0.00146502
-9.96040122,0.17580270,0.00195336
-9.95988922,0.16603590,0.00195336
-9.95937722,0.15626910,0.00244170
-9.95886522,0.14650230,0.00390673
-9.95835322,0.16603590,0.00195336
-9.95784122,0.17580270,0.00244170
-9.95732922,0.17580270,0.00146502
-9.95681722,0.17580270,0.00293005
-9.95630522,0.18556950,0.00439507
-9.95579322,0.19533630,0.00439507
-9.95528122,0.15626910,0.00439507
-9.95476922,0.18556950,0.00293005
-9.95425722,0.15626910,0.00341839
-9.95374522,0.17580270,0.00537175
-9.95323322,0.16603590,0.00439507
-9.95272122,0.16603590,0.00244170
-9.95220922,0.19533630,0.00341839
-9.95169722,0.16603590,0.00390673
-9.95118522,0.15626910,0.00244170
-9.95067322,0.16603590,0.00341839
-9.95016122,0.18556950,0.00244170
-9.94964922,0.20510320,0.00341839
-9.94913722,0.20510320,0.00341839
-9.94862522,0.15626910,0.00195336
-9.94811322,0.16603590,0.00195336
-9.94760122,0.14650230,0.00390673
-9.94708922,0.13673540,0.00048834
-9.94657722,0.16603590,0.00244170
-9.94606522,0.15626910,0.00439507
-9.94555322,0.17580270,0.00341839
-9.94504122,0.15626910,0.00293005
-9.94452922,0.15626910,0.00341839
-9.94401722,0.18556950,0.00146502
-9.94350522,0.15626910,0.00390673
-9.94299322,0.15626910,0.00244170
-9.94248122,0.18556950,0.00293005
-9.94196922,0.16603590,0.00439507
-9.94145722,0.15626910,0.00146502
-9.94094522,0.15626910,0.00244170
-9.94043322,0.14650230,0.00195336
-9.93992122,0.15626910,0.00146502
-9.93940922,0.18556950,0.00048834
-9.93889722,0.17580270,0.00390673
-9.93838522,0.14650230,0.00390673
-9.93787322,0.19533630,0.00293005
-9.93736122,0.16603590,0.00244170
-9.93684922,0.19533630,0.00390673
-9.93633722,0.19533630,0.00293005
-9.93582522,0.17580270,0.00439507
-9.93531322,0.18556950,0.00341839
-9.93480122,0.19533630,0.00586009
-9.93428922,0.18556950,0.00390673
-9.93377722,0.18556950,0.00244170
-9.93326522,0.17580270,0.00732511
-9.93275322,0.17580270,0.00488341
-9.93224122,0.16603590,0.00537175
-9.93172922,0.19533630,0.00488341
-9.93121722,0.17580270,0.00488341
-9.93070522,0.17580270,0.00586009
-9.93019322,0.17580270,0.00537175
-9.92968122,0.17580270,0.00439507
-9.92916922,0.15626910,0.00586009
-9.92865722,0.18556950,0.00390673
-9.92814522,0.18556950,0.00439507
-9.92763322,0.17580270,0.00341839
-9.92712122,0.19533630,0.00293005
-9.92660922,0.16603590,0.00244170
-9.92609722,0.16603590,0.00341839
-9.92558522,0.18556950,0.00537175
-9.92507322,0.20510320,0.00195336
-9.92456122,0.19533630,0.00341839
-9.92404922,0.18556950,0.00488341
-9.92353722,0.17580270,0.00634843
-9.92302522,0.17580270,0.00537175
-9.92251322,0.19533630,0.00244170
-9.92200122,0.15626910,0.00244170
-9.92148922,0.13673540,0.00390673
-9.92097722,0.18556950,0.00293005
-9.92046522,0.13673540,0.00293005
-9.91995322,0.19533630,0.00341839
-9.91944122,0.16603590,0.00244170
-9.91892922,0.16603590,0.00146502
-9.91841722,0.16603590,0.00097668
-9.91790522,0.17580270,0.00000000
-9.91739322,0.18556950,0.00048834
-9.91688122,0.16603590,-0.00048834
-9.91636922,0.15626910,-0.00244170
-9.91585722,0.18556950,0.00000000
-9.91534522,0.20510320,0.00000000
-9.91483322,0.17580270,-0.00195336
-9.91432122,0.17580270,-0.00097668
-9.91380922,0.16603590,0.00000000
-9.91329722,0.17580270,0.00000000
