Time,Channel A,Channel B
(ms),(V),(V)

-9.97382120,0.16603590,0.02148700
-9.97330920,0.13673540,0.01758027
-9.97279720,0.14650230,0.01855695
-9.97228520,0.17580270,0.01953363
-9.97177320,0.15626910,0.01855695
-9.97126120,0.15626910,0.02148700
-9.97074920,0.14650230,0.01562691
-9.97023720,0.16603590,0.01465023
-9.96972520,0.16603590,0.01562691
-9.96921320,0.20510320,0.01367354
-9.96870120,0.14650230,0.01855695
-9.96818920,0.16603590,0.01465023
-9.96767720,0.16603590,0.01465023
-9.96716520,0.15626910,0.01269686
-9.96665320,0.14650230,0.01660359
-9.96614120,0.17580270,0.01660359
-9.96562920,0.18556950,0.01172018
-9.96511720,0.17580270,0.01660359
-9.96460520,0.18556950,0.01465023
-9.96409320,0.17580270,0.01172018
-9.96358120,0.18556950,0.01660359
-9.96306920,0.17580270,0.01367354
-9.96255720,0.16603590,0.01269686
-9.96204520,0.15626910,0.01367354
-9.96153320,0.15626910,0.01074350
-9.96102120,0.19533630,0.01562691
-9.96050920,0.18556950,0.01660359
-9.95999720,0.21487000,0.01562691
-9.95948520,0.19533630,0.01367354
-9.95897320,0.18556950,0.01367354
-9.95846120,0.21487000,0.01660359
-9.95794920,0.17580270,0.01269686
-9.95743720,0.18556950,0.01172018
-9.95692520,0.18556950,0.01562691
-9.95641320,0.20510320,0.01465023
-9.95590120,0.19533630,0.01953363
-9.95538920,0.18556950,0.01465023
-9.95487720,0.18556950,0.01465023
-9.95436520,0.17580270,0.01367354
-9.95385320,0.19533630,0.01465023
-9.95334120,0.18556950,0.01953363
-9.95282920,0.18556950,0.01562691
-9.95231720,0.20510320,0.01367354
-9.95180520,0.18556950,0.01465023
-9.95129320,0.19533630,0.01367354
-9.95078120,0.19533630,0.01855695
-9.95026920,0.18556950,0.01465023
-9.94975720,0.16603590,0.01269686
-9.94924520,0.16603590,0.01465023
-9.94873320,0.14650230,0.01562691
-9.94822120,0.15626910,0.01855695
-9.94770920,0.18556950,0.01465023
-9.94719720,0.17580270,0.01465023
-9.94668520,0.16603590,0.01465023
-9.94617320,0.15626910,0.01758027
-9.94566120,0.17580270,0.01367354
-9.94514920,0.17580270,0.01465023
-9.94463720,0.14650230,0.01269686
-9.94412520,0.15626910,0.01367354
-9.94361320,0.16603590,0.01367354
-9.94310120,0.18556950,0.01562691
-9.94258920,0.14650230,0.01367354
-9.94207720,0.14650230,0.01465023
-9.94156520,0.14650230,0.01367354
-9.94105320,0.16603590,0.01074350
-9.94054120,0.16603590,0.01562691
-9.94002920,0.14650230,0.01367354
-9.93951720,0.16603590,0.01269686
-9.93900520,0.15626910,0.01367354
-9.93849320,0.18556950,0.01269686
-9.93798120,0.16603590,0.01660359
-9.93746920,0.14650230,0.01855695
-9.93695720,0.16603590,0.01660359
-9.93644520,0.19533630,0.01269686
-9.93593320,0.20510320,0.01562691
-9.93542120,0.17580270,0.01758027
-9.93490920,0.19533630,0.01660359
-9.93439720,0.17580270,0.01758027
-9.93388520,0.16603590,0.01269686
-9.93337320,0.18556950,0.01465023
-9.93286120,0.16603590,0.01660359
-9.93234920,0.16603590,0.01465023
-9.93183720,0.13673540,0.01660359
-9.93132520,0.16603590,0.01367354
-9.93081320,0.15626910,0.01660359
-9.93030120,0.14650230,0.01367354
-9.92978920,0.18556950,0.01758027
-9.92927720,0.17580270,0.01367354
-9.92876520,0.14650230,0.01269686
-9.92825320,0.16603590,0.01758027
-9.92774120,0.16603590,0.01660359
-9.92722920,0.18556950,0.01269686
-9.92671720,0.16603590,0.01465023
-9.92620520,0.16603590,0.01660359
-9.92569320,0.15626910,0.01367354
-9.92518120,0.17580270,0.01855695
-9.92466920,0.16603590,0.01660359
-9.92415720,0.15626910,0.01367354
-9.92364520,0.18556950,0.01465023
-9.92313320,0.14650230,0.01562691
-9.92262120,0.14650230,0.01660359
-9.92210920,0.15626910,0.01465023
-9.92159720,0.17580270,0.01465023
-9.92108520,0.17580270,0.01269686
-9.92057320,0.17580270,0.01562691
-9.92006120,0.15626910,0.01660359
-9.91954920,0.16603590,0.01562691
-9.91903720,0.17580270,0.01855695
-9.91852520,0.15626910,0.01855695
-9.91801320,0.14650230,0.01758027
-9.91750120,0.15626910,0.02051032
-9.91698920,0.17580270,0.01953363
-9.91647720,0.18556950,0.01855695
-9.91596520,0.15626910,0.01562691
-9.91545320,0.15626910,0.01367354
-9.91494120,0.18556950,0.01953363
-9.91442920,0.15626910,0.01562691
-9.91391720,0.16603590,0.01758027
-9.91340520,0.15626910,0.01562691
-9.91289320,0.16603590,0.01660359
