MIN=0	-1000	-10
MAX=40	1000	10
SCALE=40	500	5
DEC=1	0	2
DEF="Time" t / s	"Magn. flux density" B_A1 / mT	"Voltage" U_B1 / V
0	0,5	0,1
0,099	0,5	0,095
0,2	0,5	0,095
0,3	0,5	0,095
0,401	0,5	0,095
0,5	0,5	0,095
0,6	0,5	0,1
0,7	0,5	0,1
0,801	0,5	0,105
0,9	0	0,1
1	0,5	0,1
1,1	0,5	0,1
1,201	0,5	0,1
1,299	0,5	0,095
1,401	0	0,1
1,5	0,5	0,09
1,601	0,5	0,095
1,7	0	0,095
1,801	0,5	0,1
1,913	0,5	0,1
1,999	0,5	0,095
2,101	0,5	0,095
2,201	0,5	0,095
2,301	0,5	0,095
2,401	0	0,1
2,501	0	0,1
2,601	1,5	0,1
2,701	2	0,095
2,801	2,5	0,1
2,901	4	0,1
3,001	3,5	0,1
3,101	3,5	0,09
3,199	4,5	0,1
3,301	5	0,095
3,401	5,5	0,095
3,5	6,5	0,1
3,601	7,5	0,095
3,701	7,5	0,1
3,801	8,5	0,1
3,901	8,5	0,095
4	8,5	0,095
4,101	8,5	0,095
4,201	9,5	0,095
4,301	8,5	0,095
4,4	10	0,095
4,501	12	0,095
4,601	12	0,1
4,701	12	0,1
4,801	12	0,095
4,901	12	0,095
5,001	12	0,095
5,101	13	0,095
5,201	13,5	0,1
5,301	13,5	0,095
5,426	14	0,095
5,526	14	0,1
5,601	15	0,095
5,699	15,5	0,095
5,801	16	0,095
5,901	16,5	0,095
6	17	0,095
6,101	17,5	0,09
6,201	17,5	0,095
6,301	17,5	0,1
6,401	18	0,095
6,501	19	0,1
6,603	19,5	0,095
6,7	20	0,1
6,801	20,5	0,095
6,901	21	0,095
7,001	22	0,095
7,105	22	0,095
7,2	22,5	0,095
7,3	23,5	0,095
7,401	23,5	0,095
7,501	24	0,1
7,601	24	0,095
7,7	25	0,1
7,801	25	0,095
7,9	25,5	0,095
8	25,5	0,095
8,101	26,5	0,095
8,201	27,5	0,095
8,301	28	0,095
8,401	28	0,095
8,501	28	0,095
8,6	28,5	0,095
8,701	28,5	0,095
8,827	29,5	0,095
8,903	30	0,095
9,016	30	0,095
9,1	30,5	0,095
9,201	30,5	0,095
9,301	32	0,095
9,4	32	0,095
9,527	33	0,095
9,602	33	0,09
9,7	34	0,095
9,801	35	0,095
9,901	37	0,095
10,001	37,5	0,095
10,113	37,5	0,095
10,201	37,5	0,095
10,299	38,5	0,095
10,4	41,5	0,095
10,51	43,5	0,09
10,601	46,5	0,095
10,701	48,5	0,09
10,8	49,5	0,09
10,899	51	0,09
11,026	54,5	0,095
11,108	56	0,095
11,2	56,5	0,095
11,301	57,5	0,095
11,4	60	0,09
11,5	63	0,09
11,605	65	0,09
11,7	65,5	0,095
11,8	65,5	0,09
11,9	65,5	0,09
12	65,5	0,09
12,1	64	0,095
12,2	64	0,09
12,301	66	0,095
12,4	67	0,095
12,5	68	0,095
12,6	69,5	0,095
12,7	70,5	0,09
12,8	71,5	0,09
12,906	73,5	0,095
13,026	75	0,09
13,111	73	0,09
13,2	77	0,09
13,3	77,5	0,095
13,4	78	0,09
13,5	79,5	0,09
13,6	81,5	0,095
13,699	82	0,09
13,8	84	0,09
13,899	84	0,09
14	84,5	0,09
14,104	86,5	0,09
14,2	86	0,09
14,3	87	0,09
14,4	87	0,09
14,5	88	0,09
14,601	88	0,09
14,7	88,5	0,095
14,817	90,5	0,09
14,907	91,5	0,09
14,999	91,5	0,095
15,099	92,5	0,09
