804.46256	4625
804.31984	4634
804.17712	4552
804.03439	4716
803.89167	4671
803.74893	4664
803.60619	4656
803.46345	4624
803.3207	4660
803.17795	4636
803.0352	4603
802.89244	4641
802.74967	4714
802.6069	4624
802.46413	4614
802.32135	4642
802.17856	4597
802.03578	4578
801.89298	4586
801.75019	4613
801.60738	4655
801.46458	4632
801.32177	4613
801.17895	4633
801.03613	4655
800.89331	4628
800.75048	4550
800.60765	4643
800.46481	4675
800.32197	4652
800.17912	4510
800.03627	4534
799.89341	4702
799.75055	4653
799.60769	4546
799.46482	4614
799.32195	4624
799.17907	4621
799.03618	4563
798.8933	4606
798.7504	4618
798.60751	4631
798.46461	4568
798.3217	4590
798.17879	4650
798.03588	4562
797.89296	4544
797.75003	4549
797.60711	4568
797.46417	4555
797.32124	4556
797.17829	4561
797.03535	4572
796.8924	4595
796.74944	4568
796.60648	4541
796.46352	4585
796.32055	4616
796.17757	4512
796.0346	4671
795.89161	4629
795.74863	4579
795.60564	4582
795.46264	4542
795.31964	4611
795.17663	4619
795.03362	4512
794.89061	4645
794.74759	4654
794.60457	4659
794.46154	4507
794.31851	4637
794.17547	4627
794.03243	4591
793.88938	4610
793.74633	4596
793.60328	4673
793.46022	4637
793.31716	4559
793.17409	4583
793.03101	4621
792.88794	4520
792.74485	4556
792.60177	4536
792.45868	4625
792.31558	4562
792.17248	4554
792.02938	4624
791.88627	4588
791.74315	4649
791.60003	4590
791.45691	4613
791.31378	4669
791.17065	4620
791.02752	4614
790.88438	4612
790.74123	4606
790.59808	4601
790.45493	4581
790.31177	4660
790.1686	4624
790.02544	4671
789.88226	4603
789.73909	4607
789.5959	4665
789.45272	4532
789.30953	4588
789.16633	4619
789.02313	4632
788.87993	4611
788.73672	4540
788.59351	4641
788.45029	4585
788.30707	4588
788.16384	4523
788.02061	4618
787.87737	4574
787.73413	4718
787.59089	4593
787.44764	4589
787.30438	4639
787.16112	4592
787.01786	4604
786.87459	4548
786.73132	4698
786.58805	4582
786.44476	4596
786.30148	4609
786.15819	4638
786.01489	4540
785.87159	4571
785.72829	4533
785.58498	4588
785.44167	4651
785.29835	4579
785.15503	4556
785.0117	4629
784.86837	4610
784.72504	4620
784.5817	4527
784.43835	4613
784.295	4593
784.15165	4659
784.00829	4641
783.86493	4606
783.72156	4566
783.57819	4556
783.43482	4622
783.29143	4584
783.14805	4650
783.00466	4535
782.86127	4584
782.71787	4641
782.57446	4595
782.43106	4577
782.28764	4559
782.14423	4650
782.0008	4618
781.85738	4505
781.71395	4576
781.57051	4594
781.42707	4630
781.28363	4559
781.14018	4545
780.99673	4632
780.85327	4673
780.70981	4521
780.56634	4569
780.42287	4604
780.2794	4577
780.13591	4596
779.99243	4575
779.84894	4560
779.70545	4591
779.56195	4585
779.41845	4553
779.27494	4636
779.13143	4618
778.98791	4563
778.84439	4613
778.70086	4686
778.55733	4682
778.4138	4559
778.27026	4544
778.12672	4603
777.98317	4606
777.83962	4642
777.69606	4545
777.5525	4615
777.40893	4673
777.26536	4615
777.12178	4644
776.97821	4644
776.83462	4528
776.69103	4589
776.54744	4612
776.40384	4582
776.26024	4547
776.11663	4511
775.97302	4598
775.8294	4613
775.68578	4614
775.54216	4545
775.39853	4523
775.25489	4629
775.11126	4680
774.96761	4569
774.82397	4585
774.68031	4602
774.53666	4612
774.393	4533
774.24933	4594
774.10566	4595
773.96198	4593
773.81831	4542
773.67462	4564
773.53093	4612
773.38724	4603
773.24354	4547
773.09984	4578
772.95613	4679
772.81242	4599
772.66871	4580
772.52499	4588
772.38126	4626
772.23753	4572
772.0938	4534
771.95006	4602
771.80632	4621
771.66257	4608
771.51882	4578
771.37506	4572
771.2313	4594
771.08754	4569
770.94377	4553
770.79999	4561
770.65622	4632
770.51243	4611
770.36864	4530
770.22485	4600
770.08105	4636
769.93725	4627
769.79345	4520
769.64964	4595
769.50582	4544
769.362	4699
769.21818	4553
769.07435	4600
768.93052	4587
768.78668	4610
768.64284	4521
768.49899	4505
768.35514	4642
768.21128	4670
768.06742	4537
767.92356	4593
767.77969	4670
767.63581	4631
767.49194	4580
767.34805	4586
767.20417	4697
767.06027	4584
766.91638	4597
766.77248	4520
766.62857	4688
766.48466	4633
766.34075	4566
766.19683	4576
766.0529	4639
765.90897	4652
765.76504	4596
765.6211	4578
765.47716	4562
765.33322	4565
765.18927	4525
765.04531	4546
764.90135	4649
764.75739	4619
764.61342	4529
764.46944	4596
764.32547	4556
764.18148	4522
764.0375	4546
763.8935	4626
763.74951	4610
763.60551	4571
763.4615	4569
763.31749	4571
763.17348	4629
763.02946	4635
762.88544	4536
762.74141	4569
762.59738	4616
762.45334	4611
762.3093	4573
762.16525	4546
762.0212	4638
761.87715	4538
761.73309	4628
761.58902	4632
761.44496	4559
761.30088	4675
761.15681	4578
761.01272	4617
760.86864	4604
760.72455	4576
760.58045	4568
760.43635	4578
760.29225	4620
760.14814	4517
760.00402	4541
759.8599	4592
759.71578	4563
759.57165	4573
759.42752	4550
759.28339	4616
759.13925	4692
758.9951	4564
758.85095	4577
758.7068	4579
758.56264	4589
758.41847	4600
758.27431	4582
758.13013	4560
757.98596	4647
757.84177	4615
757.69759	4558
757.5534	4583
757.4092	4676
757.265	4661
757.1208	4599
756.97659	4617
756.83238	4627
756.68816	4598
756.54394	4570
756.39971	4609
756.25548	4616
756.11124	4621
755.967	4509
755.82276	4611
755.67851	4674
755.53425	4631
755.39	4546
755.24573	4569
755.10146	4599
754.95719	4623
754.81292	4580
754.66864	4555
754.52435	4719
754.38006	4626
754.23576	4566
754.09147	4618
753.94716	4630
753.80285	4672
753.65854	4559
753.51422	4546
753.3699	4653
753.22557	4539
753.08124	4538
752.93691	4540
752.79257	4626
752.64822	4601
752.50388	4552
752.35952	4607
752.21516	4603
752.0708	4593
751.92643	4572
751.78206	4540
751.63769	4721
751.49331	4590
751.34892	4554
751.20453	4640
751.06014	4587
750.91574	4583
750.77133	4642
750.62693	4525
750.48251	4538
750.3381	4587
750.19368	4531
750.04925	4580
749.90482	4715
749.76038	4587
749.61595	4668
749.4715	4584
749.32705	4509
749.1826	4590
749.03814	4532
748.89368	4530
748.74921	4618
748.60474	4593
748.46027	4553
748.31579	4551
748.1713	4618
748.02681	4592
747.88232	4537
747.73782	4519
747.59332	4584
747.44881	4604
747.3043	4570
747.15978	4611
747.01526	4585
746.87074	4592
746.72621	4543
746.58167	4628
746.43713	4666
746.29259	4606
746.14804	4503
746.00349	4601
745.85893	4585
745.71437	4563
745.5698	4573
745.42523	4599
745.28066	4576
745.13608	4575
744.99149	4515
744.8469	4614
744.70231	4640
744.55771	4535
744.41311	4537
744.2685	4574
744.12389	4645
743.97928	4620
743.83466	4533
743.69003	4538
743.5454	4627
743.40077	4564
743.25613	4567
743.11149	4452
742.96684	4573
742.82219	4615
742.67753	4546
742.53287	4491
742.3882	4633
742.24353	4583
742.09886	4602
741.95418	4584
741.80949	4616
741.66481	4563
741.52011	4548
741.37541	4601
741.23071	4613
741.08601	4502
740.9413	4531
740.79658	4566
740.65186	4634
740.50714	4598
740.36241	4540
740.21767	4616
740.07293	4641
739.92819	4545
739.78344	4499
739.63869	4590
739.49394	4620
739.34918	4639
739.20441	4541
739.05964	4543
738.91487	4623
738.77009	4671
738.6253	4568
738.48052	4571
738.33572	4687
738.19093	4624
738.04613	4600
737.90132	4614
737.75651	4686
737.61169	4586
737.46687	4571
737.32205	4607
737.17722	4670
737.03239	4587
736.88755	4548
736.74271	4554
736.59786	4559
736.45301	4628
736.30816	4609
736.1633	4586
736.01843	4546
735.87356	4680
735.72869	4628
735.58381	4568
735.43893	4634
735.29404	4615
735.14915	4566
735.00425	4623
734.85935	4587
734.71444	4590
734.56953	4516
734.42462	4555
734.2797	4564
734.13478	4589
733.98985	4552
733.84491	4625
733.69998	4582
733.55504	4616
733.41009	4599
733.26514	4640
733.12018	4618
732.97522	4623
732.83026	4590
732.68529	4536
732.54032	4611
732.39534	4635
732.25036	4553
732.10537	4618
731.96038	4551
731.81538	4599
731.67038	4639
731.52538	4591
731.38037	4608
731.23535	4575
731.09033	4483
730.94531	4566
730.80028	4611
730.65525	4547
730.51021	4629
730.36517	4548
730.22013	4660
730.07508	4627
729.93002	4591
729.78496	4591
729.6399	4677
729.49483	4601
729.34976	4527
729.20468	4536
729.0596	4626
728.91451	4617
728.76942	4588
728.62432	4595
728.47922	4712
728.33412	4576
728.18901	4625
728.0439	4572
727.89878	4596
727.75366	4628
727.60853	4555
727.4634	4523
727.31826	4607
727.17312	4589
727.02797	4525
726.88282	4617
726.73767	4624
726.59251	4609
726.44735	4588
726.30218	4526
726.15701	4630
726.01183	4586
725.86665	4553
725.72146	4553
725.57627	4608
725.43108	4640
725.28588	4524
725.14067	4539
724.99546	4639
724.85025	4485
724.70503	4551
724.55981	4604
724.41458	4638
724.26935	4649
724.12412	4534
723.97888	4558
723.83363	4574
723.68838	4641
723.54313	4550
723.39787	4572
723.25261	4609
723.10734	4554
722.96207	4540
722.81679	4599
722.67151	4653
722.52622	4568
722.38093	4517
722.23564	4604
722.09034	4646
721.94504	4646
721.79973	4476
721.65442	4634
721.5091	4624
721.36378	4612
721.21845	4594
721.07312	4617
720.92778	4568
