804.46256	4690
804.31984	4672
804.17712	4714
804.03439	4744
803.89167	4774
803.74893	4638
803.60619	4741
803.46345	4735
803.3207	4751
803.17795	4608
803.0352	4672
802.89244	4737
802.74967	4707
802.6069	4602
802.46413	4690
802.32135	4708
802.17856	4675
802.03578	4659
801.89298	4624
801.75019	4710
801.60738	4731
801.46458	4660
801.32177	4654
801.17895	4704
801.03613	4689
800.89331	4576
800.75048	4687
800.60765	4760
800.46481	4633
800.32197	4606
800.17912	4726
800.03627	4658
799.89341	4720
799.75055	4638
799.60769	4628
799.46482	4665
799.32195	4618
799.17907	4592
799.03618	4658
798.8933	4789
798.7504	4713
798.60751	4570
798.46461	4652
798.3217	4744
798.17879	4657
798.03588	4577
797.89296	4606
797.75003	4761
797.60711	4662
797.46417	4643
797.32124	4688
797.17829	4677
797.03535	4638
796.8924	4618
796.74944	4661
796.60648	4723
796.46352	4666
796.32055	4608
796.17757	4666
796.0346	4738
795.89161	4689
795.74863	4605
795.60564	4648
795.46264	4690
795.31964	4670
795.17663	4596
795.03362	4659
794.89061	4749
794.74759	4758
794.60457	4669
794.46154	4708
794.31851	4726
794.17547	4674
794.03243	4621
793.88938	4765
793.74633	4634
793.60328	4726
793.46022	4601
793.31716	4684
793.17409	4692
793.03101	4681
792.88794	4625
792.74485	4618
792.60177	4675
792.45868	4699
792.31558	4609
792.17248	4659
792.02938	4811
791.88627	4707
791.74315	4611
791.60003	4645
791.45691	4732
791.31378	4677
791.17065	4598
791.02752	4655
790.88438	4778
790.74123	4697
790.59808	4566
790.45493	4694
790.31177	4730
790.1686	4659
790.02544	4628
789.88226	4681
789.73909	4750
789.5959	4663
789.45272	4636
789.30953	4646
789.16633	4693
789.02313	4727
788.87993	4615
788.73672	4669
788.59351	4773
788.45029	4710
788.30707	4651
788.16384	4638
788.02061	4720
787.87737	4682
787.73413	4690
787.59089	4598
787.44764	4710
787.30438	4725
787.16112	4603
787.01786	4656
786.87459	4688
786.73132	4666
786.58805	4647
786.44476	4653
786.30148	4755
786.15819	4693
786.01489	4649
785.87159	4736
785.72829	4744
785.58498	4662
785.44167	4660
785.29835	4683
785.15503	4742
785.0117	4721
784.86837	4735
784.72504	4661
784.5817	4708
784.43835	4790
784.295	4649
784.15165	4712
784.00829	4741
783.86493	4730
783.72156	4548
783.57819	4690
783.43482	4682
783.29143	4661
783.14805	4706
783.00466	4697
782.86127	4761
782.71787	4729
782.57446	4642
782.43106	4751
782.28764	4801
782.14423	4799
782.0008	4807
781.85738	4776
781.71395	4856
781.57051	4799
781.42707	4744
781.28363	4848
781.14018	4872
780.99673	4840
780.85327	4731
780.70981	4701
780.56634	4783
780.42287	4692
780.2794	4671
780.13591	4741
779.99243	4708
779.84894	4700
779.70545	4665
779.56195	4670
779.41845	4771
779.27494	4761
779.13143	4666
778.98791	4654
778.84439	4650
778.70086	4755
778.55733	4634
778.4138	4717
778.27026	4738
778.12672	4658
777.98317	4603
777.83962	4751
777.69606	4805
777.5525	4710
777.40893	4640
777.26536	4665
777.12178	4748
776.97821	4735
776.83462	4644
776.69103	4661
776.54744	4718
776.40384	4670
776.26024	4596
776.11663	4688
775.97302	4756
775.8294	4672
775.68578	4647
775.54216	4643
775.39853	4685
775.25489	4673
775.11126	4626
774.96761	4639
774.82397	4777
774.68031	4715
774.53666	4640
774.393	4634
774.24933	4729
774.10566	4756
773.96198	4619
773.81831	4710
773.67462	4737
773.53093	4709
773.38724	4633
773.24354	4664
773.09984	4754
772.95613	4646
772.81242	4661
772.66871	4694
772.52499	4706
772.38126	4758
772.23753	4611
772.0938	4655
771.95006	4777
771.80632	4674
771.66257	4668
771.51882	4643
771.37506	4824
771.2313	4682
771.08754	4648
770.94377	4677
770.79999	4649
770.65622	4723
770.51243	4643
770.36864	4645
770.22485	4693
770.08105	4679
769.93725	4663
769.79345	4661
769.64964	4712
769.50582	4718
769.362	4696
769.21818	4649
769.07435	4736
768.93052	4717
768.78668	4625
768.64284	4695
768.49899	4727
768.35514	4717
768.21128	4766
768.06742	4683
767.92356	4744
767.77969	4682
767.63581	4606
767.49194	4672
767.34805	4761
767.20417	4740
767.06027	4644
766.91638	4630
766.77248	4762
766.62857	4762
766.48466	4657
766.34075	4681
766.19683	4685
766.0529	4737
765.90897	4614
765.76504	4630
765.6211	4720
765.47716	4740
765.33322	4634
765.18927	4685
765.04531	4701
764.90135	4808
764.75739	4659
764.61342	4716
764.46944	4769
764.32547	4681
764.18148	4673
764.0375	4698
763.8935	4729
763.74951	4726
763.60551	4661
763.4615	4658
763.31749	4722
763.17348	4709
763.02946	4750
762.88544	4745
762.74141	4692
762.59738	4689
762.45334	4679
762.3093	4670
762.16525	4672
762.0212	4746
761.87715	4629
761.73309	4798
761.58902	4711
761.44496	4710
761.30088	4612
761.15681	4794
761.01272	4741
760.86864	4737
760.72455	4678
760.58045	4679
760.43635	4774
760.29225	4762
760.14814	4705
760.00402	4707
759.8599	4777
759.71578	4799
759.57165	4650
759.42752	4698
759.28339	4745
759.13925	4774
758.9951	4617
758.85095	4778
758.7068	4790
758.56264	4776
758.41847	4692
758.27431	4752
758.13013	4755
757.98596	4708
757.84177	4688
757.69759	4640
757.5534	4648
757.4092	4799
757.265	4647
757.1208	4702
756.97659	4764
756.83238	4721
756.68816	4714
756.54394	4728
756.39971	4789
756.25548	4749
756.11124	4619
755.967	4730
755.82276	4704
755.67851	4727
755.53425	4695
755.39	4667
755.24573	4760
755.10146	4749
754.95719	4690
754.81292	4801
754.66864	4745
754.52435	4742
754.38006	4676
754.23576	4702
754.09147	4780
753.94716	4766
753.80285	4697
753.65854	4724
753.51422	4744
753.3699	4777
753.22557	4762
753.08124	4700
752.93691	4748
752.79257	4737
752.64822	4705
752.50388	4696
752.35952	4767
752.21516	4825
752.0708	4624
751.92643	4677
751.78206	4787
751.63769	4732
751.49331	4684
751.34892	4696
751.20453	4692
751.06014	4746
750.91574	4706
750.77133	4655
750.62693	4700
750.48251	4665
750.3381	4634
750.19368	4709
750.04925	4693
749.90482	4824
749.76038	4705
749.61595	4755
749.4715	4699
749.32705	4709
749.1826	4692
749.03814	4679
748.89368	4748
748.74921	4738
748.60474	4673
748.46027	4717
748.31579	4764
748.1713	4745
748.02681	4636
747.88232	4743
747.73782	4767
747.59332	4758
747.44881	4571
747.3043	4622
747.15978	4700
747.01526	4724
746.87074	4673
746.72621	4689
746.58167	4776
746.43713	4768
746.29259	4616
746.14804	4663
746.00349	4748
745.85893	4764
745.71437	4660
745.5698	4681
745.42523	4798
745.28066	4675
745.13608	4640
744.99149	4730
744.8469	4726
744.70231	4754
744.55771	4743
744.41311	4869
744.2685	4779
744.12389	4860
743.97928	4759
743.83466	4755
743.69003	4928
743.5454	4696
743.40077	4733
743.25613	4856
743.11149	4881
742.96684	4781
742.82219	4764
742.67753	4815
742.53287	4833
742.3882	4864
742.24353	4729
742.09886	4743
741.95418	4764
741.80949	4716
741.66481	4582
741.52011	4750
741.37541	4778
741.23071	4756
741.08601	4714
740.9413	4776
740.79658	4755
740.65186	4721
740.50714	4669
740.36241	4720
740.21767	4757
740.07293	4681
739.92819	4708
739.78344	4741
739.63869	4803
739.49394	4661
739.34918	4685
739.20441	4804
739.05964	4746
738.91487	4733
738.77009	4611
738.6253	4740
738.48052	4774
738.33572	4841
738.19093	4688
738.04613	4688
737.90132	4759
737.75651	4749
737.61169	4625
737.46687	4786
737.32205	4743
737.17722	4680
737.03239	4621
736.88755	4768
736.74271	4755
736.59786	4743
736.45301	4715
736.30816	4718
736.1633	4774
736.01843	4703
735.87356	4766
735.72869	4710
735.58381	4788
735.43893	4754
735.29404	4643
735.14915	4718
735.00425	4735
734.85935	4701
734.71444	4638
734.56953	4698
734.42462	4743
734.2797	4683
734.13478	4712
733.98985	4663
733.84491	4725
733.69998	4683
733.55504	4671
733.41009	4731
733.26514	4755
733.12018	4761
732.97522	4650
732.83026	4761
732.68529	4807
732.54032	4772
732.39534	4731
732.25036	4756
732.10537	4821
731.96038	4689
731.81538	4738
731.67038	4759
731.52538	4812
731.38037	4756
731.23535	4664
731.09033	4725
730.94531	4796
730.80028	4714
730.65525	4659
730.51021	4765
730.36517	4749
730.22013	4763
730.07508	4729
729.93002	4723
729.78496	4785
729.6399	4787
729.49483	4685
729.34976	4723
729.20468	4775
729.0596	4746
728.91451	4659
728.76942	4739
728.62432	4805
728.47922	4743
728.33412	4732
728.18901	4764
728.0439	4764
727.89878	4745
727.75366	4736
727.60853	4727
727.4634	4752
727.31826	4792
727.17312	4713
727.02797	4723
726.88282	4790
726.73767	4703
726.59251	4705
726.44735	4714
726.30218	4795
726.15701	4755
726.01183	4702
725.86665	4708
725.72146	4896
725.57627	4820
725.43108	4846
725.28588	4971
725.14067	5092
724.99546	5137
724.85025	5049
724.70503	5130
724.55981	5185
724.41458	5094
724.26935	5065
724.12412	5084
723.97888	5250
723.83363	5287
723.68838	5155
723.54313	5113
723.39787	5167
723.25261	5192
723.10734	5011
722.96207	5027
722.81679	5024
722.67151	4857
722.52622	4806
722.38093	4813
722.23564	4799
722.09034	4866
721.94504	4689
721.79973	4821
721.65442	4795
721.5091	4769
721.36378	4736
721.21845	4754
721.07312	4839
720.92778	4772
720.78244	4770
720.6371	4769
720.49175	4869
720.3464	4821
720.20104	4705
720.05568	4719
719.91031	4743
719.76494	4775
719.61956	4650
719.47418	4721
719.3288	4814
719.18341	4747
719.03801	4730
718.89261	4714
718.74721	4793
718.6018	4785
718.45639	4690
718.31097	4802
718.16555	4859
718.02013	4803
717.8747	4771
717.72926	4696
717.58382	4850
717.43838	4809
717.29293	4761
717.14748	4807
717.00202	4847
716.85656	4851
716.71109	4727
716.56562	4853
716.42014	4882
716.27466	4823
