Time,Channel A,Channel B
(ms),(V),(V)

-62.61556078,0.23440360,0.01953363
-62.61412078,0.21487000,0.02246368
-62.61268078,0.22952020,0.02246368
-62.61124078,0.20998660,0.02051032
-62.60980078,0.21975340,0.01953363
-62.60836078,0.22463680,0.02148700
-62.60692078,0.22952020,0.02539372
-62.60548078,0.21975340,0.02246368
-62.60404078,0.20510320,0.02246368
-62.60260078,0.21487000,0.02148700
-62.60116078,0.20998660,0.02051032
-62.59972078,0.21487000,0.02148700
-62.59828078,0.20998660,0.02539372
-62.59684078,0.20510320,0.02344036
-62.59540078,0.21487000,0.02539372
-62.59396078,0.21487000,0.02441704
-62.59252078,0.22952020,0.02539372
-62.59108078,0.22952020,0.02344036
-62.58964078,0.20998660,0.02051032
-62.58820078,0.20510320,0.02637041
-62.58676078,0.20998660,0.02344036
-62.58532078,0.20510320,0.02246368
-62.58388078,0.22463680,0.02051032
-62.58244078,0.22463680,0.02148700
-62.58100078,0.20998660,0.02344036
-62.57956078,0.19533630,0.02637041
-62.57812078,0.21975340,0.01855695
-62.57668078,0.23928700,0.02344036
-62.57524078,0.21487000,0.02246368
-62.57380078,0.19533630,0.02344036
-62.57236078,0.21487000,0.02539372
-62.57092078,0.21487000,0.02539372
-62.56948078,0.21975340,0.02637041
-62.56804078,0.22952020,0.02246368
-62.56660078,0.21487000,0.02246368
-62.56516078,0.22463680,0.02441704
-62.56372078,0.23440360,0.02246368
-62.56228078,0.24417040,0.01855695
-62.56084078,0.23928700,0.02246368
-62.55940078,0.20510320,0.02051032
-62.55796078,0.21975340,0.02246368
-62.55652078,0.21975340,0.02246368
-62.55508078,0.21487000,0.02246368
-62.55364078,0.21975340,0.01855695
-62.55220078,0.20510320,0.01855695
-62.55076078,0.23928700,0.01855695
-62.54932078,0.20998660,0.02051032
-62.54788078,0.21487000,0.01855695
-62.54644078,0.20998660,0.01855695
-62.54500078,0.22952020,0.01758027
-62.54356078,0.21975340,0.02051032
-62.54212078,0.20998660,0.01562691
-62.54068078,0.21975340,0.02051032
-62.53924078,0.20021980,0.02148700
-62.53780078,0.21487000,0.01758027
-62.53636078,0.20021980,0.01758027
-62.53492078,0.21487000,0.02148700
-62.53348078,0.20021980,0.02051032
-62.53204078,0.19045290,0.02148700
-62.53060078,0.20510320,0.01953363
-62.52916078,0.19045290,0.01953363
-62.52772078,0.18556950,0.01953363
-62.52628078,0.19533630,0.02539372
-62.52484078,0.18068610,0.01758027
-62.52340078,0.18068610,0.01855695
-62.52196078,0.17091930,0.01953363
-62.52052078,0.19045290,0.01953363
-62.51908078,0.21487000,0.01660359
-62.51764078,0.20998660,0.02148700
-62.51620078,0.20510320,0.01855695
-62.51476078,0.19045290,0.02148700
-62.51332078,0.20510320,0.01758027
-62.51188078,0.20021980,0.01855695
-62.51044078,0.20998660,0.01855695
-62.50900078,0.19533630,0.01758027
-62.50756078,0.21487000,0.01855695
-62.50612078,0.23440360,0.02148700
-62.50468078,0.21975340,0.01855695
-62.50324078,0.20998660,0.01855695
-62.50180078,0.21487000,0.01855695
-62.50036078,0.23440360,0.01660359
-62.49892078,0.23440360,0.01855695
-62.49748078,0.23440360,0.01953363
-62.49604078,0.24417040,0.01953363
-62.49460078,0.23440360,0.02051032
-62.49316078,0.24417040,0.01758027
-62.49172078,0.21975340,0.01953363
-62.49028078,0.24417040,0.02246368
-62.48884078,0.24905380,0.02441704
-62.48740078,0.24417040,0.02441704
-62.48596078,0.21975340,0.02148700
-62.48452078,0.23928700,0.02441704
-62.48308078,0.23440360,0.02637041
-62.48164078,0.21487000,0.02441704
-62.48020078,0.22952020,0.02148700
-62.47876078,0.24417040,0.02051032
-62.47732078,0.23440360,0.02344036
-62.47588078,0.22463680,0.02051032
-62.47444078,0.23928700,0.02246368
-62.47300078,0.22952020,0.02246368
-62.47156078,0.22952020,0.01953363
-62.47012078,0.22952020,0.01953363
-62.46868078,0.23928700,0.01758027
-62.46724078,0.21487000,0.02051032
-62.46580078,0.22952020,0.01758027
-62.46436078,0.23440360,0.01855695
-62.46292078,0.21487000,0.01855695
-62.46148078,0.22952020,0.01855695
-62.46004078,0.20021980,0.01758027
-62.45860078,0.21975340,0.01758027
-62.45716078,0.21975340,0.01758027
-62.45572078,0.23928700,0.01562691
-62.45428078,0.20998660,0.01758027
-62.45284078,0.20510320,0.01855695
-62.45140078,0.21487000,0.01758027
-62.44996078,0.22463680,0.01855695
-62.44852078,0.20021980,0.02051032
-62.44708078,0.20510320,0.01855695
-62.44564078,0.22463680,0.02344036
-62.44420078,0.21487000,0.01855695
