Frequency,Channel A,Channel B
(MHz),(dBu),(dBu)

1.49297714,-78.19804000,-122.48900000
1.49345398,-82.78656000,-113.39790000
1.49393082,-88.34275000,-111.94450000
1.49440765,-77.79580000,-119.55430000
1.49488449,-81.36203000,-122.88040000
1.49536133,-73.50317000,-119.77610000
1.49583817,-70.06448000,-119.38320000
1.49631500,-72.28304000,-110.12380000
1.49679184,-74.18903000,-112.05380000
1.49726868,-72.98731000,-118.20370000
1.49774551,-71.93012000,-123.86890000
1.49822235,-74.69240000,-119.20350000
1.49869919,-83.20969000,-118.20870000
1.49917603,-76.49622000,-117.41280000
1.49965286,-80.79877000,-132.16700000
1.50012970,-82.94130000,-116.28690000
1.50060654,-98.66574000,-113.43630000
1.50108337,-79.91458000,-110.47310000
1.50156021,-76.80001000,-111.87490000
1.50203705,-75.76318000,-116.19820000
1.50251389,-79.00265000,-118.74420000
1.50299072,-86.58685000,-116.39420000
1.50346756,-79.28804000,-114.10230000
1.50394440,-79.60978000,-108.16450000
1.50442123,-83.81151000,-109.60460000
1.50489807,-83.72093000,-114.25350000
1.50537491,-77.81600000,-114.02150000
1.50585175,-82.46680000,-130.78940000
1.50632858,-90.44389000,-117.01600000
1.50680542,-81.09479000,-117.37500000
1.50728226,-79.45818000,-117.04420000
1.50775909,-76.45930000,-112.45300000
1.50823593,-75.95594000,-107.39140000
1.50871277,-80.74358000,-114.18270000
1.50918961,-82.42989000,-132.05080000
1.50966644,-77.52335000,-122.96860000
1.51014328,-76.21230000,-115.23370000
1.51062012,-80.13096000,-110.37240000
1.51109695,-78.21862000,-110.28440000
1.51157379,-77.66444000,-119.37010000
1.51205063,-75.56275000,-117.55420000
1.51252747,-75.72879000,-110.82260000
1.51300430,-77.94382000,-112.39640000
1.51348114,-78.37831000,-121.95350000
1.51395798,-75.63734000,-125.05040000
1.51443481,-76.13356000,-117.96160000
1.51491165,-84.16080000,-121.79750000
1.51538849,-85.70942000,-114.66540000
1.51586533,-93.43758000,-115.08090000
1.51634216,-86.07124000,-140.39830000
1.51681900,-78.61060000,-128.07610000
1.51729584,-73.28699000,-116.73080000
1.51777267,-71.54489000,-112.14420000
1.51824951,-73.15572000,-116.37730000
1.51872635,-80.10270000,-111.82440000
1.51920319,-76.12817000,-113.79140000
1.51968002,-75.81593000,-119.49260000
1.52015686,-79.19366000,-125.19130000
1.52063370,-71.86448000,-117.39550000
1.52111053,-73.57311000,-113.31500000
1.52158737,-77.49613000,-109.90940000
1.52206421,-82.56371000,-109.13510000
1.52254105,-92.41599000,-115.28090000
1.52301788,-84.23853000,-128.46310000
1.52349472,-79.25841000,-125.07870000
1.52397156,-77.73070000,-116.57660000
1.52444839,-78.93225000,-128.48300000
1.52492523,-98.50322000,-113.98130000
1.52540207,-77.87044000,-110.57930000
1.52587891,-75.27739000,-111.92140000
1.52635574,-78.17937000,-122.80550000
1.52683258,-97.58878000,-116.12590000
1.52730942,-83.86702000,-114.18560000
1.52778625,-86.26904000,-118.73120000
1.52826309,-93.85889000,-117.84780000
1.52873993,-85.38074000,-115.09840000
1.52921677,-79.93590000,-124.56480000
1.52969360,-84.04197000,-114.01550000
1.53017044,-83.84523000,-115.12630000
1.53064728,-82.54928000,-111.54730000
1.53112411,-76.30034000,-110.15190000
1.53160095,-72.99828000,-114.29660000
1.53207779,-79.22018000,-112.94760000
1.53255463,-83.53306000,-110.66890000
1.53303146,-75.09286000,-119.15290000
1.53350830,-74.37109000,-128.12740000
1.53398514,-77.58011000,-120.94230000
1.53446198,-81.90910000,-114.32600000
1.53493881,-86.36605000,-110.62360000
1.53541565,-80.45975000,-115.21350000
1.53589249,-77.26182000,-109.14170000
1.53636932,-80.28372000,-107.25010000
1.53684616,-78.07606000,-109.82950000
1.53732300,-83.74924000,-111.68980000
1.53779984,-84.58901000,-122.26280000
1.53827667,-88.65958000,-114.04700000
1.53875351,-78.07703000,-116.71960000
1.53923035,-78.90338000,-120.88710000
1.53970718,-82.24380000,-116.16400000
1.54018402,-79.47047000,-112.48640000
1.54066086,-75.38157000,-115.72480000
1.54113770,-78.83186000,-123.32310000
1.54161453,-80.93507000,-138.40170000
1.54209137,-81.32484000,-119.25900000
1.54256821,-78.14197000,-113.01160000
1.54304504,-74.95898000,-110.64050000
1.54352188,-72.71487000,-112.41310000
1.54399872,-72.78481000,-110.23870000
1.54447556,-78.74754000,-108.28150000
1.54495239,-115.95200000,-113.01910000
1.54542923,-88.67731000,-117.84710000
1.54590607,-79.00159000,-110.08830000
1.54638290,-72.75307000,-105.47920000
1.54685974,-72.77614000,-105.96900000
1.54733658,-79.55056000,-108.46530000
1.54781342,-93.89311000,-112.10070000
1.54829025,-81.18638000,-114.12800000
1.54876709,-75.40517000,-106.65600000
1.54924393,-74.13383000,-109.76280000
1.54972076,-76.86045000,-116.97830000
1.55019760,-81.39900000,-111.39710000
1.55067444,-89.13944000,-115.28500000
1.55115128,-82.11720000,-122.12790000
1.55162811,-87.06763000,-117.67450000
1.55210495,-81.09425000,-117.39410000
1.55258179,-88.96965000,-109.07120000
1.55305862,-86.29424000,-107.18610000
1.55353546,-83.71681000,-109.78420000
1.55401230,-86.67426000,-113.87740000
1.55448914,-84.71420000,-118.60670000
1.55496597,-81.64372000,-117.66680000
1.55544281,-78.66994000,-113.23550000
1.55591965,-77.84117000,-117.82330000
1.55639648,-90.91698000,-118.92300000
1.55687332,-75.79247000,-123.76870000
1.55735016,-73.59007000,-117.19610000
1.55782700,-76.76820000,-117.49400000
1.55830383,-79.96725000,-127.12090000
1.55878067,-82.06378000,-116.61660000
1.55925751,-75.94079000,-114.51850000
1.55973434,-78.91499000,-159.32950000
1.56021118,-82.83035000,-123.06870000
1.56068802,-83.80914000,-113.70630000
1.56116486,-77.39580000,-108.27740000
1.56164169,-78.05240000,-110.04960000
1.56211853,-79.98710000,-118.89660000
1.56259537,-83.40369000,-119.16290000
1.56307220,-78.46387000,-109.34160000
1.56354904,-83.83434000,-112.77500000
1.56402588,-80.54397000,-117.81020000
1.56450272,-75.45058000,-116.40200000
1.56497955,-77.18277000,-125.32030000
1.56545639,-78.28188000,-115.45920000
1.56593323,-77.27055000,-120.93820000
1.56641006,-75.13548000,-116.17160000
1.56688690,-73.36418000,-115.97800000
1.56736374,-73.31848000,-112.76700000
1.56784058,-77.94744000,-125.63870000
1.56831741,-75.01414000,-114.39810000
1.56879425,-77.84532000,-112.84670000
1.56927109,-82.20674000,-113.77140000
1.56974792,-75.41386000,-115.14990000
1.57022476,-77.03075000,-122.11390000
1.57070160,-95.45569000,-117.32730000
1.57117844,-82.58159000,-119.19650000
1.57165527,-80.22395000,-121.44960000
1.57213211,-81.30103000,-126.17450000
1.57260895,-78.50142000,-118.20840000
1.57308578,-76.02925000,-123.14630000
1.57356262,-77.47802000,-114.50670000
1.57403946,-80.39384000,-114.46610000
1.57451630,-78.10255000,-114.17300000
1.57499313,-90.20988000,-113.69440000
1.57546997,-78.89063000,-108.79030000
1.57594681,-75.63237000,-108.52160000
1.57642365,-75.30145000,-110.23260000
1.57690048,-77.57452000,-114.66550000
1.57737732,-81.53128000,-123.02540000
1.57785416,-75.72540000,-116.15960000
1.57833099,-79.70378000,-118.54600000
1.57880783,-85.25626000,-114.73160000
1.57928467,-78.68572000,-113.57170000
1.57976151,-79.91888000,-112.89260000
1.58023834,-90.46127000,-113.04200000
1.58071518,-83.92803000,-123.93570000
1.58119202,-82.37274000,-116.95360000
1.58166885,-77.98100000,-109.54210000
1.58214569,-75.89376000,-109.42080000
1.58262253,-74.21416000,-109.45380000
1.58309937,-73.20116000,-110.58530000
1.58357620,-76.98885000,-116.87020000
1.58405304,-86.25543000,-107.85380000
1.58452988,-76.73292000,-112.47340000
1.58500671,-82.96107000,-120.65180000
1.58548355,-80.91282000,-113.01160000
1.58596039,-78.59689000,-115.24170000
1.58643723,-83.27815000,-130.66190000
1.58691406,-77.07629000,-118.02130000
1.58739090,-80.23703000,-115.31960000
1.58786774,-94.98379000,-114.12650000
1.58834457,-81.78680000,-122.47260000
1.58882141,-88.35746000,-116.18720000
1.58929825,-84.35993000,-121.68880000
1.58977509,-85.14861000,-110.54320000
1.59025192,-86.34254000,-109.77740000
1.59072876,-78.98190000,-110.44910000
1.59120560,-71.75288000,-115.78030000
1.59168243,-71.50741000,-116.98480000
1.59215927,-77.47378000,-119.92920000
1.59263611,-81.13995000,-121.89740000
1.59311295,-74.98290000,-117.42160000
1.59358978,-87.23416000,-121.74660000
1.59406662,-81.37920000,-109.88530000
1.59454346,-79.33884000,-112.53090000
1.59502029,-78.92039000,-114.30630000
1.59549713,-71.89227000,-117.96200000
1.59597397,-72.47641000,-108.45240000
1.59645081,-81.69547000,-108.77320000
1.59692764,-81.12115000,-112.98070000
1.59740448,-82.87720000,-113.24570000
1.59788132,-79.51952000,-110.17500000
1.59835815,-75.55458000,-110.65450000
1.59883499,-80.48193000,-129.71500000
1.59931183,-92.76302000,-117.72130000
1.59978867,-83.91470000,-113.17110000
1.60026550,-86.09936000,-106.62010000
1.60074234,-78.75681000,-107.13730000
1.60121918,-75.96614000,-111.82170000
1.60169601,-81.65167000,-114.96680000
1.60217285,-80.26048000,-106.90760000
1.60264969,-79.66608000,-111.34030000
1.60312653,-80.84058000,-117.27670000
1.60360336,-81.60232000,-116.32910000
1.60408020,-84.40453000,-111.39330000
1.60455704,-88.46461000,-109.82480000
1.60503387,-86.10663000,-113.23120000
1.60551071,-79.05822000,-114.58650000
1.60598755,-76.13768000,-114.10770000
1.60646439,-77.91948000,-120.23220000
1.60694122,-80.91813000,-116.12030000
1.60741806,-82.85538000,-111.57300000
1.60789490,-80.13786000,-111.83040000
1.60837173,-80.57605000,-112.40930000
1.60884857,-85.94478000,-120.92870000
1.60932541,-85.33497000,-115.22950000
1.60980225,-82.71321000,-114.61730000
1.61027908,-83.74289000,-131.02420000
1.61075592,-88.70764000,-114.99270000
1.61123276,-85.85316000,-115.75820000
1.61170959,-83.03239000,-120.36910000
1.61218643,-77.04991000,-123.15610000
1.61266327,-77.35284000,-113.70420000
1.61314011,-83.48253000,-118.20110000
1.61361694,-89.83178000,-126.25430000
1.61409378,-83.79053000,-131.30020000
1.61457062,-78.36786000,-118.65740000
1.61504745,-77.19135000,-117.85930000
1.61552429,-76.65575000,-113.90070000
1.61600113,-74.90298000,-115.07150000
1.61647797,-79.22561000,-113.40080000
1.61695480,-87.75445000,-119.81460000
1.61743164,-79.12648000,-119.11620000
1.61790848,-83.05197000,-111.80530000
1.61838531,-80.77672000,-113.21100000
1.61886215,-77.98030000,-124.12470000
1.61933899,-82.29710000,-118.93580000
1.61981583,-79.98517000,-117.35660000
1.62029266,-76.03904000,-140.98120000
1.62076950,-75.91599000,-131.61260000
1.62124634,-79.50503000,-116.20620000
1.62172318,-84.58561000,-112.93450000
1.62220001,-75.84570000,-111.58660000
1.62267685,-78.74866000,-111.45760000
1.62315369,-85.70466000,-127.34640000
1.62363052,-84.80045000,-113.23310000
1.62410736,-81.95115000,-112.60100000
1.62458420,-83.61893000,-111.79180000
1.62506104,-93.35114000,-115.30920000
1.62553787,-85.00397000,-118.11280000
1.62601471,-77.00179000,-116.98430000
1.62649155,-76.04973000,-125.53510000
1.62696838,-80.43771000,-118.17140000
1.62744522,-89.40079000,-116.82770000
1.62792206,-78.46756000,-117.34330000
1.62839890,-79.70834000,-113.97300000
1.62887573,-78.10391000,-112.51490000
1.62935257,-76.49782000,-119.68290000
1.62982941,-79.72862000,-121.40310000
1.63030624,-81.93940000,-122.34760000
1.63078308,-77.79972000,-112.99140000
1.63125992,-77.54962000,-113.66280000
1.63173676,-78.50171000,-113.43680000
1.63221359,-79.42012000,-111.05740000
1.63269043,-75.06982000,-112.71900000
1.63316727,-74.58163000,-119.72710000
1.63364410,-77.63911000,-115.12110000
1.63412094,-95.97549000,-109.92420000
1.63459778,-78.55894000,-109.32930000
1.63507462,-77.78857000,-116.88090000
1.63555145,-78.52390000,-113.50730000
1.63602829,-76.15113000,-111.87220000
1.63650513,-79.13530000,-110.68800000
1.63698196,-84.76067000,-113.17290000
1.63745880,-81.06834000,-109.50380000
1.63793564,-79.12769000,-110.66130000
1.63841248,-79.04088000,-112.66300000
1.63888931,-77.66204000,-109.91060000
1.63936615,-79.16922000,-109.33830000
1.63984299,-85.21005000,-109.19960000
1.64031982,-78.50185000,-113.09990000
1.64079666,-83.74528000,-117.15650000
1.64127350,-80.60164000,-116.08830000
1.64175034,-79.93728000,-114.51160000
1.64222717,-81.93993000,-120.42970000
1.64270401,-80.86502000,-113.60500000
1.64318085,-83.24416000,-114.47960000
1.64365768,-84.50728000,-118.59310000
1.64413452,-84.83413000,-113.72160000
1.64461136,-84.42171000,-109.77610000
1.64508820,-89.37636000,-108.05720000
1.64556503,-85.54360000,-107.61790000
1.64604187,-82.49368000,-109.88380000
1.64651871,-81.10457000,-112.40580000
1.64699554,-90.05844000,-113.88100000
1.64747238,-84.76231000,-114.56050000
1.64794922,-76.98019000,-122.91650000
1.64842606,-75.78696000,-127.47700000
1.64890289,-78.72240000,-121.82460000
1.64937973,-85.18002000,-120.43900000
1.64985657,-84.05910000,-110.07580000
1.65033340,-78.39177000,-108.55220000
1.65081024,-79.21632000,-128.86790000
1.65128708,-77.59404000,-116.57210000
1.65176392,-72.27853000,-126.71540000
1.65224075,-71.45833000,-124.65950000
1.65271759,-72.27607000,-122.30000000
1.65319443,-73.63970000,-118.53130000
1.65367126,-72.91958000,-114.18140000
1.65414810,-75.09470000,-118.63060000
1.65462494,-83.61723000,-115.52530000
1.65510178,-89.22875000,-118.25220000
1.65557861,-88.54694000,-115.44730000
1.65605545,-88.55298000,-112.23810000
1.65653229,-96.52711000,-115.73800000
1.65700912,-86.37564000,-117.43760000
1.65748596,-91.24440000,-112.28570000
1.65796280,-90.15530000,-116.29260000
1.65843964,-85.47576000,-123.45520000
1.65891647,-81.92619000,-114.28920000
1.65939331,-80.39267000,-112.07120000
1.65987015,-82.27151000,-114.74660000
1.66034698,-82.87996000,-123.13220000
1.66082382,-78.57936000,-119.32490000
1.66130066,-79.22060000,-117.15000000
1.66177750,-88.39558000,-113.22460000
1.66225433,-88.88505000,-117.72630000
1.66273117,-86.69824000,-122.31130000
1.66320801,-81.61359000,-114.24600000
1.66368484,-83.07694000,-119.36150000
1.66416168,-84.46646000,-117.10020000
1.66463852,-79.96348000,-117.39050000
1.66511536,-81.97295000,-116.53780000
1.66559219,-86.75050000,-115.31180000
1.66606903,-76.63334000,-115.69470000
1.66654587,-80.99332000,-123.01470000
1.66702271,-79.81572000,-114.09820000
1.66749954,-78.38725000,-114.85820000
1.66797638,-76.44654000,-109.06030000
1.66845322,-75.48829000,-107.23390000
1.66893005,-81.49383000,-117.48350000
1.66940689,-82.37982000,-116.03000000
1.66988373,-78.18635000,-123.18000000
1.67036057,-82.68726000,-114.03010000
1.67083740,-93.71898000,-113.10790000
1.67131424,-80.46867000,-121.83000000
1.67179108,-79.51819000,-115.02420000
1.67226791,-83.48359000,-109.65820000
1.67274475,-79.77966000,-111.39350000
1.67322159,-88.42460000,-107.29970000
1.67369843,-83.69018000,-106.71890000
1.67417526,-80.92662000,-112.01920000
1.67465210,-82.34577000,-118.89370000
1.67512894,-75.94482000,-124.57530000
1.67560577,-74.88457000,-127.44400000
1.67608261,-74.57019000,-112.24910000
1.67655945,-77.71652000,-109.49550000
1.67703629,-87.44797000,-110.37380000
1.67751312,-82.98805000,-112.58870000
1.67798996,-82.50725000,-109.11060000
1.67846680,-82.05467000,-107.22380000
1.67894363,-78.86712000,-110.60480000
1.67942047,-86.73639000,-114.57720000
1.67989731,-80.71311000,-117.55420000
1.68037415,-73.62614000,-117.55210000
1.68085098,-75.21162000,-109.88340000
1.68132782,-83.15388000,-111.26900000
1.68180466,-80.85054000,-121.77180000
1.68228149,-81.60046000,-117.60150000
1.68275833,-83.05393000,-125.74330000
1.68323517,-79.91340000,-117.60010000
1.68371201,-79.75600000,-112.95330000
1.68418884,-86.67640000,-117.46440000
1.68466568,-78.35777000,-106.29140000
1.68514252,-82.14326000,-104.90170000
1.68561935,-103.68090000,-109.58750000
1.68609619,-81.10344000,-112.67670000
1.68657303,-73.98169000,-134.44070000
1.68704987,-78.54668000,-111.20630000
1.68752670,-78.98404000,-119.86380000
1.68800354,-75.08665000,-114.57750000
1.68848038,-79.22752000,-110.69410000
1.68895721,-91.83810000,-107.96940000
1.68943405,-79.34796000,-113.72670000
1.68991089,-75.32340000,-120.75490000
1.69038773,-72.58086000,-114.94810000
1.69086456,-76.02506000,-117.00650000
1.69134140,-86.87965000,-123.39140000
1.69181824,-79.77515000,-115.62350000
1.69229507,-90.87405000,-117.36440000
1.69277191,-73.90632000,-111.59390000
1.69324875,-72.64807000,-111.22480000
1.69372559,-76.39456000,-123.81820000
1.69420242,-77.53801000,-121.33560000
1.69467926,-76.43190000,-110.12480000
1.69515610,-79.25122000,-109.28320000
1.69563293,-89.56315000,-119.11320000
1.69610977,-81.28821000,-125.32930000
1.69658661,-83.93993000,-116.29450000
1.69706345,-93.49181000,-114.42080000
1.69754028,-90.44499000,-112.75510000
1.69801712,-81.00447000,-111.07710000
1.69849396,-71.43881000,-113.44950000
1.69897079,-70.59508000,-114.03000000
1.69944763,-73.24683000,-118.40440000
1.69992447,-78.07209000,-114.77290000
1.70040131,-78.20904000,-115.70210000
1.70087814,-74.81969000,-124.89270000
1.70135498,-77.47315000,-119.37680000
1.70183182,-84.66071000,-118.75650000
1.70230865,-76.56324000,-117.90130000
1.70278549,-78.48635000,-110.18210000
1.70326233,-85.89103000,-106.14880000
1.70373917,-92.47499000,-112.62810000
1.70421600,-78.64967000,-109.81130000
1.70469284,-73.13593000,-108.19470000
1.70516968,-73.91856000,-110.60160000
1.70564651,-76.04675000,-112.71150000
1.70612335,-79.49587000,-115.97280000
1.70660019,-83.04172000,-110.54170000
1.70707703,-82.33308000,-110.76430000
1.70755386,-85.54317000,-112.62100000
1.70803070,-84.90410000,-108.50380000
1.70850754,-83.86378000,-114.15460000
1.70898438,-83.78098000,-118.90190000
1.70946121,-87.87759000,-121.30980000
1.70993805,-93.64212000,-119.46220000
1.71041489,-87.39432000,-121.20460000
1.71089172,-76.24088000,-125.63870000
1.71136856,-74.30084000,-114.68990000
1.71184540,-81.36560000,-112.40630000
1.71232224,-93.76723000,-121.70340000
1.71279907,-82.71638000,-113.40450000
1.71327591,-78.10159000,-119.67090000
1.71375275,-77.41775000,-110.42690000
1.71422958,-76.39009000,-107.61450000
1.71470642,-73.80520000,-105.95760000
1.71518326,-71.59150000,-106.15870000
1.71566010,-72.84774000,-106.65070000
1.71613693,-76.84505000,-113.81180000
1.71661377,-77.91002000,-117.81030000
1.71709061,-80.79436000,-121.23840000
1.71756744,-87.47169000,-113.26110000
1.71804428,-83.02421000,-113.75630000
1.71852112,-80.62839000,-112.58390000
1.71899796,-81.88266000,-120.12310000
1.71947479,-90.26933000,-111.86550000
1.71995163,-86.92432000,-109.51310000
1.72042847,-81.51691000,-112.21530000
1.72090530,-80.10181000,-109.55140000
1.72138214,-82.34740000,-109.98350000
1.72185898,-80.32306000,-114.29550000
1.72233582,-75.62177000,-113.35910000
1.72281265,-75.68439000,-107.82520000
1.72328949,-76.65642000,-111.60880000
1.72376633,-76.35506000,-115.59950000
1.72424316,-80.90761000,-113.21910000
1.72472000,-79.86226000,-120.07580000
1.72519684,-78.37312000,-117.13330000
1.72567368,-79.96175000,-108.79760000
1.72615051,-84.94691000,-108.52000000
1.72662735,-86.29716000,-117.09820000
1.72710419,-80.97591000,-121.31150000
1.72758102,-73.65630000,-117.38730000
1.72805786,-73.05550000,-116.82400000
1.72853470,-80.23859000,-113.05050000
1.72901154,-86.09570000,-110.57260000
1.72948837,-80.19344000,-111.71080000
1.72996521,-79.26587000,-114.46120000
1.73044205,-76.74596000,-112.33960000
1.73091888,-76.45901000,-111.78310000
1.73139572,-83.38921000,-117.96550000
1.73187256,-85.95638000,-118.18580000
1.73234940,-83.33638000,-110.55670000
1.73282623,-89.25095000,-108.89490000
1.73330307,-94.74765000,-119.16550000
1.73377991,-87.83435000,-111.70360000
1.73425674,-79.11497000,-107.69840000
1.73473358,-75.89477000,-121.89250000
1.73521042,-73.41897000,-117.95780000
1.73568726,-71.72492000,-113.44790000
1.73616409,-76.40368000,-109.67270000
1.73664093,-97.56741000,-118.83200000
1.73711777,-88.92331000,-112.22950000
1.73759460,-81.51064000,-110.56230000
1.73807144,-75.20076000,-108.57840000
1.73854828,-75.85983000,-110.19860000
1.73902512,-80.87111000,-116.18580000
1.73950195,-78.86417000,-116.72750000
1.73997879,-80.87206000,-118.77730000
1.74045563,-85.39817000,-114.27340000
1.74093246,-88.48680000,-125.50550000
1.74140930,-81.53592000,-119.81980000
1.74188614,-80.46129000,-119.68870000
1.74236298,-82.13398000,-124.11680000
1.74283981,-83.47839000,-117.44110000
1.74331665,-80.90302000,-117.91240000
1.74379349,-77.72202000,-119.99460000
1.74427032,-74.19536000,-123.15320000
1.74474716,-82.32197000,-122.73290000
1.74522400,-87.63806000,-113.29440000
1.74570084,-83.37703000,-108.10000000
1.74617767,-82.88454000,-107.31990000
1.74665451,-90.00016000,-111.28660000
1.74713135,-82.26689000,-118.03710000
1.74760818,-76.14289000,-124.61350000
1.74808502,-75.04861000,-115.12040000
1.74856186,-76.48241000,-111.90060000
1.74903870,-77.93105000,-108.73200000
1.74951553,-80.64622000,-113.67510000
1.74999237,-78.79848000,-118.49070000
1.75046921,-83.98289000,-115.96470000
1.75094604,-88.93080000,-118.02460000
1.75142288,-78.45326000,-126.54130000
1.75189972,-77.76460000,-112.37400000
1.75237656,-84.22584000,-114.71120000
1.75285339,-89.49094000,-114.02560000
1.75333023,-91.64977000,-108.39190000
1.75380707,-83.48663000,-114.64440000
1.75428391,-77.14143000,-110.15270000
1.75476074,-76.73249000,-108.25180000
1.75523758,-84.34737000,-109.34240000
1.75571442,-106.37630000,-106.77230000
1.75619125,-83.32816000,-110.03410000
1.75666809,-81.44498000,-130.75400000
1.75714493,-79.77728000,-115.18550000
1.75762177,-74.45119000,-111.47950000
1.75809860,-79.39819000,-111.88100000
1.75857544,-88.93132000,-110.33050000
1.75905228,-86.27890000,-109.98690000
1.75952911,-92.47348000,-109.20520000
1.76000595,-93.00452000,-111.46250000
1.76048279,-90.05212000,-131.07590000
1.76095963,-83.47801000,-122.36150000
1.76143646,-77.16467000,-113.90760000
1.76191330,-77.70797000,-109.79260000
1.76239014,-83.46381000,-112.38070000
1.76286697,-78.36741000,-122.24100000
1.76334381,-80.42265000,-117.49910000
1.76382065,-91.71703000,-127.44120000
1.76429749,-78.75497000,-119.32540000
1.76477432,-77.14076000,-126.08270000
1.76525116,-79.48688000,-117.95980000
1.76572800,-78.22295000,-109.74910000
1.76620483,-80.27091000,-111.43430000
1.76668167,-91.52366000,-111.69240000
1.76715851,-91.81586000,-109.11480000
1.76763535,-84.49838000,-109.36740000
1.76811218,-78.59737000,-108.14520000
1.76858902,-89.35989000,-111.45480000
1.76906586,-82.35895000,-110.93550000
1.76954269,-80.38716000,-112.94530000
1.77001953,-86.00551000,-118.18340000
1.77049637,-77.13290000,-110.64010000
1.77097321,-86.00040000,-106.02190000
1.77145004,-84.73396000,-110.68790000
1.77192688,-103.04880000,-130.40430000
1.77240372,-76.29691000,-121.38150000
1.77288055,-71.91104000,-118.54970000
1.77335739,-76.70838000,-119.80340000
1.77383423,-89.85643000,-113.89340000
1.77431107,-87.58232000,-116.16870000
1.77478790,-83.76866000,-110.92680000
1.77526474,-87.29636000,-108.72750000
1.77574158,-81.71561000,-110.17000000
1.77621841,-82.39890000,-120.54920000
1.77669525,-84.52042000,-117.24820000
1.77717209,-87.00906000,-113.63780000
1.77764893,-90.90074000,-117.17680000
1.77812576,-87.66957000,-113.06670000
1.77860260,-81.84910000,-114.06300000
1.77907944,-82.60153000,-115.13250000
1.77955627,-83.66776000,-127.11570000
1.78003311,-84.92091000,-112.45330000
1.78050995,-84.75197000,-112.28640000
1.78098679,-86.77820000,-117.18810000
1.78146362,-83.78954000,-116.71380000
1.78194046,-77.73403000,-112.62760000
1.78241730,-75.74725000,-113.39280000
1.78289413,-74.62130000,-116.02200000
1.78337097,-77.07822000,-115.95350000
1.78384781,-80.03838000,-115.68570000
1.78432465,-81.47623000,-118.48860000
1.78480148,-86.48502000,-122.07500000
1.78527832,-78.33558000,-116.75790000
1.78575516,-74.69206000,-110.08010000
1.78623199,-75.51597000,-112.04090000
1.78670883,-83.08048000,-116.94010000
1.78718567,-76.74546000,-121.96400000
1.78766251,-76.06725000,-120.07950000
1.78813934,-75.00873000,-117.58900000
1.78861618,-76.52511000,-110.15350000
1.78909302,-81.41359000,-112.67220000
1.78956985,-82.51947000,-113.25960000
1.79004669,-82.37296000,-111.77230000
1.79052353,-76.91713000,-115.98100000
1.79100037,-81.12497000,-113.00810000
1.79147720,-82.73215000,-120.93680000
1.79195404,-77.56008000,-123.14720000
1.79243088,-77.43952000,-113.51620000
1.79290771,-81.88236000,-120.42220000
1.79338455,-91.78209000,-115.85810000
1.79386139,-93.94322000,-112.34640000
1.79433823,-95.87788000,-120.95180000
1.79481506,-98.48433000,-110.14250000
1.79529190,-92.43649000,-107.42160000
1.79576874,-89.60926000,-105.89530000
1.79624557,-76.67230000,-112.63760000
1.79672241,-74.85760000,-110.08130000
1.79719925,-83.27316000,-106.23130000
1.79767609,-84.17491000,-109.28270000
1.79815292,-78.07240000,-112.42130000
1.79862976,-78.94366000,-118.91870000
1.79910660,-81.33350000,-114.08460000
1.79958344,-83.79083000,-111.46620000
1.80006027,-79.49460000,-112.32530000
1.80053711,-81.14981000,-116.42940000
1.80101395,-85.18498000,-119.43930000
1.80149078,-86.65024000,-113.84060000
1.80196762,-79.54186000,-114.47980000
1.80244446,-77.80797000,-114.82180000
1.80292130,-80.20470000,-111.35100000
1.80339813,-95.56091000,-111.86290000
1.80387497,-90.46143000,-134.62320000
1.80435181,-75.44576000,-114.62940000
1.80482864,-73.95654000,-115.86800000
1.80530548,-78.52642000,-118.36020000
1.80578232,-82.08684000,-115.02460000
1.80625916,-87.34740000,-123.55580000
1.80673599,-82.66586000,-121.45530000
1.80721283,-81.28074000,-115.29590000
1.80768967,-75.19997000,-113.10990000
1.80816650,-74.91787000,-112.86920000
1.80864334,-86.16037000,-116.08040000
1.80912018,-92.98949000,-117.75980000
1.80959702,-82.13422000,-112.87170000
1.81007385,-86.91827000,-121.96810000
1.81055069,-88.86185000,-113.27960000
1.81102753,-84.42272000,-114.78780000
1.81150436,-81.30420000,-126.22940000
1.81198120,-87.19459000,-109.26090000
1.81245804,-79.94437000,-109.65230000
1.81293488,-78.08526000,-121.36490000
1.81341171,-80.35629000,-121.38180000
1.81388855,-80.17418000,-116.88860000
1.81436539,-74.87327000,-117.65750000
1.81484222,-73.99505000,-113.04210000
1.81531906,-78.81980000,-109.36510000
1.81579590,-83.21361000,-109.42640000
1.81627274,-79.45142000,-112.38340000
1.81674957,-80.25659000,-110.55300000
1.81722641,-90.18330000,-109.93380000
1.81770325,-77.06567000,-123.06910000
1.81818008,-74.30984000,-121.30900000
1.81865692,-74.80905000,-113.56910000
1.81913376,-77.49438000,-111.44790000
1.81961060,-84.55946000,-112.55780000
1.82008743,-79.02422000,-120.23460000
1.82056427,-83.30347000,-124.90320000
1.82104111,-78.71524000,-121.94750000
1.82151794,-77.39034000,-115.95630000
1.82199478,-79.98453000,-121.56850000
1.82247162,-80.07834000,-118.40580000
1.82294846,-87.89000000,-124.01910000
1.82342529,-83.35423000,-110.47350000
1.82390213,-79.61958000,-112.14940000
1.82437897,-82.03594000,-112.93010000
1.82485580,-79.18174000,-116.95300000
1.82533264,-72.64728000,-118.42310000
