Time,Channel A,Channel B
(ms),(V),(V)

-9.66815360,0.19533630,0.01758027
-9.66258560,0.20510320,0.02441704
-9.65701760,0.18556950,0.02148700
-9.65144960,0.19533630,0.02246368
-9.64588160,0.18556950,0.02148700
-9.64031360,0.18556950,0.02051032
-9.63474560,0.20998660,0.01855695
-9.62917760,0.20021980,0.01758027
-9.62360960,0.22463680,0.01660359
-9.61804160,0.21487000,0.01953363
-9.61247360,0.21975340,0.01465023
-9.60690560,0.21975340,0.01660359
-9.60133760,0.19533630,0.01660359
-9.59576960,0.19045290,0.01660359
-9.59020160,0.18556950,0.01953363
-9.58463360,0.21487000,0.02148700
-9.57906560,0.18556950,0.01855695
-9.57349760,0.20021980,0.01758027
-9.56792960,0.20021980,0.01855695
-9.56236160,0.20510320,0.01465023
-9.55679360,0.23440360,0.01660359
-9.55122560,0.20998660,0.01758027
-9.54565760,0.19533630,0.01855695
-9.54008960,0.21975340,0.01758027
-9.53452160,0.21487000,0.01660359
-9.52895360,0.19533630,0.02246368
-9.52338560,0.20998660,0.02539372
-9.51781760,0.21975340,0.02148700
-9.51224961,0.21975340,0.02051032
-9.50668161,0.23440360,0.02051032
-9.50111361,0.20998660,0.02148700
-9.49554561,0.22463680,0.02246368
-9.48997761,0.23928700,0.01855695
-9.48440961,0.20998660,0.01855695
-9.47884161,0.20021980,0.02441704
-9.47327361,0.20510320,0.02051032
-9.46770561,0.19045290,0.01953363
-9.46213761,0.17580270,0.01465023
-9.45656961,0.20021980,0.01758027
-9.45100161,0.20510320,0.01855695
-9.44543361,0.21975340,0.01660359
-9.43986561,0.19045290,0.02344036
-9.43429761,0.19533630,0.02148700
-9.42872961,0.19045290,0.02344036
-9.42316161,0.18556950,0.02051032
-9.41759361,0.20998660,0.02148700
-9.41202561,0.20510320,0.02051032
-9.40645761,0.19045290,0.02051032
-9.40088961,0.21487000,0.02051032
-9.39532161,0.20510320,0.01953363
-9.38975361,0.22463680,0.01562691
-9.38418561,0.20021980,0.01953363
-9.37861761,0.20998660,0.01562691
-9.37304961,0.21487000,0.01758027
-9.36748161,0.19045290,0.01562691
-9.36191361,0.21487000,0.02051032
-9.35634561,0.19533630,0.01855695
-9.35077761,0.20998660,0.01562691
-9.34520961,0.21975340,0.01660359
-9.33964161,0.20510320,0.02148700
-9.33407361,0.20998660,0.01758027
-9.32850561,0.19045290,0.01953363
-9.32293761,0.20021980,0.01562691
-9.31736961,0.20510320,0.01562691
-9.31180161,0.20998660,0.01758027
-9.30623361,0.20998660,0.01660359
-9.30066561,0.23440360,0.02051032
-9.29509761,0.21487000,0.01562691
-9.28952961,0.20021980,0.01855695
-9.28396161,0.21487000,0.01855695
-9.27839361,0.19533630,0.02148700
-9.27282561,0.20021980,0.02148700
-9.26725761,0.18556950,0.01660359
-9.26168962,0.19045290,0.01855695
-9.25612162,0.19533630,0.02051032
-9.25055362,0.20510320,0.02344036
-9.24498562,0.20021980,0.02246368
-9.23941762,0.20998660,0.01465023
-9.23384962,0.19533630,0.01562691
-9.22828162,0.20510320,0.01855695
-9.22271362,0.19533630,0.01562691
-9.21714562,0.20510320,0.01953363
-9.21157762,0.19045290,0.02148700
-9.20600962,0.19045290,0.01953363
-9.20044162,0.20021980,0.01660359
-9.19487362,0.21487000,0.01953363
-9.18930562,0.23928700,0.02051032
-9.18373762,0.23928700,0.02051032
-9.17816962,0.22952020,0.02148700
-9.17260162,0.20998660,0.01758027
-9.16703362,0.20510320,0.02051032
-9.16146562,0.20510320,0.02148700
-9.15589762,0.20021980,0.02148700
-9.15032962,0.19045290,0.02148700
-9.14476162,0.20021980,0.02148700
-9.13919362,0.17091930,0.01855695
-9.13362562,0.22952020,0.01953363
-9.12805762,0.24417040,0.01465023
-9.12248962,0.22463680,0.01465023
-9.11692162,0.23440360,0.01660359
-9.11135362,0.20998660,0.02148700
-9.10578562,0.22463680,0.02051032
-9.10021762,0.22463680,0.01758027
-9.09464962,0.20510320,0.02148700
-9.08908162,0.19533630,0.02051032
-9.08351362,0.18068610,0.01660359
-9.07794562,0.20998660,0.01855695
-9.07237762,0.17091930,0.01758027
-9.06680962,0.19045290,0.01562691
-9.06124162,0.20021980,0.02246368
-9.05567362,0.19533630,0.02344036
-9.05010562,0.19045290,0.02539372
-9.04453762,0.19045290,0.02051032
-9.03896962,0.17091930,0.02148700
-9.03340162,0.20998660,0.02246368
-9.02783362,0.17580270,0.01758027
-9.02226562,0.20998660,0.01953363
-9.01669762,0.21975340,0.02148700
-9.01112962,0.21975340,0.01953363
-9.00556163,0.21975340,0.01953363
