Time,Channel A,Channel B
(ms),(V),(V)

-9.66930300,0.21487000,0.01758027
-9.66373500,0.21975340,0.01953363
-9.65816700,0.20998660,0.02051032
-9.65259900,0.18068610,0.01758027
-9.64703100,0.18556950,0.01855695
-9.64146300,0.19533630,0.01855695
-9.63589500,0.21487000,0.01953363
-9.63032700,0.20021980,0.02441704
-9.62475900,0.21487000,0.02148700
-9.61919100,0.21487000,0.02051032
-9.61362300,0.19533630,0.02051032
-9.60805500,0.20998660,0.02051032
-9.60248700,0.22952020,0.02051032
-9.59691900,0.21487000,0.02148700
-9.59135100,0.24417040,0.01953363
-9.58578300,0.22952020,0.02148700
-9.58021500,0.23928700,0.01855695
-9.57464700,0.22952020,0.01953363
-9.56907900,0.21975340,0.02344036
-9.56351100,0.21975340,0.02344036
-9.55794300,0.23928700,0.02344036
-9.55237500,0.22952020,0.02344036
-9.54680700,0.23928700,0.01953363
-9.54123900,0.21487000,0.02148700
-9.53567100,0.20510320,0.02148700
-9.53010300,0.20021980,0.01953363
-9.52453501,0.19533630,0.02246368
-9.51896701,0.20510320,0.02051032
-9.51339901,0.20998660,0.02441704
-9.50783101,0.21487000,0.01660359
-9.50226301,0.21487000,0.01855695
-9.49669501,0.22463680,0.01660359
-9.49112701,0.21487000,0.01758027
-9.48555901,0.21487000,0.02148700
-9.47999101,0.21975340,0.02246368
-9.47442301,0.20998660,0.02344036
-9.46885501,0.21487000,0.02246368
-9.46328701,0.20510320,0.02344036
-9.45771901,0.20998660,0.02344036
-9.45215101,0.20510320,0.02051032
-9.44658301,0.18068610,0.02344036
-9.44101501,0.18068610,0.02051032
-9.43544701,0.19045290,0.01855695
-9.42987901,0.20021980,0.01758027
-9.42431101,0.20998660,0.01367354
-9.41874301,0.22463680,0.01269686
-9.41317501,0.21975340,0.01758027
-9.40760701,0.20510320,0.01660359
-9.40203901,0.20021980,0.02148700
-9.39647101,0.21487000,0.01758027
-9.39090301,0.21975340,0.02148700
-9.38533501,0.20998660,0.02246368
-9.37976701,0.21975340,0.01855695
-9.37419901,0.23440360,0.02148700
-9.36863101,0.24417040,0.01660359
-9.36306301,0.22952020,0.02246368
-9.35749501,0.19533630,0.02344036
-9.35192701,0.22952020,0.02246368
-9.34635901,0.23440360,0.02441704
-9.34079101,0.21975340,0.02441704
-9.33522301,0.20998660,0.02246368
-9.32965501,0.22463680,0.01855695
-9.32408701,0.23928700,0.02148700
-9.31851901,0.23440360,0.01953363
-9.31295101,0.21487000,0.01855695
-9.30738301,0.21487000,0.01562691
-9.30181501,0.22463680,0.01758027
-9.29624701,0.22952020,0.02051032
-9.29067901,0.23440360,0.02441704
-9.28511101,0.20510320,0.01953363
-9.27954301,0.20510320,0.01855695
-9.27397502,0.21487000,0.02051032
-9.26840702,0.21975340,0.01953363
-9.26283902,0.23440360,0.02051032
-9.25727102,0.22463680,0.01660359
-9.25170302,0.21487000,0.01953363
-9.24613502,0.22463680,0.02051032
-9.24056702,0.20998660,0.01660359
-9.23499902,0.23440360,0.01953363
-9.22943102,0.21487000,0.01758027
-9.22386302,0.22463680,0.01953363
-9.21829502,0.21487000,0.01660359
-9.21272702,0.22952020,0.01758027
-9.20715902,0.22463680,0.02148700
-9.20159102,0.20510320,0.01758027
-9.19602302,0.23928700,0.02051032
-9.19045502,0.20998660,0.01660359
-9.18488702,0.19045290,0.01758027
-9.17931902,0.20021980,0.02441704
-9.17375102,0.22463680,0.02246368
-9.16818302,0.23440360,0.02148700
-9.16261502,0.21975340,0.02148700
-9.15704702,0.20998660,0.02051032
-9.15147902,0.20998660,0.02734709
-9.14591102,0.21975340,0.02148700
-9.14034302,0.21487000,0.01758027
-9.13477502,0.19045290,0.01855695
-9.12920702,0.20510320,0.02148700
-9.12363902,0.20510320,0.02344036
-9.11807102,0.17580270,0.01953363
-9.11250302,0.20998660,0.01855695
-9.10693502,0.21487000,0.01562691
-9.10136702,0.20510320,0.01660359
-9.09579902,0.21487000,0.02051032
-9.09023102,0.23440360,0.02051032
-9.08466302,0.22463680,0.01758027
-9.07909502,0.21975340,0.01953363
-9.07352702,0.22463680,0.01562691
-9.06795902,0.18556950,0.01855695
-9.06239102,0.19533630,0.01758027
-9.05682302,0.21487000,0.01953363
-9.05125502,0.20510320,0.02441704
-9.04568702,0.20998660,0.02148700
-9.04011902,0.22463680,0.02344036
-9.03455102,0.20510320,0.02246368
-9.02898302,0.21487000,0.02246368
-9.02341503,0.21975340,0.01953363
-9.01784703,0.21975340,0.01855695
-9.01227903,0.22952020,0.02246368
-9.00671103,0.21487000,0.01562691
