Time,Channel A,Channel B
(ms),(V),(V)

-9.66926251,0.21487000,0.02344036
-9.66369451,0.21487000,0.01758027
-9.65812651,0.17580270,0.01758027
-9.65255851,0.17580270,0.01855695
-9.64699051,0.17091930,0.01855695
-9.64142251,0.17580270,0.02344036
-9.63585451,0.20998660,0.01855695
-9.63028651,0.20510320,0.02051032
-9.62471851,0.21487000,0.02148700
-9.61915051,0.20510320,0.02441704
-9.61358251,0.20510320,0.02539372
-9.60801451,0.20998660,0.02441704
-9.60244651,0.21487000,0.02148700
-9.59687851,0.21975340,0.01953363
-9.59131051,0.21487000,0.01953363
-9.58574251,0.20510320,0.02441704
-9.58017451,0.20998660,0.01855695
-9.57460651,0.20021980,0.01758027
-9.56903851,0.23440360,0.01758027
-9.56347051,0.23440360,0.01855695
-9.55790251,0.20998660,0.02344036
-9.55233451,0.20998660,0.01758027
-9.54676651,0.21975340,0.02246368
-9.54119851,0.19045290,0.02344036
-9.53563051,0.22463680,0.02637041
-9.53006251,0.21975340,0.02344036
-9.52449451,0.22952020,0.02246368
-9.51892651,0.22952020,0.02051032
-9.51335851,0.21975340,0.02344036
-9.50779051,0.20998660,0.01953363
-9.50222251,0.22952020,0.02637041
-9.49665451,0.23928700,0.01855695
-9.49108651,0.20510320,0.01855695
-9.48551851,0.18556950,0.01855695
-9.47995051,0.18556950,0.02051032
-9.47438251,0.19533630,0.02344036
-9.46881451,0.21487000,0.01660359
-9.46324651,0.20510320,0.02051032
-9.45767851,0.21487000,0.01758027
-9.45211051,0.23928700,0.01855695
-9.44654251,0.23440360,0.02051032
-9.44097451,0.21487000,0.01758027
-9.43540652,0.21975340,0.01562691
-9.42983852,0.20998660,0.01758027
-9.42427052,0.20021980,0.01758027
-9.41870252,0.21975340,0.02148700
-9.41313452,0.20510320,0.01660359
-9.40756652,0.19533630,0.02246368
-9.40199852,0.20998660,0.02539372
-9.39643052,0.18556950,0.02148700
-9.39086252,0.19045290,0.02539372
-9.38529452,0.17580270,0.01953363
-9.37972652,0.19045290,0.02148700
-9.37415852,0.19045290,0.01758027
-9.36859052,0.20021980,0.01953363
-9.36302252,0.21975340,0.02148700
-9.35745452,0.22463680,0.02148700
-9.35188652,0.21487000,0.02441704
-9.34631852,0.21487000,0.02246368
-9.34075052,0.20510320,0.01758027
-9.33518252,0.20021980,0.02148700
-9.32961452,0.19045290,0.01953363
-9.32404652,0.20998660,0.01855695
-9.31847852,0.20021980,0.01953363
-9.31291052,0.17091930,0.02148700
-9.30734252,0.19045290,0.02539372
-9.30177452,0.21487000,0.02344036
-9.29620652,0.21975340,0.02051032
-9.29063852,0.24417040,0.01953363
-9.28507052,0.23440360,0.01953363
-9.27950252,0.22463680,0.02148700
-9.27393452,0.23440360,0.02246368
-9.26836652,0.22952020,0.02441704
-9.26279852,0.21487000,0.02637041
-9.25723052,0.20021980,0.02539372
-9.25166252,0.22952020,0.02734709
-9.24609452,0.23440360,0.01855695
-9.24052652,0.22952020,0.01758027
-9.23495852,0.22463680,0.01953363
-9.22939052,0.22463680,0.01367354
-9.22382252,0.21487000,0.02051032
-9.21825452,0.23440360,0.01855695
-9.21268652,0.22952020,0.01953363
-9.20711852,0.22463680,0.02148700
-9.20155052,0.20510320,0.01660359
-9.19598252,0.19045290,0.02051032
-9.19041452,0.20021980,0.01855695
-9.18484653,0.18556950,0.01855695
-9.17927853,0.21487000,0.01953363
-9.17371053,0.21975340,0.02051032
-9.16814253,0.21487000,0.02148700
-9.16257453,0.21975340,0.01953363
-9.15700653,0.21487000,0.02246368
-9.15143853,0.21975340,0.01953363
-9.14587053,0.20998660,0.01660359
-9.14030253,0.21487000,0.02148700
-9.13473453,0.20998660,0.01855695
-9.12916653,0.20998660,0.01758027
-9.12359853,0.20510320,0.01953363
-9.11803053,0.20021980,0.01465023
-9.11246253,0.20510320,0.02051032
-9.10689453,0.21975340,0.02148700
-9.10132653,0.19533630,0.02441704
-9.09575853,0.19533630,0.02246368
-9.09019053,0.18556950,0.01855695
-9.08462253,0.18068610,0.02148700
-9.07905453,0.19533630,0.02246368
-9.07348653,0.17580270,0.02148700
-9.06791853,0.19533630,0.01953363
-9.06235053,0.22952020,0.01953363
-9.05678253,0.23928700,0.02246368
-9.05121453,0.23440360,0.01855695
-9.04564653,0.20998660,0.01855695
-9.04007853,0.20510320,0.01953363
-9.03451053,0.20510320,0.02344036
-9.02894253,0.20998660,0.02734709
-9.02337453,0.19045290,0.02539372
-9.01780653,0.20998660,0.01953363
-9.01223853,0.17580270,0.02148700
-9.00667053,0.20998660,0.02246368
