Time,Channel A,Channel B
(ms),(V),(V)

-9.66863841,0.21975340,0.01953363
-9.66307041,0.20021980,0.02051032
-9.65750241,0.21487000,0.01855695
-9.65193441,0.22952020,0.01953363
-9.64636641,0.21975340,0.01758027
-9.64079841,0.24417040,0.01855695
-9.63523041,0.21975340,0.01660359
-9.62966241,0.21487000,0.01562691
-9.62409441,0.20998660,0.02148700
-9.61852641,0.19045290,0.01758027
-9.61295841,0.20021980,0.01855695
-9.60739042,0.22463680,0.01855695
-9.60182242,0.22463680,0.01758027
-9.59625442,0.21487000,0.01953363
-9.59068642,0.22952020,0.02051032
-9.58511842,0.22952020,0.02441704
-9.57955042,0.23440360,0.02637041
-9.57398242,0.21975340,0.02734709
-9.56841442,0.23928700,0.02734709
-9.56284642,0.20998660,0.02344036
-9.55727842,0.20510320,0.02051032
-9.55171042,0.22952020,0.02246368
-9.54614242,0.21975340,0.02344036
-9.54057442,0.22463680,0.02344036
-9.53500642,0.19533630,0.01953363
-9.52943842,0.21975340,0.01953363
-9.52387042,0.21487000,0.01855695
-9.51830242,0.20998660,0.01953363
-9.51273442,0.20021980,0.01855695
-9.50716642,0.22463680,0.01953363
-9.50159842,0.22952020,0.01953363
-9.49603042,0.23440360,0.01953363
-9.49046242,0.22952020,0.02051032
-9.48489442,0.20998660,0.02148700
-9.47932642,0.19533630,0.01562691
-9.47375842,0.19533630,0.01465023
-9.46819042,0.18556950,0.01855695
-9.46262242,0.17580270,0.02148700
-9.45705442,0.21975340,0.02148700
-9.45148642,0.23440360,0.01855695
-9.44591842,0.23928700,0.02051032
-9.44035042,0.25393720,0.01953363
-9.43478242,0.21975340,0.01660359
-9.42921442,0.21487000,0.02148700
-9.42364642,0.22463680,0.01660359
-9.41807842,0.21975340,0.01953363
-9.41251042,0.22463680,0.01660359
-9.40694242,0.23440360,0.02051032
-9.40137442,0.24905380,0.02344036
-9.39580642,0.20510320,0.01562691
-9.39023842,0.18556950,0.01758027
-9.38467042,0.22952020,0.02051032
-9.37910242,0.20998660,0.01855695
-9.37353442,0.22463680,0.01660359
-9.36796642,0.21975340,0.01367354
-9.36239842,0.21975340,0.01562691
-9.35683042,0.19045290,0.01660359
-9.35126243,0.20510320,0.02051032
-9.34569443,0.21975340,0.02246368
-9.34012643,0.20998660,0.02051032
-9.33455843,0.20021980,0.01660359
-9.32899043,0.19533630,0.01562691
-9.32342243,0.21487000,0.01465023
-9.31785443,0.22952020,0.01855695
-9.31228643,0.20510320,0.02051032
-9.30671843,0.21487000,0.01660359
-9.30115043,0.20998660,0.01953363
-9.29558243,0.21487000,0.02051032
-9.29001443,0.21975340,0.01562691
-9.28444643,0.20510320,0.01855695
-9.27887843,0.21487000,0.01855695
-9.27331043,0.17580270,0.01953363
-9.26774243,0.20998660,0.01660359
-9.26217443,0.20998660,0.02441704
-9.25660643,0.20021980,0.01953363
-9.25103843,0.20510320,0.01855695
-9.24547043,0.20998660,0.01953363
-9.23990243,0.20998660,0.01855695
-9.23433443,0.20998660,0.01758027
-9.22876643,0.20021980,0.01562691
-9.22319843,0.21975340,0.01758027
-9.21763043,0.21487000,0.02148700
-9.21206243,0.20510320,0.01855695
-9.20649443,0.23928700,0.02246368
-9.20092643,0.21975340,0.01562691
-9.19535843,0.20998660,0.01660359
-9.18979043,0.20998660,0.01660359
-9.18422243,0.18068610,0.01465023
-9.17865443,0.19045290,0.02051032
-9.17308643,0.19045290,0.01660359
-9.16751843,0.21487000,0.01953363
-9.16195043,0.20998660,0.02051032
-9.15638243,0.20998660,0.01855695
-9.15081443,0.20998660,0.02441704
-9.14524643,0.18556950,0.01855695
-9.13967843,0.19045290,0.01855695
-9.13411043,0.20510320,0.01855695
-9.12854243,0.20510320,0.02246368
-9.12297443,0.19045290,0.02148700
-9.11740643,0.19045290,0.01660359
-9.11183843,0.20510320,0.02051032
-9.10627043,0.21975340,0.02148700
-9.10070244,0.20021980,0.02148700
-9.09513444,0.20998660,0.02344036
-9.08956644,0.20021980,0.01758027
-9.08399844,0.21487000,0.01562691
-9.07843044,0.22952020,0.02148700
-9.07286244,0.20021980,0.01855695
-9.06729444,0.21975340,0.02246368
-9.06172644,0.22463680,0.02148700
-9.05615844,0.21487000,0.02051032
-9.05059044,0.20021980,0.02148700
-9.04502244,0.21487000,0.01855695
-9.03945444,0.17091930,0.02441704
-9.03388644,0.20998660,0.02148700
-9.02831844,0.22463680,0.01855695
-9.02275044,0.21975340,0.02051032
-9.01718244,0.22952020,0.01953363
-9.01161444,0.22463680,0.02441704
-9.00604644,0.22463680,0.02148700
