Time,Channel A,Channel B
(ms),(V),(V)

-9.66614956,0.22463680,0.02246368
-9.66058156,0.22952020,0.02051032
-9.65501356,0.20998660,0.02637041
-9.64944556,0.21487000,0.02051032
-9.64387756,0.21975340,0.01758027
-9.63830956,0.23928700,0.02148700
-9.63274156,0.23440360,0.01758027
-9.62717356,0.20021980,0.02148700
-9.62160556,0.22463680,0.01758027
-9.61603756,0.22952020,0.02148700
-9.61046956,0.21975340,0.02148700
-9.60490156,0.19533630,0.02148700
-9.59933357,0.22952020,0.01953363
-9.59376557,0.23928700,0.02344036
-9.58819757,0.21487000,0.02246368
-9.58262957,0.20998660,0.02441704
-9.57706157,0.18068610,0.01953363
-9.57149357,0.18556950,0.02148700
-9.56592557,0.21975340,0.01855695
-9.56035757,0.21975340,0.01953363
-9.55478957,0.21487000,0.02539372
-9.54922157,0.24905380,0.02246368
-9.54365357,0.21487000,0.02051032
-9.53808557,0.21975340,0.02148700
-9.53251757,0.20998660,0.01758027
-9.52694957,0.22952020,0.01855695
-9.52138157,0.22463680,0.01660359
-9.51581357,0.21487000,0.01367354
-9.51024557,0.22463680,0.01562691
-9.50467757,0.24417040,0.01758027
-9.49910957,0.23440360,0.02148700
-9.49354157,0.22463680,0.01758027
-9.48797357,0.19045290,0.02148700
-9.48240557,0.20510320,0.02148700
-9.47683757,0.19045290,0.01953363
-9.47126957,0.21975340,0.02051032
-9.46570157,0.20021980,0.02051032
-9.46013357,0.20998660,0.02051032
-9.45456557,0.20998660,0.02246368
-9.44899757,0.18556950,0.02246368
-9.44342957,0.21975340,0.02148700
-9.43786157,0.20021980,0.02148700
-9.43229357,0.21975340,0.02148700
-9.42672557,0.23928700,0.02246368
-9.42115757,0.22463680,0.02051032
-9.41558957,0.23928700,0.02441704
-9.41002157,0.21975340,0.02051032
-9.40445357,0.20998660,0.02148700
-9.39888557,0.22463680,0.02051032
-9.39331757,0.20510320,0.02246368
-9.38774957,0.20021980,0.02344036
-9.38218157,0.20021980,0.01855695
-9.37661357,0.20021980,0.02539372
-9.37104557,0.20510320,0.02148700
-9.36547757,0.21487000,0.02148700
-9.35990957,0.22463680,0.02344036
-9.35434157,0.21487000,0.01855695
-9.34877358,0.20510320,0.01953363
-9.34320558,0.20510320,0.01855695
-9.33763758,0.20510320,0.01953363
-9.33206958,0.22463680,0.02148700
-9.32650158,0.22463680,0.01758027
-9.32093358,0.20510320,0.01660359
-9.31536558,0.21975340,0.01269686
-9.30979758,0.22463680,0.01855695
-9.30422958,0.21975340,0.02051032
-9.29866158,0.22463680,0.02051032
-9.29309358,0.22952020,0.02246368
-9.28752558,0.22463680,0.02148700
-9.28195758,0.21975340,0.02148700
-9.27638958,0.21487000,0.02539372
-9.27082158,0.20510320,0.02148700
-9.26525358,0.19533630,0.01953363
-9.25968558,0.21487000,0.01953363
-9.25411758,0.21487000,0.02051032
-9.24854958,0.21975340,0.02441704
-9.24298158,0.20021980,0.01953363
-9.23741358,0.20510320,0.02148700
-9.23184558,0.18556950,0.02051032
-9.22627758,0.20998660,0.01953363
-9.22070958,0.20021980,0.02051032
-9.21514158,0.19045290,0.01855695
-9.20957358,0.21487000,0.02637041
-9.20400558,0.22463680,0.02051032
-9.19843758,0.20998660,0.02148700
-9.19286958,0.22463680,0.02637041
-9.18730158,0.20510320,0.02148700
-9.18173358,0.19045290,0.01660359
-9.17616558,0.19533630,0.01953363
-9.17059758,0.20510320,0.01855695
-9.16502958,0.22463680,0.02246368
-9.15946158,0.20998660,0.01855695
-9.15389358,0.21975340,0.01855695
-9.14832558,0.21487000,0.02441704
-9.14275758,0.20998660,0.01855695
-9.13718958,0.25393720,0.02051032
-9.13162158,0.22952020,0.01758027
-9.12605358,0.22463680,0.02148700
-9.12048558,0.20021980,0.02441704
-9.11491758,0.18068610,0.02051032
-9.10934958,0.19533630,0.02148700
-9.10378158,0.20510320,0.01465023
-9.09821359,0.20998660,0.01855695
-9.09264559,0.20021980,0.01660359
-9.08707759,0.17580270,0.01074350
-9.08150959,0.20998660,0.01172018
-9.07594159,0.20998660,0.01758027
-9.07037359,0.21487000,0.01855695
-9.06480559,0.20021980,0.01855695
-9.05923759,0.20510320,0.01855695
-9.05366959,0.20021980,0.02344036
-9.04810159,0.18556950,0.01953363
-9.04253359,0.18068610,0.01953363
-9.03696559,0.20510320,0.01758027
-9.03139759,0.22463680,0.01855695
-9.02582959,0.23440360,0.01953363
-9.02026159,0.20998660,0.01758027
-9.01469359,0.22952020,0.02051032
-9.00912559,0.20510320,0.02441704
-9.00355759,0.20021980,0.01758027
